Gene Symbol,GSM97800,GSM97803,GSM97804,GSM97805,GSM97807,GSM97809,GSM97811,GSM97812,GSM97816,GSM97817,GSM97820,GSM97825,GSM97827,GSM97828,GSM97833,GSM97834,GSM97840,GSM97846,GSM97848,GSM97849,GSM97850,GSM97853,GSM97855
ZNF396,7.231701199029002,6.19377174339668,8.455738185993393,7.746850183098051,7.82209277437953,7.6546360285279675,7.286326727090547,8.070925944985511,8.570994128743228,7.508587112089476,7.723148957047578,7.616181231331876,7.394033895367782,8.176921111644361,7.936637939002571,7.353146825498083,7.7950655826596185,7.988116584760143,7.816983623255381,7.334496768390418,7.821455119102458,7.590212761408359,7.831623936820749
ZNF397,9.824163209744158,9.812979471251483,10.06406908038551,9.944712061043486,9.703211467391146,9.445635671399435,9.74365633317414,8.243650041896966,10.595537227119218,8.505414609346753,9.674545393845865,8.444600813711503,8.992371907010172,11.038781844462036,8.96376309644273,8.79603960882977,9.537218400538595,9.146186791490736,9.493054841539427,8.806066226089031,9.456559766335008,8.439207554941284,10.04930403348226
ZNF398,9.515502735333959,9.598610854696425,9.59823864235151,9.837470252965675,9.739274312157645,10.16012353414655,9.697836357962377,9.803000951715116,9.912889336229961,9.779391059535914,9.981139118955552,9.784634845557521,9.712870867689904,9.83541884047548,9.95405087008826,9.648357582009666,9.439623137557117,10.186361891252986,9.735217522023335,9.541871008841488,9.530016103112136,9.721270114012864,9.406630202899352
ZNF404,7.674545393845865,8.400025517914024,7.7688459597533885,7.016808287686554,8.419538891513785,8.690347249968758,8.380244590478185,7.977279923499917,10.218684313362168,7.958842675243241,8.819221103550154,8.175923742063755,7.78135971352466,9.693138438342928,8.32822611878773,8.247927513443585,7.943686951597095,8.741804025309557,8.507794640198696,7.926592510051067,8.104336659814736,7.619119511453218,8.837943241891027
ZNF407,9.06339508128851,9.25171909260596,9.410239330776022,8.7632123668144,8.848309957449287,9.574782720838753,9.227134563683068,9.350939181546432,9.508587112089476,9.28123458464702,9.266318057157454,9.296227952891096,9.497652280267642,9.123345460753276,9.347621368568134,9.16314646881125,9.012903833230638,9.61654884377899,9.34318571544788,9.214319120800766,9.15279185163912,9.104074518441998,9.408754312589434
ZNF408,8.7323370447384,8.444600813711503,8.449561374613236,8.742140985498146,8.09169983413681,8.349170630861103,7.622051819456376,8.224966365000274,8.67383905599044,8.617283787779035,7.833522636424775,8.266318057157454,8.505414609346753,9.016808287686555,7.847370600905483,8.38543103719352,8.524737587012376,7.703211467391146,6.098032082960526,7.785942819392251,7.471675214392045,7.331812683819207,7.990954860396993
ZNF41,7.570614721761189,7.682292371430833,7.857359009758642,7.430452551665532,7.596935142387232,7.655351828612554,7.298291730620124,7.575161033425394,6.746850183098051,7.948367231584678,7.82209277437953,7.930737337562887,7.602884408718419,6.726558779104974,7.627898615871748,7.355791546753647,7.248876342837134,7.846117173336728,7.470048726011326,7.666756591884804,7.464341532761104,7.802839440935111,7.381110294099054
ZNF410,10.97096866052181,10.756889855074617,10.187475798172992,10.809526989610614,11.083080370319328,11.276415241892678,11.101516140752357,10.800333708940245,11.606960344510274,10.82821583817454,11.010947636265312,10.643766018516787,11.094275663172509,11.491903189037822,10.938476938666351,10.979425195331473,11.177045734375048,10.717248005827646,11.171427026607544,10.7719845887782,10.878280867043115,10.876670416597683,11.030874008848336
ZNF414,8.992088609013996,8.927777962082342,9.307883849494871,9.019034669364338,8.156335936694358,8.513332823740127,8.380677507222886,8.613973587380224,8.398316163400203,8.748528321057288,8.195249157802179,8.886001350624305,8.791488516598584,8.603255424546846,8.825594849463382,8.74819284958946,8.71218305120923,8.782998208920414,8.28123458464702,8.35843142862635,8.750204509279872,8.320574933893157,8.311975314461156
ZNF415,9.067703244373158,9.501040995565925,8.8369971089196,10.185247123619241,9.284014344738006,9.174426393677253,9.103812329428848,9.335167010001028,10.007728114632254,9.228337711981379,9.196970897889951,8.97527478760954,8.90839262077375,9.93545974780529,9.040837649266594,8.955359305242995,9.478769619475763,8.96549571679616,9.403012023574997,8.833522636424775,9.517078805452075,9.356672044212097,9.258801556711596
ZNF416,6.419538891513785,6.165911938935689,6.648177795724818,7.25077213159993,7.309248960816616,7.427941332509482,7.914684105328389,7.564530600816343,7.512542955096859,7.49105137636412,7.506208389306745,7.257387842692652,6.762880292916999,6.217230716220669,7.6169163625788086,6.872828759534886,7.046578366620329,7.094869432718697,7.227856573060497,7.679480099505446,6.624978179569036,7.785288980704021,7.388017285345135
ZNF417,8.255500733148386,8.340740280630179,8.391887985347136,8.284014344738006,7.49425558654498,7.4329594072761065,7.513332823740126,7.2695942516833725,7.259272487037594,7.581200581924957,6.979568100095187,8.151270288790165,7.831623936820749,7.343407822297814,7.7688459597533885,7.762880292916999,7.552284839943512,8.151270288790165,7.094869432718697,7.461888664432819,7.331812683819207,7.2620948453701795,7.095924419998536
ZNF418,9.300581359795972,9.127478520098219,9.25691629667084,9.398316163400203,9.11971929536625,9.25455625190949,9.415319248140376,8.603255424546846,8.95361446119936,8.84014847548695,8.894211461537772,8.884781054471286,9.175674291896126,9.186361891252986,9.131599772794422,9.341852355795773,8.467605550082997,9.079484783826816,9.389093521904474,9.002533761089955,8.920948272279038,8.843921051289035,8.611024797307353
ZNF419,10.383704292474052,10.261859859614974,10.288750746211733,10.443461612227393,10.139679245226402,9.880807948362804,10.248639193984642,10.03493648653151,10.358870939685618,10.268892836043161,10.317299545459557,10.314469953996474,10.021951590962514,10.044120855783266,10.014717929860009,10.319672120946995,10.280190792216906,10.309135250862596,9.928074172953085,9.916178042544715,10.08865575375048,10.084808387804362,9.966793817895287
ZNF420,9.121533517340032,9.269126679149418,9.111396531828563,9.157599574368986,9.166916251569974,9.240791332161956,9.035623909730722,8.952158810747052,9.678952187671458,8.893908215075092,9.376342482804668,9.122569192216446,9.062316027355715,9.510170751151772,8.999436337152083,9.189824558880018,9.005063080013455,8.951576139074799,9.517275693209582,9.132628249074578,9.305833757515254,9.109047077700707,9.342519189660608
ZNF423,10.072266615132069,10.500443565075965,9.593204354063287,9.94865924556015,9.87375169060862,9.850030524189759,9.85642552862553,9.862172397021636,11.021604647488536,10.06285565520599,9.474922700379798,9.820657653468926,9.90493562209505,10.728345714710978,10.031494448727353,9.416164164733129,9.827183895819525,9.407905043961001,10.951430434379336,10.001267436790776,9.922435740233148,9.326429487122303,9.80783788642329
ZNF425,6.7073591320808825,6.03121873061072,6.499845887083206,7.049848549450561,6.918863237274595,6.937815168803419,6.141596278383818,7.48058827023386,6.320123598040615,6.512542955096859,6.599912842187128,7.330916878114617,7.2630344058337934,7.071462362556624,6.366322214245816,6.617651119427331,6.708739041359579,7.2686589550276715,7.011227255423254,7.049848549450561,7.076815597050831,7.303780748177103,7.356672044212097
ZNF426,8.277984747299765,8.255500733148386,8.1261882105221,7.6865005271832185,7.974988111991927,8.36150519794804,8.446256229889563,7.476543706214256,8.151270288790165,8.266318057157454,7.950701690089008,7.967514480800969,7.635173946674924,8.270061672727762,7.811214117513239,8.12515513132229,8.247452864634932,8.14108531856233,8.400025517914024,7.80025280637239,8.218199943694737,8.296916206879288,8.04494049127973
ZNF428,8.945736442613757,9.219894526536807,9.859690073508457,9.355130820824584,9.545736753493381,9.360188670062712,9.425425734590698,9.426055045414587,8.991238381089836,9.573836505129036,9.21504757072328,9.46352437327118,9.351380980674334,8.67207169690516,9.389953933464724,9.291400959483692,9.262564702088513,9.26373867484504,8.960001932068081,9.320574933893157,9.227375273626212,8.966361247293607,8.849561482178293
ZNF429,8.218199943694737,7.6865005271832185,8.048214384608036,8.307883849494871,6.893604904858294,6.434628227636725,6.593951283948411,7.131342539123261,6.971543553950772,8.175923742063755,6.4950555283680185,7.346956889378885,7.143638309922037,5.918863237274595,6.948367231584678,7.810571634741147,7.457791260256042,7.978996396088938,7.090641751917847,7.924218679748503,7.423746229114772,6.902073579310743,6.8740592031411465
ZNF43,9.574782720838753,9.678600139099458,9.775116404435588,9.882184492900635,9.624795455860237,9.421012855779226,9.5870273824021,9.861552216446416,9.594137956011929,9.585338153643702,9.491251848127229,9.823367240046235,9.71647653405453,9.537994877974395,9.649974651158104,9.542064542283443,9.550362015400728,9.80992886572143,9.569096095262136,9.748696027542904,10.208600168688928,9.800899899920305,9.84658733630028
ZNF430,9.212131561563002,9.515502735333959,9.82543584852192,9.356672044212097,9.627351484189232,9.703384525034355,9.35974956032233,9.649435829474571,9.85906882469236,9.501240084097379,9.592830744054496,9.400879436282183,9.311748315004959,10.369597346278677,9.36150519794804,9.649256177517314,9.610655774401929,9.303095761993044,9.658390023070183,9.787086324551616,10.021118786413187,9.524541715035848,10.111135670234708
ZNF431,8.430452551665532,8.74416109557041,8.975561406273616,8.777748459972281,8.552284839943512,8.82623067805053,8.391458420049668,8.50382573799575,9.684748620421626,8.562242424221072,8.84014847548695,8.598424760527719,8.259743263690781,9.475328122622424,8.678776174123884,8.272863023201902,9.155577222482346,8.332260378172183,8.818582177480858,8.750539513354497,9.15025502130218,8.627169060841846,9.269594251683372
ZNF432,9.696098170955864,9.319672120946995,9.431915413424274,9.437960088334473,9.407905043961001,9.426684081849618,8.972979786066292,9.22568946001544,10.097242070141174,9.029287226968245,9.049848549450562,9.018756559476076,9.22568946001544,9.84909228762457,9.39167321868639,9.290940402403677,9.053925881531105,8.941634544933253,9.227134563683068,9.089318056953081,9.02319989708933,9.1093083171837,9.285864547031847
ZNF436,10.477859433656922,11.230620933129867,10.825992275167911,10.949243096252411,10.057044050854765,9.970393537914676,9.95041008927126,9.365884967677568,9.929850162148504,10.919086778071089,10.265615046484458,10.486432820545422,10.72186819315952,9.584774637573435,10.595723694101627,10.711236767793784,10.189330400614905,10.646288685814447,9.543998450134541,10.013183073537498,10.137247340664668,10.53323238117783,9.860776615631602
ZNF438,8.682994583681683,8.543418549929418,8.5713734359732,8.98099636973059,8.701826258412055,8.469641817239516,8.142617655446577,8.367633159398164,8.976707311846878,8.726558779104975,8.51924309436118,8.642412772905056,7.925406083141366,9.162643086028444,8.414896604211503,8.151777654732053,8.608809242675523,8.0405637111587,8.386724740799167,8.293701542080735,8.801869996364493,8.688600010999123,8.685800019744892
ZNF439,8.10800164646591,7.846117173336728,6.7481928495894605,7.556122817841175,8.148730779173189,8.648896806475255,7.820817181864166,7.878970510151082,8.081083928687635,7.403438163008279,8.394891366442586,7.578938713093386,7.391458420049668,8.3741700760685,8.143638309922036,7.804131021183318,8.450798854352486,7.88325423134128,8.272396509037485,7.359310316890443,8.024585638278273,8.309248960816616,8.203103250236637
ZNF44,9.916775184540363,9.730130439739542,10.196110284690779,9.845490050944376,9.406205005418855,9.764539898576706,9.630813152299126,9.803000951715116,10.321702656174365,9.61305273776647,9.66604642940879,9.732167425663386,9.398743691938193,10.340740280630179,9.689299160535892,9.480790201095816,9.970681127876935,9.898299062373306,9.520029304212185,9.508389034922844,9.537606691495291,9.74382460692961,9.711494906650088
ZNF440,7.322829497628894,7.587964988882679,7.684397983637571,7.248876342837134,7.422064766172812,7.487840033823051,7.403438163008279,7.812498225333564,7.257387842692652,7.561478891501007,7.483815777264256,7.861707286585856,7.755555261972145,7.178913784669567,7.785288980704021,7.643134661857265,7.11582397743624,7.635899465946381,7.345183447187665,7.053111336459563,7.285402218862249,7.368069876532083,6.774787059601174
ZNF441,7.811214117513239,7.691394578538085,7.71699089440494,7.28909670241999,7.727920454563199,7.371558862611963,7.932510053379894,8.03342300153745,7.656782364218995,7.6801836815924895,7.551516017628014,7.772809410160731,7.490249210627085,7.292781749227846,7.815063017192867,7.871597265613853,6.467605550082998,7.617651119427331,7.5109619192773796,8.094869432718697,7.030115330908071,7.507794640198696,7.2384047393250786
ZNF442,6.921245888585589,6.467605550082998,5.572889668420581,6.593951283948411,5.889960199658641,5.705977901682522,6.517275693209582,5.329123596291566,6.137503523749935,6.266786540694901,6.2384047393250786,6.722466024471091,5.314696525656286,5.078951341394822,6.974988111991927,4.666756591884804,3.4594316186372973,4.026800059343715,6.886306263452426,6.92837032301897,5.422905742612183,6.409390936137702,4.672425341971495
ZNF443,8.531771325412858,9.239359850277467,8.021257620560519,8.938109326219239,8.758556362180206,9.107478646626618,8.965207091199341,8.31786479839195,9.451211111832329,8.357552004618084,8.94982671075911,8.470048726011326,8.627533884472792,8.940166750482817,8.811856314292545,8.528258742758412,8.709428501368347,8.263973354803408,8.996332248825054,8.365447588550104,8.661421832789095,8.486633935070163,8.746178380971411
ZNF444,10.77272694923985,10.642322511382776,10.705373197306361,10.948148182308113,9.90041400836175,10.055553593295596,10.086136225027309,10.146186791490736,10.482707135940373,10.230020435705635,10.089318056953081,10.175050477712114,9.940900834374343,10.221224589527532,10.14834946688317,10.095528890169906,9.984133594540978,10.06931549454008,9.947052436762474,10.294965300509128,10.775774868637292,10.154818109052105,10.329684236348708
ZNF445,8.85735900975864,8.689648608288815,8.54882190845875,9.012903833230638,8.829088444004885,9.430452551665532,9.244125943283729,9.035348979755447,9.261624835579122,8.98071082890019,8.919161283973493,9.261154672615572,8.834471049984222,9.013462259806563,9.380461065088973,8.955649907528374,8.943100847570797,8.633721812641012,9.289788366056516,9.224242907379988,9.246503098280098,9.18957750090512,8.64421681845824
ZNF446,7.35843142862635,7.441284271927038,8.631540867341485,8.010108453474288,7.671717965129234,8.169925001442312,7.706668682179746,8.162894799374783,8.681941137091693,7.7475216725404215,8.246027980528105,7.882643049361842,7.968666793195208,8.482606308107863,7.943100847570798,7.163901213814542,8.227375273626212,7.789859640913649,8.019590728357882,7.410239330776022,8.214319120800766,8.005063080013455,7.809928865721431
ZNF449,9.196970897889951,9.443979542601253,9.072266615132069,8.991238381089836,9.107740170245732,8.91707366287822,8.914086097012722,8.471675214392045,9.64961545906341,9.221345443562441,9.096451624477593,9.131856960608793,8.431288654291592,9.440661570655207,9.06177619758669,9.365666294688761,9.429825156551974,8.871597265613852,9.140318539356988,8.501439145158873,9.291861369585218,8.726899318476528,8.517275693209582
ZNF45,8.06716542701711,8.620952902271679,8.163901213814542,8.470455520047826,8.461479447286155,8.611762560064872,8.033973543441055,8.191799501065075,9.08666701791074,8.623881490013458,8.516881890821198,8.273795599214264,8.312429206250613,9.186361891252986,8.656424863277781,8.5713734359732,8.684748620421626,8.188341576010815,8.640967910449898,8.55727222306003,8.534108304931793,8.50303064564116,8.633358550637105
ZNF451,11.147904475128943,10.979425195331473,11.095792588770694,10.829405624404291,10.606775324305994,10.509379148914688,10.52933293954204,10.451932279075983,11.608809242675523,10.3409627642517,10.4071615235848,10.259743263690781,10.16339809435316,11.830039776080827,10.455532717782422,10.357112091505698,10.148603686274292,10.330356716957944,10.237926946626263,9.883865154509795,10.439830883981392,10.033560656710579,10.431079674057884
ZNF460,7.880195728943098,6.922435740233148,7.338959175415203,6.699051844016849,7.25171909260596,7.764208130139947,6.84924870276441,6.560714954474479,7.348728154231077,6.809928865721431,5.517275693209582,7.1799090900149345,6.157852169141737,8.132371198732537,6.722466024471091,6.087462841250339,6.523561956057013,6.563768278452033,6.499845887083206,6.817623257511431,7.894817763307944,6.6653359171851765,6.943686951597095
ZNF461,7.66746640495737,7.067165427017112,7.82273014794452,6.422905742612183,7.331812683819207,7.281698250098829,7.83541884047548,7.108524456778169,4.20163386116965,6.855491443101874,6.734709620225838,7.230741002626909,6.705977901682522,3.689299160535892,7.731997786643742,7.346070440785166,7.173926931999809,7.493455200926176,6.414473836430928,7.842978831788326,6.147713722352154,7.549977142771825,7.199672344836364
ZNF462,9.684748620421626,9.119459934459325,9.821773981970567,9.971112405357369,8.852061279279171,8.654636028527968,8.778734244117837,8.933690654952233,10.060020354507852,9.310158317947819,9.084808387804362,8.77544567410286,8.326878854838407,10.530113671505024,8.973266860993293,9.144913113434239,9.336506559810255,9.041659151637214,9.157852169141737,9.064473328753415,9.13134253912326,9.368069876532083,9.595630463623008
ZNF467,8.232660756790276,8.64565843240871,8.46597446450407,8.314243346748558,8.1333991254172,8.258330472612425,8.656782364218994,8.366759328335174,7.986979709176577,9.093021346586902,8.563768278452033,8.695924237018598,9.010947636265312,8.243173983472952,8.564911610997058,8.953032377253239,8.485426827170242,8.71699089440494,8.429197488479907,8.726558779104975,9.10459875356437,8.587590019409253,7.852373449580268
ZNF468,7.832890014164741,9.205793249397157,7.82209277437953,7.943100847570798,8.020702203791044,8.035073997377621,8.12825215227739,7.878970510151082,7.9342805936400245,8.585713708778165,8.293701542080735,8.614709844115207,8.046032614754207,8.266786540694902,7.955940451289479,8.448735798029396,8.24269776790801,8.255972741999608,9.073070419614309,8.720415284906329,7.604367899893749,7.782670658677007,7.696272083925863
ZNF469,9.351160098022001,8.889351852594645,9.063125393458789,9.04494049127973,8.101187815259738,8.2635039567056,9.445635671399435,8.296916206879288,8.716305039844418,9.057721022872672,8.5725107596749,8.558037984776995,9.00450139223494,9.025416444544186,9.25950789456702,9.042753760977197,9.09169983413681,8.406842754655301,9.144658242831882,8.79571500650173,8.94192792470872,8.939285356478686,8.956521363333119
ZNF470,7.165911938935689,7.374170076068501,7.914684105328389,7.719731056749852,6.729280846027402,7.034523875334392,6.307428525192248,7.095924419998536,7.677367292136048,7.182890892745479,7.265849421440848,7.588714635582264,7.422064766172812,7.471675214392045,6.897240425574799,7.618385502258606,6.696272083925863,7.497452695977237,7.512542955096859,6.780047576061869,7.257387842692652,7.036723106005525,7.316507819103109
ZNF471,8.677367292136049,8.968666793195208,8.316055208890491,8.66498052981033,8.530601414516834,8.93545974780529,8.463115619892362,8.29232163280204,10.040974598817305,8.391887985347136,8.595816918555855,8.38586240064146,8.14923903883703,9.171176797651771,8.75455350631966,8.869439618531578,8.346956889378884,8.658925511492374,8.789207575347344,8.53993424517179,8.917670434361762,8.55727222306003,8.990954860396993
ZNF473,8.39360496863922,8.180406485310636,8.478567405579449,8.104336659814736,7.839203788096944,7.813781191217037,7.821455119102458,8.041111535369152,7.843607046490561,8.264442600226602,8.04001567884788,8.262564702088513,7.919459269111574,7.632995197142958,8.066089190457772,8.452035273546196,7.746850183098051,8.32237886665822,8.108524456778168,7.791814071161826,8.473705749619416,8.241268177329374,7.794415866350106
ZNF474,7.556122817841175,7.508587112089476,7.282625134191674,7.705286790272472,6.189824558880018,6.844234987758751,6.950701690089008,7.286326727090547,6.817623257511431,7.945443836377912,7.2918613695852175,7.034523875334392,6.270528942380718,7.339850002884624,6.857980995127572,7.196725060786028,7.129283016944966,7.275193333902206,6.173926931999809,6.478971805032942,7.001126665454284,7.134426320220926,7.016808287686554
ZNF479,7.359310316890443,7.694880192799191,8.334049767599579,9.02486262686334,6.71699089440494,6.900866807980749,6.673839055990439,7.199672344836364,7.217230716220669,8.505017555528122,7.405992359675837,7.7251958172266635,7.438791852578261,6.733354340613827,7.896029602976752,8.144658242831882,6.997744026059632,7.940166750482817,7.427941332509482,7.187846909439575,6.791814071161826,6.361066488794321,7.235535606710462
ZNF48,10.101187815259738,9.824958740528523,10.125671763392587,10.106955457122828,9.899205847469714,9.807676916265143,10.138399806475565,10.083479327331842,9.894211461537772,10.130441859915749,9.738598972161281,10.29232163280204,10.432124272641563,9.702172685365548,10.00604550772652,10.064338591882816,9.66604642940879,10.04042672259658,10.029977346589579,10.010947636265312,9.985699652369773,9.921394673718591,9.81890167588564
ZNF480,6.4110872267986005,6.950701690089008,7.59618975614441,7.2469780596147215,6.48058827023386,5.974988111991927,6.532940288372874,6.5530532527664125,6.534497433738168,7.429615964201735,6.916476644437717,6.8875252707415875,5.9954845188775066,6.434628227636725,6.266786540694901,6.246027980528104,6.424586226251101,7.237448995639321,6.153805336079036,6.589463892956097,6.746850183098051,6.153805336079036,6.602884408718419
ZNF483,7.590961241342599,7.332707933640605,7.759555343206311,7.286326727090547,6.624978179569036,6.485426827170242,6.871597265613853,7.1927859592511245,6.764208130139947,7.146695948030656,7.373300196608388,7.221103725367875,7.043300754364182,6.6117625600648715,6.91528186586766,6.82781902461732,6.270528942380718,6.979568100095187,6.712870867689905,6.871597265613853,6.427941332509482,6.694880192799191,6.487036080031899
ZNF484,7.060695931687554,7.339850002884624,8.107478646626618,7.101187815259738,7.224001674198105,7.1147834472498515,7.418695949602051,6.862947248020921,6.400879436282184,7.122051447713891,5.165911938935689,7.430452551665532,7.429615964201735,6.4212232992251375,7.182890892745479,7.0693154945400805,6.997744026059632,7.588714635582264,7.127220550488074,7.101187815259738,7.572889668420581,6.583458910130768,6.906890595608519
ZNF485,5.008988783227255,6.104336659814735,6.485426827170242,5.153805336079036,5.9818526532897405,6.063934305754099,5.733354340613827,5.661065479806948,6.465974464504069,5.478971805032942,6.412781525338476,5.5576551547254205,5.722466024471091,6.882643049361842,6.20945336562895,6.39746072605472,5.997744026059632,5.6117625600648715,6.029011086659068,5.882643049361842,6.39746072605472,5.84799690655495,6.175923742063755
ZNF486,7.586464525886388,8.530991490236632,8.068778277985412,7.899054756194414,7.66746640495737,7.328226118787732,7.564530600816343,7.4797802640291,8.482202926295955,5.153805336079036,7.541483864054276,6.94251450533924,7.060695931687554,8.405992359675837,6.072534599722955,6.900866807980749,7.596935142387232,8.431288654291592,7.249824548616183,7.371558862611963,7.640244936222346,7.80928581019891,7.701133154847972
ZNF488,9.862017376869884,8.930145947908821,9.038370331730682,8.720073211391771,9.845176387492572,10.256326647322341,9.095397022792557,9.625708843064466,10.004641834682449,9.344517843927468,9.28701971967815,9.1261882105221,9.376125389276174,10.798876768133299,9.565102078360313,9.355571338397745,9.595816918555855,9.581388911021353,8.843292973333583,8.96837880137054,9.456970381121014,9.223036337901874,10.556697634917995
ZNF490,8.285402218862249,8.343407822297815,8.146186791490736,8.175923742063755,8.257387842692651,8.24269776790801,8.172927489603836,8.439207554941284,8.268658955027671,8.638435913990472,8.419960177847889,8.596935142387233,8.20163386116965,8.701479748252856,8.52943055414615,8.518456455824303,8.500642736062806,8.26725487215199,8.456149034647996,8.021812823584838,9.06931549454008,8.287250643254616,8.117383366931483
ZNF491,5.388878338811989,5.3957483281790335,5.4822029262959555,5.292781749227846,4.694880192799191,4.129283016944966,4.812498225333564,4.529820946528695,4.412781525338476,5.514122260170708,4.940166750482817,4.9954845188775066,5.108524456778169,4.578938713093386,4.584962500721156,4.906890595608519,4.392317422778761,5.066089190457772,5.008988783227255,4.683696454306515,5.28909670241999,4.832890014164741,3.925999418556223
ZNF492,6.776103988073165,6.757556688939453,7.436295119839363,6.987548258953743,6.098032082960526,5.4329594072761065,6.125155131322289,5.940166750482817,5.997744026059632,6.845490050944375,5.719731056749852,6.9092930858238235,7.153805336079036,5.894817763307944,6.697662633470518,5.77082904603249,5.776103988073165,6.464341532761104,6.53605290024021,6.782670658677007,6.632268215499513,6.004501392234941,6.298291730620124
ZNF493,10.21273954970504,10.342519189660608,9.825753832883112,9.849405100947758,9.697315121716246,9.654993972963718,9.5870273824021,9.242459601165267,10.42846486375625,9.40023904489449,10.019312725651385,9.511555010772224,9.20725841036353,10.218321051358261,9.679480099505446,9.313336561652152,9.499447297485176,9.54554371207463,9.772644483605434,9.639340708652231,9.475125425742442,9.736063627871813,10.173427297348619
ZNF496,9.403012023574997,9.571942209897733,8.618018357571325,8.889351852594645,9.31741261376487,9.332931659320032,9.086401645880029,9.313563311364348,9.563768278452033,8.788228924066704,8.770168320103428,8.757556688939452,8.915281865867659,9.605479518061669,9.146441392222163,8.774457639565288,9.208478242211706,9.28424574982967,9.39274673242064,9.363696744838993,9.29324171895624,9.248164779300692,9.285864547031847
ZNF497,3.560714954474479,4.053111336459563,4.044394119358453,3.678071905112638,3.523561956057013,4.24031432933371,3.689299160535892,3.292781749227846,3.722466024471091,3.3645724322958563,3.3645724322958563,2.963474123974886,3.0531113364595623,5.06177619758669,3.350497247084133,2.786596361890807,3.5360529002402097,3.807354922057604,3.137503523749935,2.232660756790275,3.4724877714627436,2.678071905112638,3.4982508675278257
ZNF500,8.898450232807866,8.766197597300843,8.236014191900084,8.83383884355829,8.64961545906341,8.933690654952233,8.95884267524324,8.561478891501007,9.49525544453835,8.703903573444663,8.505414609346753,8.540709262671431,8.83162393682075,9.891024190149498,8.678776174123884,8.548436624696041,8.50382573799575,8.785942819392252,8.733354340613827,8.191799501065075,8.904484097901424,8.321026128592969,8.85829188728283
ZNF501,7.473299871141315,6.464341532761104,7.0574502721839,7.356672044212097,6.904484097901423,7.321928094887363,7.15279185163912,7.160879861839305,8.020146573111777,6.575917361118149,6.946028989515477,6.478971805032942,7.139551352398794,7.178913784669567,7.644577357018378,7.428778891337586,7.639521599510833,7.286326727090547,7.622051819456376,7.400879436282184,6.920055054806967,7.749534267669262,8.128767676685552
ZNF502,9.325080543554284,9.074676686294497,9.130570562805426,8.884781054471286,9.094605565312222,8.972118218384137,9.278681757559344,9.075746538060905,9.295768934420508,9.28424574982967,8.9901039638575,9.21723071622067,9.234817431117325,8.85673675611911,9.124379836162984,9.39938474728795,9.1357092861044,9.439207554941284,8.904484097901424,9.036448385440877,9.06582000582393,9.371994393193653,8.98099636973059
ZNF503,9.85049941375812,9.92169219795988,9.493255035120669,9.316960287364898,9.500045140593762,9.232900546542492,9.264677165716249,9.257623557919201,9.069584027819754,9.639340708652231,9.584962500721156,9.437544026315472,9.18660950045996,9.007027266893969,9.074944223623197,9.94178124227853,9.094341649635844,9.328001662149257,9.794903181011348,9.564530600816344,9.954777925005068,10.00604550772652,9.099084760891863
ZNF503-AS1,4.944858445807539,4.921245888585589,5.4329594072761065,5.5576551547254205,4.19377174339668,4.350497247084133,4.626439136697315,4.661065479806948,4.643856189774724,5.314696525656286,5.426264754702098,4.9954845188775066,5.213347281733441,3.9164766444377164,5.022367813028454,5.070389327891398,4.649615459063409,4.916476644437717,4.439623137557117,4.882643049361842,5.133399125417198,4.776103988073165,3.722466024471091
ZNF503-AS2,7.376776571882982,7.987548258953743,7.743488039789185,8.890568290306586,6.135452784185173,5.892391025913404,6.112700132749362,6.632268215499513,7.783325684813521,8.043847540438906,6.840463233869542,7.802839440935111,6.762880292916999,7.040015678847879,6.143638309922037,7.2384047393250786,6.040015678847879,6.215290305651234,6.496654082593496,6.562242424221073,8.1814007617393,5.974988111991927,6.187846909439575
ZNF506,9.19918154876397,9.213590302881306,8.827183895819525,8.798309782454597,9.047941843747513,9.055553593295596,8.924515622229924,9.059885201100954,9.356672044212097,8.845803646215883,8.919161283973493,8.879276912412164,9.130570562805426,9.37569110419135,9.397032817096848,8.928074172953085,8.892391025913403,9.051208940914766,8.739105506793749,8.984418458801137,9.21504757072328,9.226893813571388,9.058803517795631
ZNF507,10.207624468226758,10.199549661470426,9.545157551729474,9.858758099935422,9.900112062977456,10.231821178657404,9.807032855968336,10.042343379793692,10.551323748014763,9.705286790272472,10.04042672259658,9.842664621825003,9.72246602447109,10.61194694181998,9.844705764411938,9.736909237790453,9.530601414516834,9.854400911730233,10.351270543575424,9.743992861060175,9.709945380232497,10.064877463881196,10.414156679274141
ZNF510,8.764539898576706,9.100399529087195,8.77280941016073,8.848309957449287,8.825594849463382,8.664625054869296,8.518062975652523,9.085339669357369,8.588714635582264,8.952741247186488,8.469641817239516,8.914385132155443,9.28493974248679,8.797012977836145,8.91019298919486,9.035623909730722,8.88782986169403,8.82781902461732,9.046578366620329,8.95041008927126,8.727920454563199,8.888134388352869,8.788228924066704
ZNF511,9.140574177709901,8.998308350354286,8.712527000439824,9.015972507973565,9.17966032804503,9.329572125765376,8.834471049984222,9.24436383512051,9.009548726972257,9.192292814470767,8.995767150877802,8.998308350354286,9.022367813028454,9.12670447284319,8.717676423066395,9.243650041896966,9.1184220243132,9.189330400614905,9.385215307093546,9.135452784185173,8.774787059601174,9.003096215304053,9.428569547211717
