gene_name,Unnamed: 0,ensembl_id,baseMean,log2FC,SE,statistic,pvalue,FDR,-log(adjustedp),category
TUBA1B,12437,ENSG00000123416,8502.545470884603,-1.283380691859369,0.2207707228836582,-5.813183356452953,6.129585834442495e-09,2.2630383590885497e-08,7.645308084578502,Not Significant
CTSK,12568,ENSG00000143387,841.0008499507196,1.574252091915035,0.2725234105625791,5.776575629467039,7.623624317651282e-09,2.7853007581419724e-08,7.555127902627015,Not Significant
ENDOG,12698,ENSG00000167136,93.69427715941106,-1.7871315708348108,0.3112423832582047,-5.741928692764884,9.36042403390773e-09,3.384820195725363e-08,7.4704643964259,Not Significant
SEPTIN4,13296,ENSG00000108387,5537.807926012396,-2.625666364905592,0.4705449483979728,-5.580054304790628,2.40443503775126e-08,8.30368213646504e-08,7.0807292838960745,Down
CFLAR,13798,ENSG00000003402,4376.511533464893,0.960561752505245,0.1760366391367604,5.456601291728808,4.853344649538167e-08,1.615120223577376e-07,6.791795144854271,Not Significant
CASP2,13849,ENSG00000106144,1628.8264880329225,1.4922667070500757,0.2740429362322595,5.445375558906342,5.1696194510741337e-08,1.714036785651807e-07,6.765979861739448,Not Significant
TUBA3E,14675,ENSG00000152086,10.123634662403724,3.059197164026221,0.5831425444210463,5.246053805015107,1.5539153881893118e-07,4.862179649839288e-07,6.313168998702785,Up
CSF2RB,14799,ENSG00000100368,268.706230573514,2.0656468697451587,0.3958487428694514,5.218273158508924,1.805989851868865e-07,5.603571620788524e-07,6.251535072857851,Up
TNF,14975,ENSG00000232810,53.31565256651527,2.9276176115463484,0.5657915249955691,5.174375158004135,2.286749464843961e-07,7.011873809768928e-07,6.154165908353224,Up
SPTA1,15337,ENSG00000163554,11.321996643029228,3.297045525456571,0.6482634925778796,5.085965141034805,3.657612340038681e-07,1.095065955580364e-06,5.960559722575488,Up
SPTAN1,16032,ENSG00000197694,39505.744380344775,-0.7221869056427739,0.1466659730239358,-4.9240249169786185,8.478203400334261e-07,2.4281794188373107e-06,5.614719226273825,Not Significant
CTSF,16748,ENSG00000174080,3268.727196309516,-1.217655444129195,0.2554914147778713,-4.765934875689838,1.879799744841178e-06,5.153876893119096e-06,5.287865959335287,Not Significant
MAPK8,17410,ENSG00000107643,2365.000169370289,-0.8753397153640423,0.1893017179954097,-4.62404527879281,3.763276621200614e-06,9.925531314809798e-06,5.003246236110038,Not Significant
JUN,17415,ENSG00000177606,8626.910101752619,1.308916222206169,0.2831425248516268,4.622817511753387,3.78562734390132e-06,9.981614220216612e-06,5.000799219209306,Not Significant
CYCS,17444,ENSG00000172115,5688.606809856516,-1.2908027161844364,0.2796266759144319,-4.6161644341094,3.908972656863402e-06,1.0289706699674651e-05,4.9875970042976485,Not Significant
