gene,log2FC,pvalue,adjustedpvalue,-log(adjustedp),category
KLC2,-1.2134402567938156,5.089434354602752e-20,1.1851436733123051e-18,17.92622899754885,Down
KLC4,0.19008916615939608,0.0021696435146967463,0.0033707193051460346,2.4722774116148303,Not Significant
KLF13,0.006212532271473392,0.9600250018161377,0.9652178348212284,0.015374662008915482,Not Significant
KLF16,0.5323399725007427,0.004873983142687237,0.007235209716519032,2.14054887609892,Not Significant
KLF3,0.5060252091507403,1.9512006810513767e-05,4.0369802999530475e-05,4.393943369896736,Not Significant
KLHDC10,0.08451500852475628,0.43962054504590486,0.48122938830400924,0.3176478584964965,Not Significant
KLHDC2,-0.29685736275617003,0.004047320517812181,0.006073022815324635,2.2165950873030944,Not Significant
KLHDC3,-0.4411059218519803,0.002865322668704129,0.004378324083755326,2.3586920950802375,Not Significant
KLHDC4,0.7340806137833994,2.371853937018297e-07,6.351468866231165e-07,6.197125826404224,Not Significant
KLHDC8B,-0.5359735013349909,7.061677618116139e-05,0.00013531848734714817,3.8686428656021943,Not Significant
KLHDC9,-0.714865338937326,7.154337485867599e-05,0.00013704361223849067,3.863141202621585,Not Significant
KLHL11,-0.41875111506164403,3.9280071499527644e-07,1.0242140887740062e-06,5.989609254439209,Not Significant
KLHL12,-0.2837986746112454,0.001890605009891644,0.002964644101832197,2.5280274351454435,Not Significant
KLHL13,0.34613655964942874,0.01232833949920754,0.01723186328014654,1.7636677597815553,Not Significant
KLHL2,-0.6879281843348831,5.402675108952367e-05,0.00010503631903079042,3.978660506383801,Not Significant
KLHL20,-0.15842795938703613,0.005914030758087522,0.008686206598127983,2.0611698453214853,Not Significant
KLHL22,-0.5763257434674647,2.6287936116296933e-10,1.0483951227376812e-09,8.979475008111777,Not Significant
KLHL25,0.449869560292864,0.024600202765836868,0.032955406768287766,1.4820733234978625,Not Significant
KLHL26,-0.8800381296463342,4.644271352138172e-16,4.240545658281248e-15,14.372578256347536,Not Significant
KLHL29,-0.6609599885816319,4.8103818301060305e-05,9.417202269996928e-05,4.026078101365353,Not Significant
KLHL3,-1.6326369265221599,5.29778419101333e-21,1.7731394097832077e-19,18.751257117462032,Down
KLHL36,-0.1294906649634388,0.0650930214181719,0.08204810607190013,1.0859314393764703,Not Significant
KLHL4,-0.11472055722290389,0.43210293949734285,0.4736976826990881,0.32449873980964217,Not Significant
KLHL42,-0.4172706799482837,0.00021334980506085836,0.00038177034912815447,3.418197804884413,Not Significant
