gene_name,Unnamed: 0,ensembl_id,baseMean,log2FC,SE,statistic,pvalue,FDR,-log(adjustedp),category
PRR35,18804,ENSG00000161992,3.978812595225685,-2.325843687909789,0.535117191818205,-4.346419295569832,1.383779323071238e-05,3.37912950251286e-05,4.471195163907556,Down
TREML1,18805,ENSG00000161911,116.86367929052604,1.9058213829459472,0.4385181544395621,4.346048991703976,1.3861162277048917e-05,3.384656135937271e-05,4.470485446875652,Up
PCSK6-AS1,18806,ENSG00000259764,8.274633163094702,4.998131769134901,1.150072250944494,4.3459284971272005,1.3868774533199584e-05,3.386334850529367e-05,4.4702700998162825,Up
AC073592.9,18807,ENSG00000280354,7.125564975786812,5.620217071627321,1.2932348210597506,4.345859684648604,1.3873123556575938e-05,3.387216646328816e-05,4.470157024998086,Up
AC244453.1,18808,ENSG00000227193,4.901207967201608,3.452463339964051,0.7944503067547315,4.345725982619477,1.3881577389372575e-05,3.389100511975001e-05,4.469915550918065,Up
AL513497.1,18809,ENSG00000279443,27.73647428280004,1.97161253746845,0.4536917738301155,4.345709248426264,1.3882635819981672e-05,3.389178732000948e-05,4.469905527570126,Up
GRPEL2P3,18810,ENSG00000230682,13.434250778110204,6.536871217588844,1.5043107803559397,4.345426026955769,1.3900561137715728e-05,3.39337445114584e-05,4.46936821430314,Up
AC021744.1,18811,ENSG00000253574,6.744051912393903,5.533201823871151,1.27340181570237,4.345212764455817,1.3914073262789372e-05,3.396350652489816e-05,4.468987477856884,Up
RNU2-37P,18812,ENSG00000222627,6.762629459349445,5.539800322491149,1.274924096804288,4.345200107502209,1.3914875589966569e-05,3.396350652489816e-05,4.468987477856884,Up
SLC27A5,18813,ENSG00000083807,360.7123215303279,-0.6996622583068001,0.1610196273861418,-4.345198592646951,1.3914971619943684e-05,3.396350652489816e-05,4.468987477856884,Not Significant
IGHM,18814,ENSG00000211899,159.21215248673855,3.669071930089172,0.8444258440750206,4.345049308750436,1.39244381526749e-05,3.398480597443444e-05,4.468715205202453,Up
TMEM67,18815,ENSG00000164953,1027.1125673131737,0.9637665943875344,0.2218091041555322,4.345027216338886,1.3925839619409797e-05,3.3986420129831914e-05,4.468694578274784,Not Significant
AC004540.2,18816,ENSG00000225792,210.38186730990387,2.2851199086447487,0.5259452338793403,4.34478679802808,1.3941099632546277e-05,3.4021854505296144e-05,4.468242017017822,Up
INHBA-AS1,18817,ENSG00000224116,76.4837730120184,-2.961875226572837,0.6817111969139081,-4.344765407963346,1.3942458091294184e-05,3.402336156925924e-05,4.468222779528372,Down
HLA-Z,18818,ENSG00000235301,7.344686085243682,5.660810444475761,1.3029073891626164,4.344752736504155,1.3943262900843126e-05,3.402351749134477e-05,4.468220789250426,Up
AC007834.2,18819,ENSG00000256351,5.902688762732946,4.521777844937226,1.0408593818732843,4.344273514448384,1.397373254823541e-05,3.409605591644624e-05,4.467295855400165,Up
LINC00904,18820,ENSG00000271171,9.49334908723174,3.9500236391530654,0.909318363116459,4.3439391519768265,1.3995029410304549e-05,3.4146206128823925e-05,4.466657542314697,Up
LINC01143,18821,ENSG00000237751,9.612979038216295,6.050863514415513,1.393011273380947,4.343729035106511,1.400842841656213e-05,3.417708220789234e-05,4.466265016954707,Up
AL034550.2,18822,ENSG00000277301,16.00710678013479,2.1923169024956093,0.5047281529872508,4.343559774742714,1.4019230928922392e-05,3.420162054332706e-05,4.465953315687994,Up
KCNS2,18823,ENSG00000156486,447.87240934721234,-1.8527470123559768,0.4266216359105315,-4.34283415655113,1.4065631341298412e-05,3.4312997068835766e-05,4.464541346834208,Down
AC126177.6,18824,ENSG00000258072,3.889972286359905,-2.8992088544861976,0.6676251299944566,-4.342569990602766,1.4082560048406197e-05,3.435246958740297e-05,4.464042036198931,Down
AL023973.1,18825,ENSG00000279642,6.015749706145607,4.958402559926204,1.1419005475392332,4.342236782889224,1.410394091595249e-05,3.4401462168193566e-05,4.463423098181874,Up
BBIP1P1,18826,ENSG00000271532,6.764688233942232,5.123004040095572,1.17980847203462,4.342233643449582,1.410414251084646e-05,3.4401462168193566e-05,4.463423098181874,Up
AC115088.1,18827,ENSG00000252427,5.556709262299756,4.832089831049593,1.1128943094481505,4.34191260574032,1.4124772031345377e-05,3.444994988588332e-05,4.462811405521237,Up
COQ4,18828,ENSG00000167113,1715.435092897142,-0.5392122009819961,0.1241931250368997,-4.341723431323493,1.4136941637321094e-05,3.4477339207085335e-05,4.4624662582843815,Not Significant
SIGLEC31P,18829,ENSG00000268847,5.170902165159326,4.310187100234244,0.9927384447679878,4.3417147013396615,1.4137503479223382e-05,3.4477339207085335e-05,4.4624662582843815,Up
ATP13A2,18830,ENSG00000159363,4347.8395853001575,-1.7415197625097134,0.4011310183669178,-4.341523549088222,1.4149810942856228e-05,3.450552112510758e-05,4.462111409207133,Down
AC006378.1,18831,ENSG00000278959,31.953264054175023,-1.4360314087342798,0.3308398175027409,-4.340564021506821,1.4211745301868773e-05,3.465471304200912e-05,4.460237692972939,Down
AC079336.3,18832,ENSG00000265337,6.257546806929929,5.01460504085872,1.1553238205461267,4.340432484537794,1.4220255705250296e-05,3.467362407692873e-05,4.460000763640499,Up
SLC25A51,18833,ENSG00000122696,518.0530719203673,0.689081326282006,0.1587609965399981,4.340369116468726,1.4224357335296408e-05,3.468178364628578e-05,4.459898575330196,Not Significant
ELMOD2,18834,ENSG00000179387,1120.0373123407933,0.6927119060859996,0.1595987114824374,4.340335204787833,1.422655280280586e-05,3.4685294996424096e-05,4.459854607499339,Not Significant
TPRN,18835,ENSG00000176058,848.6018419239125,-1.030160337164467,0.2373837903976527,-4.339640610838664,1.42715924969893e-05,3.479325754163546e-05,4.458504908242145,Down
SUMO2P17,18836,ENSG00000248278,22.7302283251468,1.3412328817278787,0.3090729308354454,4.339535261475127,1.4278435552237271e-05,3.48080925303545e-05,4.458319775228757,Up
MIR4441,18837,ENSG00000264810,7.011937197673421,5.594599069323755,1.2892419467690164,4.339448528916114,1.4284071686000422e-05,3.4819983856716494e-05,4.45817143456678,Up
