Gene Symbol,log2FC,p-value,adj p-value,adj -log10 p-value,-log10 p-value,Primary Mean,Recurrent Mean
BAZ1B,-0.1466199943250155,0.3082195964073375,0.9995493194207042,0.00019577216392039268,0.511139752429919,9.385182143632434,9.39395074620909
BAZ1B,-0.1466199943250155,0.3082195964073375,0.9995493194207042,0.00019577216392039268,0.511139752429919,5.001036746503418,4.667959336570804
BAZ1B,-0.1466199943250155,0.3082195964073375,0.9995493194207042,0.00019577216392039268,0.511139752429919,5.163447989109351,4.792371018735329
BAZ1B,-0.1466199943250155,0.3082195964073375,0.9995493194207042,0.00019577216392039268,0.511139752429919,5.077198289763196,5.015753560356489
BBIP1,-0.03822790542741039,0.7486395476924834,0.9995493194207042,0.00019577216392039268,0.1257272344826393,9.119674516012202,9.42793643000645
BBIP1,-0.03822790542741039,0.7486395476924834,0.9995493194207042,0.00019577216392039268,0.1257272344826393,8.759290118151975,8.781242043919166
BBIP1,-0.03822790542741039,0.7486395476924834,0.9995493194207042,0.00019577216392039268,0.1257272344826393,9.872412401785652,9.687471000505548
BBIP1,-0.03822790542741039,0.7486395476924834,0.9995493194207042,0.00019577216392039268,0.1257272344826393,6.883752423942362,6.585568363751378
BBS1,-0.1283536686138831,0.5300817546325396,0.9995493194207042,0.00019577216392039268,0.27565714381233064,9.58654584725323,9.380196969810823
BBS1,-0.1283536686138831,0.5300817546325396,0.9995493194207042,0.00019577216392039268,0.27565714381233064,8.111801882104075,8.167619556820851
BBS1,-0.1283536686138831,0.5300817546325396,0.9995493194207042,0.00019577216392039268,0.27565714381233064,6.761362830047275,6.604828235759786
BBS7,0.04757617018554772,0.8688886531211285,0.9995493194207042,0.00019577216392039268,0.06103587417269886,5.772110886243503,5.8673592862905295
BBS7,0.04757617018554772,0.8688886531211285,0.9995493194207042,0.00019577216392039268,0.06103587417269886,8.918369335231988,8.918273275556063
BBX,-0.16727240079357664,0.11271520032709252,0.9995493194207042,0.00019577216392039268,0.9480175123792495,10.09215788806671,9.737437950461185
BBX,-0.16727240079357664,0.11271520032709252,0.9995493194207042,0.00019577216392039268,0.9480175123792495,10.63807464355801,10.521705035377128
BBX,-0.16727240079357664,0.11271520032709252,0.9995493194207042,0.00019577216392039268,0.9480175123792495,10.876811329204147,10.58834338526787
BBX,-0.16727240079357664,0.11271520032709252,0.9995493194207042,0.00019577216392039268,0.9480175123792495,11.032739550297208,11.091182601822092
BBX,-0.16727240079357664,0.11271520032709252,0.9995493194207042,0.00019577216392039268,0.9480175123792495,11.16354452888351,11.14266160619535
BBX,-0.16727240079357664,0.11271520032709252,0.9995493194207042,0.00019577216392039268,0.9480175123792495,11.16994380081159,11.024851501135313
BCAN,-0.16374744979408895,0.4479478294533559,0.9995493194207042,0.00019577216392039268,0.3487725633599883,10.779373088053962,10.342231933895423
BCAN,-0.16374744979408895,0.4479478294533559,0.9995493194207042,0.00019577216392039268,0.3487725633599883,8.080422827653134,7.6344217541066195
BCAN,-0.16374744979408895,0.4479478294533559,0.9995493194207042,0.00019577216392039268,0.3487725633599883,8.613891843922827,8.707893980772063
BCAN,-0.16374744979408895,0.4479478294533559,0.9995493194207042,0.00019577216392039268,0.3487725633599883,10.795998826602101,10.414649944994945
BCAP29,0.18181690803121953,0.15423129117852616,0.9995493194207042,0.00019577216392039268,0.8118275053321851,8.252914422388988,8.534041241867934
BCAP29,0.18181690803121953,0.15423129117852616,0.9995493194207042,0.00019577216392039268,0.8118275053321851,12.029543795519833,11.996668911033895
BCAP29,0.18181690803121953,0.15423129117852616,0.9995493194207042,0.00019577216392039268,0.8118275053321851,11.116395147630092,11.298619045479507
BCAP29,0.18181690803121953,0.15423129117852616,0.9995493194207042,0.00019577216392039268,0.8118275053321851,8.602562953030011,8.640587589462326
BCAP29,0.18181690803121953,0.15423129117852616,0.9995493194207042,0.00019577216392039268,0.8118275053321851,7.915333508531538,8.145756961962574
BCAP29,0.18181690803121953,0.15423129117852616,0.9995493194207042,0.00019577216392039268,0.8118275053321851,7.495014728490976,7.489752608181617
BCAS4,0.4607510563856927,0.0013857087418535402,0.29963888384571663,0.52340182919921,2.8583280119029895,6.261033189098747,7.010818183817573
BCAS4,0.4607510563856927,0.0013857087418535402,0.29963888384571663,0.52340182919921,2.8583280119029895,7.8150506624033,8.37954067926969
BCAS4,0.4607510563856927,0.0013857087418535402,0.29963888384571663,0.52340182919921,2.8583280119029895,7.827786839641434,7.664883166694262
BCAS4,0.4607510563856927,0.0013857087418535402,0.29963888384571663,0.52340182919921,2.8583280119029895,7.805478866508106,7.919043876746605
BCAT1,0.22930061397766544,0.5759612738420432,0.9995493194207042,0.00019577216392039268,0.23960671636616157,6.562048513193277,7.182240586326941
BCAT1,0.22930061397766544,0.5759612738420432,0.9995493194207042,0.00019577216392039268,0.23960671636616157,7.062628038539276,7.322771901907592
BCAT1,0.22930061397766544,0.5759612738420432,0.9995493194207042,0.00019577216392039268,0.23960671636616157,11.099451174326711,11.125840065349127
BCAT1,0.22930061397766544,0.5759612738420432,0.9995493194207042,0.00019577216392039268,0.23960671636616157,11.129387961687879,11.13986559007415
BCCIP,0.16997194352808975,0.41760756790030573,0.9995493194207042,0.00019577216392039268,0.37923163952928557,7.34717953237105,7.476738518562757
BCCIP,0.16997194352808975,0.41760756790030573,0.9995493194207042,0.00019577216392039268,0.37923163952928557,9.993420064277716,10.236149157824691
BCCIP,0.16997194352808975,0.41760756790030573,0.9995493194207042,0.00019577216392039268,0.37923163952928557,8.475689967157438,8.653730675339384
BCL11A,0.0637089560365034,0.8072958877549428,0.9995493194207042,0.00019577216392039268,0.09296725968858295,7.9918074645767945,8.002596518319967
BCL11A,0.0637089560365034,0.8072958877549428,0.9995493194207042,0.00019577216392039268,0.09296725968858295,7.419244739835422,7.301528563079046
BCL11A,0.0637089560365034,0.8072958877549428,0.9995493194207042,0.00019577216392039268,0.09296725968858295,6.421538188101264,6.437952105557781
BCL11A,0.0637089560365034,0.8072958877549428,0.9995493194207042,0.00019577216392039268,0.09296725968858295,8.339110126046906,8.496699106638813
BCL11B,-0.19760531351480548,0.18891390151832643,0.9995493194207042,0.00019577216392039268,0.7237360824488063,6.7804227742993906,6.600286809172776
BCL11B,-0.19760531351480548,0.18891390151832643,0.9995493194207042,0.00019577216392039268,0.7237360824488063,8.144526791601564,7.714686512231777
BCL11B,-0.19760531351480548,0.18891390151832643,0.9995493194207042,0.00019577216392039268,0.7237360824488063,5.916697202781998,5.91638815834579
BCL2L1,0.06424885875483355,0.7087792909145736,0.9995493194207042,0.00019577216392039268,0.14948898007343908,6.098280767913962,6.3923830443400576
BCL2L1,0.06424885875483355,0.7087792909145736,0.9995493194207042,0.00019577216392039268,0.14948898007343908,9.496752665421546,9.676384097892722
BCL2L1,0.06424885875483355,0.7087792909145736,0.9995493194207042,0.00019577216392039268,0.14948898007343908,7.738294186787123,8.135101247855912
BCL2L1,0.06424885875483355,0.7087792909145736,0.9995493194207042,0.00019577216392039268,0.14948898007343908,6.680583184335267,6.518900645189585
BCL2L10,-0.23101691583894635,0.2814477585222935,0.9995493194207042,0.00019577216392039268,0.5506022055997847,4.5442070758251685,4.164284942621743
BCL2L10,-0.23101691583894635,0.2814477585222935,0.9995493194207042,0.00019577216392039268,0.5506022055997847,5.52883588699315,5.446724188518686
BCL2L11,0.0434980551649673,0.9309327882116919,0.9995493194207042,0.00019577216392039268,0.031081673174454538,2.750470640610604,3.1525921493769404
BCL2L11,0.0434980551649673,0.9309327882116919,0.9995493194207042,0.00019577216392039268,0.031081673174454538,5.950152460292659,6.036416401662154
BCL2L11,0.0434980551649673,0.9309327882116919,0.9995493194207042,0.00019577216392039268,0.031081673174454538,10.437056672013538,10.279860057275558
BCL2L13,0.44547925731188265,2.493907078689577e-07,0.0011030551009044,2.9574027533365026,6.6029456247756055,9.387831531392711,9.690567222479919
BCL2L13,0.44547925731188265,2.493907078689577e-07,0.0011030551009044,2.9574027533365026,6.6029456247756055,9.002036260765797,9.764176565305196
BCL2L13,0.44547925731188265,2.493907078689577e-07,0.0011030551009044,2.9574027533365026,6.6029456247756055,8.264451559975523,9.100916911663859
BCL2L13,0.44547925731188265,2.493907078689577e-07,0.0011030551009044,2.9574027533365026,6.6029456247756055,9.303333302359986,9.469396116741908
BCL2L14,-0.10706590924683379,0.5839061904926011,0.9995493194207042,0.00019577216392039268,0.2336569203199504,7.1648530337919345,7.073972033550334
BCL2L14,-0.10706590924683379,0.5839061904926011,0.9995493194207042,0.00019577216392039268,0.2336569203199504,4.336009126000897,4.46177727614979
BCL2L14,-0.10706590924683379,0.5839061904926011,0.9995493194207042,0.00019577216392039268,0.2336569203199504,5.35572136659896,5.160156550066955
BCL2L14,-0.10706590924683379,0.5839061904926011,0.9995493194207042,0.00019577216392039268,0.2336569203199504,6.1536248513674625,5.853669062994384
BCL6,0.03401152266822294,0.8053567369288555,0.9995493194207042,0.00019577216392039268,0.09401170397404238,11.286291627508284,11.111795446742578
BCL6,0.03401152266822294,0.8053567369288555,0.9995493194207042,0.00019577216392039268,0.09401170397404238,8.783902693284043,9.003399192174427
BCL6,0.03401152266822294,0.8053567369288555,0.9995493194207042,0.00019577216392039268,0.09401170397404238,10.03268077078505,10.078203657059147
BCLAF1,-0.10394985888745722,0.3701795538203857,0.9995493194207042,0.00019577216392039268,0.4315875722518666,7.569719374523154,7.31593355671094
BCLAF1,-0.10394985888745722,0.3701795538203857,0.9995493194207042,0.00019577216392039268,0.4315875722518666,11.625763946622035,11.484528964128305
BCLAF1,-0.10394985888745722,0.3701795538203857,0.9995493194207042,0.00019577216392039268,0.4315875722518666,9.26517546867098,9.186102105358158
BCLAF1,-0.10394985888745722,0.3701795538203857,0.9995493194207042,0.00019577216392039268,0.4315875722518666,8.008992044576642,7.864229662966653
BCLAF1,-0.10394985888745722,0.3701795538203857,0.9995493194207042,0.00019577216392039268,0.4315875722518666,7.993064638821594,7.978324220724284
BCLAF1,-0.10394985888745722,0.3701795538203857,0.9995493194207042,0.00019577216392039268,0.4315875722518666,8.941141298397303,8.849510553559167
BCOR,-0.05455956018494579,0.7858838487326532,0.9995493194207042,0.00019577216392039268,0.10464163657965092,6.478372095444109,6.507745757865601
BCOR,-0.05455956018494579,0.7858838487326532,0.9995493194207042,0.00019577216392039268,0.10464163657965092,8.918773187820058,9.041782972832829
BCOR,-0.05455956018494579,0.7858838487326532,0.9995493194207042,0.00019577216392039268,0.10464163657965092,8.104078606748939,7.604049571454604
BCOR,-0.05455956018494579,0.7858838487326532,0.9995493194207042,0.00019577216392039268,0.10464163657965092,7.400432864216887,7.361973766124284
BCORL1,-0.022918197152102415,0.7809467623484712,0.9995493194207042,0.00019577216392039268,0.10737857119685947,8.372146679742722,8.20833348650756
BCORL1,-0.022918197152102415,0.7809467623484712,0.9995493194207042,0.00019577216392039268,0.10737857119685947,9.141112232584224,9.226823488379233
BCORL1,-0.022918197152102415,0.7809467623484712,0.9995493194207042,0.00019577216392039268,0.10737857119685947,5.959571483578935,6.168439987396125
BCORL1,-0.022918197152102415,0.7809467623484712,0.9995493194207042,0.00019577216392039268,0.10737857119685947,7.788297945289169,7.84764858246987
BCR,0.06154265942567427,0.7621131249291379,0.9995493194207042,0.00019577216392039268,0.11798055893672463,9.127514604774612,9.248279889416922
BCR,0.06154265942567427,0.7621131249291379,0.9995493194207042,0.00019577216392039268,0.11798055893672463,7.908961070608867,8.162981146619964
BCR,0.06154265942567427,0.7621131249291379,0.9995493194207042,0.00019577216392039268,0.11798055893672463,10.558305099563215,10.493997738087877
BDH2,-0.08661011193613888,0.7228001470951377,0.9995493194207042,0.00019577216392039268,0.1409817676688955,10.260911850031409,10.373439688040145
BDH2,-0.08661011193613888,0.7228001470951377,0.9995493194207042,0.00019577216392039268,0.1409817676688955,8.473620428799151,8.187872366918132
BDNF,0.017534079754056187,0.93908661303755,0.9995493194207042,0.00019577216392039268,0.027294350361175966,5.786022620863859,5.785882198951002
BDNF,0.017534079754056187,0.93908661303755,0.9995493194207042,0.00019577216392039268,0.027294350361175966,5.498128086859129,5.5333366682801
BET1L,0.31065113683665313,0.4271848080422572,0.9995493194207042,0.00019577216392039268,0.3693842004020257,5.428808609813787,5.986247107462219
BET1L,0.31065113683665313,0.4271848080422572,0.9995493194207042,0.00019577216392039268,0.3693842004020257,10.117778184869149,10.181641960894023
BHLHE41,-0.060431207459908265,0.8182113533589457,0.9995493194207042,0.00019577216392039268,0.08713449854778793,10.533049641759215,10.41356636093638
BHLHE41,-0.060431207459908265,0.8182113533589457,0.9995493194207042,0.00019577216392039268,0.08713449854778793,8.228215672631306,8.215051881768469
BHLHE41,-0.060431207459908265,0.8182113533589457,0.9995493194207042,0.00019577216392039268,0.08713449854778793,6.386219265592475,6.248902839519654
BHLHE41,-0.060431207459908265,0.8182113533589457,0.9995493194207042,0.00019577216392039268,0.08713449854778793,8.753622629966383,8.899965444611102
BHMT2,0.3012025789182502,0.11039988397516991,0.9995493194207042,0.00019577216392039268,0.9570313826352661,5.725705154376143,6.216432046255713
BHMT2,0.3012025789182502,0.11039988397516991,0.9995493194207042,0.00019577216392039268,0.9570313826352661,7.572449962494328,7.497552301657719
BHMT2,0.3012025789182502,0.11039988397516991,0.9995493194207042,0.00019577216392039268,0.9570313826352661,5.348107081163826,5.6463612739142945
BICD1,-0.09556827696808412,0.46795111477030216,0.9995493194207042,0.00019577216392039268,0.3297995137014626,9.107002321591752,9.006129331037672
BICD1,-0.09556827696808412,0.46795111477030216,0.9995493194207042,0.00019577216392039268,0.3297995137014626,7.642947280406173,7.19363345686669
BICD1,-0.09556827696808412,0.46795111477030216,0.9995493194207042,0.00019577216392039268,0.3297995137014626,10.149711731760476,10.13213206250241
BICD1,-0.09556827696808412,0.46795111477030216,0.9995493194207042,0.00019577216392039268,0.3297995137014626,7.8173306374737725,8.002824012953061
BID,-0.045742837693161675,0.8098625623424248,0.9995493194207042,0.00019577216392039268,0.09158867672292571,8.490372456092912,8.513467733292034
BID,-0.045742837693161675,0.8098625623424248,0.9995493194207042,0.00019577216392039268,0.09158867672292571,8.955683927802266,9.021163137938826
BID,-0.045742837693161675,0.8098625623424248,0.9995493194207042,0.00019577216392039268,0.09158867672292571,10.776039213856162,10.640266294801995
BIRC3,0.20053100553785708,0.5198685726420225,0.9995493194207042,0.00019577216392039268,0.284106435879096,6.1856039594030054,6.427543973194687
BIRC3,0.20053100553785708,0.5198685726420225,0.9995493194207042,0.00019577216392039268,0.284106435879096,9.031919151173444,9.191041148457472
BLVRA,-0.00014464189109375525,0.9993974246351611,0.9997628041003894,0.00010302504593866366,0.00026177398963964354,7.198786123095786,7.633533274133223
BLVRA,-0.00014464189109375525,0.9993974246351611,0.9997628041003894,0.00010302504593866366,0.00026177398963964354,3.6843262921683055,3.701413351054795
BLVRA,-0.00014464189109375525,0.9993974246351611,0.9997628041003894,0.00010302504593866366,0.00026177398963964354,10.233119278431843,10.243222349184235
BLVRA,-0.00014464189109375525,0.9993974246351611,0.9997628041003894,0.00010302504593866366,0.00026177398963964354,10.379657740246746,10.372885843845582
BLVRA,-0.00014464189109375525,0.9993974246351611,0.9997628041003894,0.00010302504593866366,0.00026177398963964354,6.695931583032323,6.581850953181352
BMP2K,-0.08847180770465801,0.5082010041053833,0.9995493194207042,0.00019577216392039268,0.2939644811187353,6.56901443603257,6.545479044829612
BMP2K,-0.08847180770465801,0.5082010041053833,0.9995493194207042,0.00019577216392039268,0.2939644811187353,6.818066191708759,6.917727716084455
BMP2K,-0.08847180770465801,0.5082010041053833,0.9995493194207042,0.00019577216392039268,0.2939644811187353,10.53306003735331,10.345872284395773
BMP2K,-0.08847180770465801,0.5082010041053833,0.9995493194207042,0.00019577216392039268,0.2939644811187353,4.758344968212694,4.795915622850261
BMP2K,-0.08847180770465801,0.5082010041053833,0.9995493194207042,0.00019577216392039268,0.2939644811187353,7.623423709913466,7.365657803788834
BMP2K,-0.08847180770465801,0.5082010041053833,0.9995493194207042,0.00019577216392039268,0.2939644811187353,7.500855510066495,7.273955018021073
BMP6,0.12880346805270015,0.2997794247053978,0.9995493194207042,0.00019577216392039268,0.5231981780258347,7.390244946845502,7.140397883672958
BMP6,0.12880346805270015,0.2997794247053978,0.9995493194207042,0.00019577216392039268,0.5231981780258347,4.277510996802326,4.383211888880547
BMP6,0.12880346805270015,0.2997794247053978,0.9995493194207042,0.00019577216392039268,0.5231981780258347,5.171184644101593,5.500864665754156
BMP8B,0.018795186954402965,0.9396968627245832,0.9995493194207042,0.00019577216392039268,0.02701222303317579,5.668111746034073,5.609179964519335
BMP8B,0.018795186954402965,0.9396968627245832,0.9995493194207042,0.00019577216392039268,0.02701222303317579,6.743285039689343,6.533043839654318
BMP8B,0.018795186954402965,0.9396968627245832,0.9995493194207042,0.00019577216392039268,0.02701222303317579,8.489753107712444,8.66192997239614
BMPR1A,-0.06790017524027725,0.4680033620559213,0.9995493194207042,0.00019577216392039268,0.32975102692476704,8.695707795012341,8.889096222095736
BMPR1A,-0.06790017524027725,0.4680033620559213,0.9995493194207042,0.00019577216392039268,0.32975102692476704,9.211738015336213,9.055358044406086
BMPR1A,-0.06790017524027725,0.4680033620559213,0.9995493194207042,0.00019577216392039268,0.32975102692476704,9.646515165687758,9.597853221529382
BMPR1A,-0.06790017524027725,0.4680033620559213,0.9995493194207042,0.00019577216392039268,0.32975102692476704,8.357527385020996,8.339853696007722
BMPR1A,-0.06790017524027725,0.4680033620559213,0.9995493194207042,0.00019577216392039268,0.32975102692476704,7.657686668421072,7.2611085659211145
BMPR1B,-0.26357942318845495,0.5576725989821391,0.9995493194207042,0.00019577216392039268,0.2536206937902621,5.930111786715986,5.914685843165399
BMPR1B,-0.26357942318845495,0.5576725989821391,0.9995493194207042,0.00019577216392039268,0.2536206937902621,10.918116242848393,10.467065260216918
BMPR1B,-0.26357942318845495,0.5576725989821391,0.9995493194207042,0.00019577216392039268,0.2536206937902621,11.096405735689368,10.523990912668197
BMPR2,-0.09601138521319541,0.6317417223556954,0.9995493194207042,0.00019577216392039268,0.1994604398162258,7.1183695533777565,7.022284273892284
BMPR2,-0.09601138521319541,0.6317417223556954,0.9995493194207042,0.00019577216392039268,0.1994604398162258,8.027635966339433,7.866730009722383
BMPR2,-0.09601138521319541,0.6317417223556954,0.9995493194207042,0.00019577216392039268,0.1994604398162258,11.051308843008123,10.963808639776076
BMPR2,-0.09601138521319541,0.6317417223556954,0.9995493194207042,0.00019577216392039268,0.1994604398162258,9.837298063174291,9.710338193583363
BMPR2,-0.09601138521319541,0.6317417223556954,0.9995493194207042,0.00019577216392039268,0.1994604398162258,7.640564497382979,7.66444311308058
BNC2,-5.284050422638131e-05,0.9996766692334205,0.9997628041003894,0.00010302504593866366,0.0001404434303832949,7.8735589570822135,7.788979672784497
BNC2,-5.284050422638131e-05,0.9996766692334205,0.9997628041003894,0.00010302504593866366,0.0001404434303832949,6.363231150555124,6.521853304192806
BNC2,-5.284050422638131e-05,0.9996766692334205,0.9997628041003894,0.00010302504593866366,0.0001404434303832949,8.778221952033624,8.795910707641236
BNC2,-5.284050422638131e-05,0.9996766692334205,0.9997628041003894,0.00010302504593866366,0.0001404434303832949,6.192363910200688,6.339594076105248
BNC2,-5.284050422638131e-05,0.9996766692334205,0.9997628041003894,0.00010302504593866366,0.0001404434303832949,8.948804370857054,8.99400460508699
BNC2,-5.284050422638131e-05,0.9996766692334205,0.9997628041003894,0.00010302504593866366,0.0001404434303832949,7.949099224299413,8.002725931365951
BNIP2,0.13142747638576857,0.45858730070400777,0.9995493194207042,0.00019577216392039268,0.3385779759190033,8.258685916247439,8.379111093560523
BNIP2,0.13142747638576857,0.45858730070400777,0.9995493194207042,0.00019577216392039268,0.3385779759190033,10.051292978699781,10.193722754158236
BOLA2 /// LOC101060386 /// SMG1,-0.03394613960822923,0.9062200991493854,0.9995493194207042,0.00019577216392039268,0.042766309739820575,6.52374883802505,6.51043014779438
BOLA2 /// LOC101060386 /// SMG1,-0.03394613960822923,0.9062200991493854,0.9995493194207042,0.00019577216392039268,0.042766309739820575,11.24067100027388,11.162613539132767
BOLA2 /// LOC101060386 /// SMG1,-0.03394613960822923,0.9062200991493854,0.9995493194207042,0.00019577216392039268,0.042766309739820575,8.324757568943621,8.29366785211313
BPI /// LOC149684,-0.07662533455354836,0.8294806659015737,0.9995493194207042,0.00019577216392039268,0.08119373229988067,4.175907820114035,4.148122280775536
BPI /// LOC149684,-0.07662533455354836,0.8294806659015737,0.9995493194207042,0.00019577216392039268,0.08119373229988067,8.267066058520777,8.141600928752178
BPNT1,-0.05609825851884409,0.8772469535371489,0.9995493194207042,0.00019577216392039268,0.056878131258322306,5.148254785195287,5.079684541211386
BPNT1,-0.05609825851884409,0.8772469535371489,0.9995493194207042,0.00019577216392039268,0.056878131258322306,9.141415066825765,9.097788793771972
BPTF,-0.2566477284756683,0.012173944530327968,0.6160753524416858,0.21036616577120598,1.9145686778415707,9.815495637809537,9.388955808795501
BPTF,-0.2566477284756683,0.012173944530327968,0.6160753524416858,0.21036616577120598,1.9145686778415707,9.458704861359157,9.285255193365295
BPTF,-0.2566477284756683,0.012173944530327968,0.6160753524416858,0.21036616577120598,1.9145686778415707,7.689213839806609,7.475236097718941
BPTF,-0.2566477284756683,0.012173944530327968,0.6160753524416858,0.21036616577120598,1.9145686778415707,7.890740114651325,7.771841271412642
BPTF,-0.2566477284756683,0.012173944530327968,0.6160753524416858,0.21036616577120598,1.9145686778415707,11.059199464001118,10.752173923985287
BRCC3,0.09223966870106715,0.5168180384851649,0.9995493194207042,0.00019577216392039268,0.2866623364965633,7.312232441617418,7.5180228829314935
BRCC3,0.09223966870106715,0.5168180384851649,0.9995493194207042,0.00019577216392039268,0.2866623364965633,7.987701808808163,8.030506480234822
BRCC3,0.09223966870106715,0.5168180384851649,0.9995493194207042,0.00019577216392039268,0.2866623364965633,9.719511374852896,9.622429440746277
BRCC3,0.09223966870106715,0.5168180384851649,0.9995493194207042,0.00019577216392039268,0.2866623364965633,8.44108284847478,8.658528344644921
BRD4,-0.061040032110279085,0.5990022379392709,0.9995493194207042,0.00019577216392039268,0.22257155496245848,10.509173124698597,10.389039616495676
BRD4,-0.061040032110279085,0.5990022379392709,0.9995493194207042,0.00019577216392039268,0.22257155496245848,8.037728727133207,8.120063615216191
BRD4,-0.061040032110279085,0.5990022379392709,0.9995493194207042,0.00019577216392039268,0.22257155496245848,11.37979986552787,11.35529548966032
BRD4,-0.061040032110279085,0.5990022379392709,0.9995493194207042,0.00019577216392039268,0.22257155496245848,10.584549013387253,10.339491639249959
BRD4,-0.061040032110279085,0.5990022379392709,0.9995493194207042,0.00019577216392039268,0.22257155496245848,9.632053210124036,9.519923228687508
BRD4,-0.061040032110279085,0.5990022379392709,0.9995493194207042,0.00019577216392039268,0.22257155496245848,4.449246994972397,4.326092915020958
BRD4,-0.061040032110279085,0.5990022379392709,0.9995493194207042,0.00019577216392039268,0.22257155496245848,5.308748069773854,5.2976901103637575
BRD7,0.001997495039571362,0.9845732875410687,0.9995493194207042,0.00019577216392039268,0.006751951203375147,9.524763841915853,9.433653444917189
BRD7,0.001997495039571362,0.9845732875410687,0.9995493194207042,0.00019577216392039268,0.006751951203375147,11.567273301516364,11.620011667754687
BRD7,0.001997495039571362,0.9845732875410687,0.9995493194207042,0.00019577216392039268,0.006751951203375147,7.947819040869592,8.116087127699796
BRD7,0.001997495039571362,0.9845732875410687,0.9995493194207042,0.00019577216392039268,0.006751951203375147,7.595468333753005,7.659778041917895
BRD8,-0.35992179808304403,0.009047551763052178,0.5336552956793085,0.27273917645353946,2.043468918717379,10.073452710335971,9.868454637030865
BRD8,-0.35992179808304403,0.009047551763052178,0.5336552956793085,0.27273917645353946,2.043468918717379,5.544242592100481,5.444444585076709
BRD8,-0.35992179808304403,0.009047551763052178,0.5336552956793085,0.27273917645353946,2.043468918717379,7.954954710006306,7.387509154004648
BRIP1,0.17435278614000893,0.6847085749684446,0.9995493194207042,0.00019577216392039268,0.16449423313518216,4.5751339261395065,4.665901569840078
BRIP1,0.17435278614000893,0.6847085749684446,0.9995493194207042,0.00019577216392039268,0.16449423313518216,8.66175845456826,8.919696383147706
BRSK2,-0.0468547958547294,0.8647050001070993,0.9995493194207042,0.00019577216392039268,0.06313202968394377,5.400955201021976,5.397703233680776
BRSK2,-0.0468547958547294,0.8647050001070993,0.9995493194207042,0.00019577216392039268,0.06313202968394377,7.8260974836836645,7.735639859315402
BRWD1,-0.17138296481676196,0.45115582598534165,0.9995493194207042,0.00019577216392039268,0.34567342991689637,6.796982337580592,6.489408512762961
BRWD1,-0.17138296481676196,0.45115582598534165,0.9995493194207042,0.00019577216392039268,0.34567342991689637,5.3632560681754455,5.281674647452922
BRWD1,-0.17138296481676196,0.45115582598534165,0.9995493194207042,0.00019577216392039268,0.34567342991689637,9.929793469026949,10.121968164818316
BRWD1,-0.17138296481676196,0.45115582598534165,0.9995493194207042,0.00019577216392039268,0.34567342991689637,8.220603132243262,7.83097928681668
BRWD1,-0.17138296481676196,0.45115582598534165,0.9995493194207042,0.00019577216392039268,0.34567342991689637,8.285905732938218,8.093662249709206
BRWD1,-0.17138296481676196,0.45115582598534165,0.9995493194207042,0.00019577216392039268,0.34567342991689637,8.236858205891995,8.196674756650227
BRWD1,-0.17138296481676196,0.45115582598534165,0.9995493194207042,0.00019577216392039268,0.34567342991689637,6.966745687658848,6.655680235447563
BSPRY,-0.07425746907501196,0.7666747324779422,0.9995493194207042,0.00019577216392039268,0.11538884962076747,5.899016970215284,5.747516774830915
BSPRY,-0.07425746907501196,0.7666747324779422,0.9995493194207042,0.00019577216392039268,0.11538884962076747,8.238406530386248,8.241391787620598
BTBD7,-0.26170031967213436,0.5928832792776983,0.9995493194207042,0.00019577216392039268,0.22703079754910993,4.77261763764021,4.410354135210737
BTBD7,-0.26170031967213436,0.5928832792776983,0.9995493194207042,0.00019577216392039268,0.22703079754910993,5.408815901300181,5.121517861468074
BTBD7,-0.26170031967213436,0.5928832792776983,0.9995493194207042,0.00019577216392039268,0.22703079754910993,10.472308617579484,10.159388850957503
BTBD7,-0.26170031967213436,0.5928832792776983,0.9995493194207042,0.00019577216392039268,0.22703079754910993,10.798569674929373,10.714249705124393
BTC,-0.14895738391271252,0.6573184210567697,0.9995493194207042,0.00019577216392039268,0.1822241965730742,4.4831086069775905,4.167142380399869
BTC,-0.14895738391271252,0.6573184210567697,0.9995493194207042,0.00019577216392039268,0.1822241965730742,6.229212980632115,6.247264439384408
BTD,0.013296026997381638,0.9181015555525902,0.9995493194207042,0.00019577216392039268,0.03710927672893282,7.0258001979945375,7.281145437829477
BTD,0.013296026997381638,0.9181015555525902,0.9995493194207042,0.00019577216392039268,0.03710927672893282,7.1194047304454084,7.070722357656702
BTD,0.013296026997381638,0.9181015555525902,0.9995493194207042,0.00019577216392039268,0.03710927672893282,7.126790873391076,7.173523528594925
BTD,0.013296026997381638,0.9181015555525902,0.9995493194207042,0.00019577216392039268,0.03710927672893282,7.923906011511137,7.86603289142255
BTF3,-0.16037429370287803,0.8071612170572184,0.9995493194207042,0.00019577216392039268,0.09303971344514274,12.608864751683567,12.676901423375488
BTF3,-0.16037429370287803,0.8071612170572184,0.9995493194207042,0.00019577216392039268,0.09303971344514274,12.778994535803859,12.768683755645423
BTF3,-0.16037429370287803,0.8071612170572184,0.9995493194207042,0.00019577216392039268,0.09303971344514274,10.845216262083406,10.816738933126082
BTF3,-0.16037429370287803,0.8071612170572184,0.9995493194207042,0.00019577216392039268,0.09303971344514274,4.830396905515236,4.499898797250756
BTN2A1,0.08082282360557613,0.7313053975283406,0.9995493194207042,0.00019577216392039268,0.13590122111759204,9.097374160681746,9.124049371174833
