gene_name,Unnamed: 0.1,Unnamed: 0,ensembl_id,baseMean,log2FC,SE,statistic,pvalue,FDR,-log(adjustedp),category
IFNAR1,22541,22541,ENSG00000142166,3983.597009950772,0.4183543834216848,0.1079283941865092,3.876221698422879,0.0001060910269832,0.0002118761398171,3.673917948099118,Not Significant
PYGM,22804,22804,ENSG00000068976,445.396919287472,-1.6704078133077274,0.4368330909763507,-3.823904021497675,0.0001313550653131,0.0002593060155814,3.5861874080146694,Not Significant
IFNB1,23103,23103,ENSG00000171855,4.662725645702529,3.894012943959882,1.0344548993318163,3.764313887898965,0.0001670069975381,0.0003254193222891,3.4875566637089395,Up
PYGB,23373,23373,ENSG00000100994,9776.02163078676,-0.5800735735592427,0.1563411782267456,-3.7103057565419326,0.0002070090785313,0.0003987054721658,3.3993478036777054,Not Significant
TLR4,23743,23743,ENSG00000136869,2092.718834098415,1.5968288464795373,0.4393795385304111,3.63428131364614,0.0002787565816599,0.0005285268930992,3.2769329095345427,Not Significant
HMGB1,23938,23938,ENSG00000189403,8506.03080887166,-0.6201483174720002,0.1725612433336674,-3.593786794134709,0.0003259065520259,0.0006128905579037,3.212617069269374,Not Significant
PLA2G4E,23946,23946,ENSG00000188089,3.406169091473005,-2.106518606117824,0.586480409735028,-3.591797050935681,0.0003284055618327,0.0006173838054097,3.2094447666800447,Down
H2AC19,24130,24130,ENSG00000272196,3.426972306490013,3.793053384645196,1.0670696772487738,3.5546445237061066,0.0003784904331085,0.0007061149893545,3.1511245692376217,Up
SPATA2L,24360,24360,ENSG00000158792,427.0161790274495,-0.7570392476692183,0.2158420597389653,-3.507375942319884,0.0004525493099486,0.0008363087469552,3.077633360904423,Not Significant
JAK2,24678,24678,ENSG00000096968,1396.5261423835004,0.7144602046821742,0.2070191345166305,3.451179555698409,0.0005581421101268,0.0010181530716722,2.9921869241750225,Not Significant
PLA2G4A,25212,25212,ENSG00000116711,466.65481974291504,1.0561199781798694,0.3158062905367259,3.344201840897309,0.0008251967688869,0.0014734277292873,2.831671161165578,Not Significant
IFNA5,25627,25627,ENSG00000147873,5.403439978079835,4.447227824510962,1.36178631250404,3.26573103553482,0.0010918189937157,0.0019179256780899,2.717168226269021,Up
BIRC3,26534,26534,ENSG00000023445,380.35842072537935,1.413095605979728,0.4562957328001834,3.096885428465177,0.0019556544323949,0.0033179426000372,2.479131131483067,Not Significant
RIPK3,27522,27522,ENSG00000129465,55.14101327654964,0.864969273357837,0.2974541612192148,2.9079077926241563,0.0036385560460344,0.0059515370648702,2.225370857366648,Not Significant
TNFRSF10A,27609,27609,ENSG00000104689,64.49773334875394,0.6632623409810552,0.2293742943199192,2.891615832312804,0.003832662808294,0.0062492809477214,2.204169950400221,Not Significant
IL33,28093,28093,ENSG00000137033,933.8477946603432,1.1668328686337657,0.4170300665112409,2.797958618176308,0.0051426700921498,0.0082405362120837,2.084044527820802,Not Significant
H2AC17,28665,28665,ENSG00000278677,1.8412337555395213,3.7479241285623752,1.3919269814429185,2.692615473749313,0.0070893980870371,0.0111336640089418,1.9533618889446804,Not Significant
IFNA6,28885,28885,ENSG00000120235,3.4677672623637816,-2.013841722489722,0.7591062423997619,-2.6529115557308107,0.0079800777759421,0.0124369979019297,1.9052844389354968,Not Significant
JAK1,29126,29126,ENSG00000162434,7289.364688535157,0.2855946445839205,0.1096386404954562,2.604872180951173,0.0091908539992652,0.0142053792442091,1.847547167328675,Not Significant
FAS,29670,29670,ENSG00000026103,532.5084249024342,0.8788542345721294,0.350217594050109,2.509451979292574,0.0120918655188963,0.0183466581441539,1.736443031233548,Not Significant
PLA2G4C,30592,30592,ENSG00000105499,1069.7635616859866,-0.5896114392557961,0.2514126774295812,-2.345193747920456,0.0190171945154793,0.027984672307141,1.553079774197082,Not Significant
CYLD,30945,30945,ENSG00000083799,3450.119305222022,-0.3892134370050346,0.1704794547461666,-2.283051864428763,0.0224273134872886,0.0326263564235844,1.4864314237139795,Not Significant
IFNA13,31725,31725,ENSG00000233816,3.282299965746632,-1.7762375118760645,0.8245808746259053,-2.154109519799262,0.0312315841564765,0.044317426941323,1.3534254625762034,Not Significant
