,log2FC_rna,pvalue_rna,adjustedpvalue_rna,-log(adjustedp)_rna,category_rna,log2FC_prot,pvalue_prot,adjustedpvalue_prot,-log(adjustedp)_prot,category_prot
NFKB1,1.4883911425688332,1.7285536609133335e-11,1.0389886384272628e-10,9.983389201523982,Up,0.9384586802141426,8.94594303279226e-14,3.862228163763361e-13,12.413162073555997,Not Significant
NFKBIA,1.968371228524365,1.6313134312231952e-11,9.864256606328012e-11,10.005935638636297,Up,0.857637528510414,7.707640985119354e-12,2.7336293371095064e-11,10.563260373367765,Not Significant
NGFR,3.712365490540723,6.419486912300574e-06,1.4123151595220787e-05,4.850068379227093,Up,0.5306281721087185,0.0004672352062386,0.0007080290088423,3.1499489483524976,Not Significant
NRAS,0.9275064573785876,4.562776185824292e-06,1.02601355571415e-05,4.988846901277845,Not Significant,-0.8805047009958461,2.1066568471335334e-21,2.0570535761550607e-20,19.68675439691709,Not Significant
PARP1,0.4821208201542539,1.2589885515294468e-06,3.1177607345397363e-06,5.506157216811139,Not Significant,0.8298329561961156,3.424407553282861e-14,1.53508433342469e-13,12.813867760554931,Not Significant
PARP2,-0.8104861304291013,2.4337039793989045e-05,4.878060861214597e-05,4.311752785505525,Not Significant,-0.3288037867227649,0.0042816811609233,0.0058213191227862,2.2349785921828675,Not Significant
PARP4,2.356112820126487,3.956307439048415e-08,1.2978131273517985e-07,6.886787837275728,Up,0.8971638460664066,2.7245583976675936e-07,5.947971552290684e-07,6.225631117270582,Not Significant
PDPK1,-1.2231945429885975,1.1715396843697577e-25,1.2293844562855144e-23,22.910312282179945,Down,-1.5177990475853351,8.654850209902729e-28,2.0474621780653976e-26,25.688784112038466,Down
PIK3CA,-0.6408891776166534,2.053901665073824e-07,5.826810862842494e-07,6.234569078796234,Not Significant,-0.8719471581390925,1.6727961018220357e-25,2.752257937294333e-24,23.56031086713193,Not Significant
PIK3CB,-1.3641867330176645,5.5388471801689984e-08,1.764653589279649e-07,6.753340536185424,Down,-0.7476847283603859,1.7363865640713995e-16,9.952669463336564e-16,15.002060418982207,Not Significant
PIK3R1,-1.2539802682281191,1.0293000206046508e-06,2.587117866160492e-06,5.587183784867902,Down,-0.6546750737021174,1.4339248781197837e-15,7.407307223994455e-15,14.130339642263689,Not Significant
PIK3R2,-0.8844719486807904,9.145953339209184e-06,1.9549402490811227e-05,4.708866511869605,Not Significant,-0.286464276616201,7.883084042366144e-05,0.0001297928215706,3.8867493263218447,Not Significant
PRF1,4.755005184227942,3.576326280852331e-05,6.994352737974448e-05,4.155252469211087,Up,0.4602400901581529,0.0510896843009321,0.0618651144588648,1.2085541792334764,Not Significant
PTPN13,0.8518214348726723,4.012964600027052e-06,9.10099175611718e-06,5.04091127902613,Not Significant,0.4076821846986632,6.19693288707245e-05,0.0001034876855792,3.9851113255999975,Not Significant
RAF1,0.8364645590050515,4.530951591984291e-12,3.0069042383168467e-11,10.521880402771716,Not Significant,-0.2032648359716552,0.0197613565350688,0.0250573711991145,1.6010644933420162,Not Significant
RELA,1.141800379910645,6.974262306904484e-05,0.0001303017775959,3.885049659537899,Up,0.7688995549900949,9.462071270977629e-14,4.074915178303937e-13,12.389881426918592,Not Significant
RIPK1,1.4144882636983451,4.640155521379282e-06,1.042482754736282e-05,4.981931120608228,Up,1.4845430999276736,1.5977810489564941e-18,1.1438310136580568e-17,16.941638132235965,Up
SPTA1,3.553179855176343,0.0018604463401272,0.0028509486508125,2.5450106048124552,Up,1.3897838326704235,1.57298829344578e-08,3.9396619697971904e-08,7.404541039836779,Up
SPTAN1,-1.458922739022821,2.528152184618687e-16,3.488850014773788e-15,14.457317700416098,Down,-2.178184134466432,3.718723544002875e-28,9.51061262150514e-27,26.02179150729287,Down
TNFRSF10B,3.4184468918877364,1.675032336046585e-07,4.835036032473724e-07,6.315600285046089,Up,0.2375716653881192,0.0052887451754273,0.0071253622224985,2.147193053111208,Not Significant
TNFRSF1A,2.999269965191793,1.70837312183039e-06,4.141037254407928e-06,5.382890862395229,Up,0.9463414604824688,5.123415186780793e-05,8.646178449935357e-05,4.063175805232803,Not Significant
TP53,2.7417812041469745,1.7064466216589564e-06,4.137363000383232e-06,5.3832763736784965,Up,0.4040306960082714,0.0030565453677246,0.0042229334659736,2.374385761006572,Not Significant
