id	filename	md5	size	state
23f32a75-191b-46ea-9d16-eb7cd05813b8	23f32a75-191b-46ea-9d16-eb7cd05813b8/5133f0f8-a82d-4120-95ee-36c4a9e32984.rna_seq.augmented_star_gene_counts.tsv	6d17c74fc30de724c4681ee93677a713	4219806	validated
55b1a88f-3a2d-4843-a4c9-fcbc24b4d85d	55b1a88f-3a2d-4843-a4c9-fcbc24b4d85d/afb84018-67dd-49c4-9dea-c79ade77b3ab.rna_seq.augmented_star_gene_counts.tsv	95094bed36a1467c1454930fd09aa03b	4221748	validated
7d6d1edb-7abf-49f9-9369-ee26a14e5f9f	7d6d1edb-7abf-49f9-9369-ee26a14e5f9f/b84b3c0b-00dd-4f2a-872a-18547f885544.rna_seq.augmented_star_gene_counts.tsv	6b2dbb7898a3a91d08d060b4d996744e	4245337	validated
be5d1a0f-c8a0-40fc-9d21-81ecf2ab9ca7	be5d1a0f-c8a0-40fc-9d21-81ecf2ab9ca7/30901dfb-5d00-42d0-bf04-22194bba73d7.rna_seq.augmented_star_gene_counts.tsv	f3f0200142e6658c5a37fd3e82d76e74	4237687	validated
9e73fe9a-03f6-45ed-93ab-39b0df88f631	9e73fe9a-03f6-45ed-93ab-39b0df88f631/a6ec82bd-3bcd-445f-9e78-7dd5f329df0d.rna_seq.augmented_star_gene_counts.tsv	db569c1746a92284563f49f997930a62	4232449	validated
ed96008c-c30d-4c02-b19a-9d1b51b05852	ed96008c-c30d-4c02-b19a-9d1b51b05852/ec62970a-b36f-4924-b508-af1903c66383.rna_seq.augmented_star_gene_counts.tsv	78b64230945e891cdc8a9cabf908752e	4236456	validated
4072c332-2379-4bf2-a72c-b18ae214e29b	4072c332-2379-4bf2-a72c-b18ae214e29b/5cea239b-1e6b-4c38-9c0a-f8166cd3924c.rna_seq.augmented_star_gene_counts.tsv	b338aca22554244c1294402853bb3eb8	4251402	validated
3c4d7fca-ff1d-4476-b153-f579de6cd93a	3c4d7fca-ff1d-4476-b153-f579de6cd93a/327f345c-d942-4845-b42e-98a3f79d03be.rna_seq.augmented_star_gene_counts.tsv	21c7bb237fd33b15f97ccca3692ae07f	4227869	validated
85e6f20f-f63a-4de1-8762-3a7627da4933	85e6f20f-f63a-4de1-8762-3a7627da4933/5bbc662c-9cad-4613-914e-41801669d647.rna_seq.augmented_star_gene_counts.tsv	d1ba3b17e73cf9e65beb663931e6dcd7	4222663	validated
2165996f-0707-4983-9277-d00bdbcdb93b	2165996f-0707-4983-9277-d00bdbcdb93b/96255c92-73ff-4d4c-a7cd-e30dfbdac5f6.rna_seq.augmented_star_gene_counts.tsv	041eec6e80bfee5842b003d898f4a02a	4223069	validated
31e7dfc8-518e-4f46-8570-c91fc83cc5e3	31e7dfc8-518e-4f46-8570-c91fc83cc5e3/6dc7a729-e805-4a78-a030-f566d63d6dfa.rna_seq.augmented_star_gene_counts.tsv	182c931a21a26062f34cf1ffa476fed5	4236462	validated
a6de60f5-2c35-4a83-9903-96ec1a953a8f	a6de60f5-2c35-4a83-9903-96ec1a953a8f/77ee6d80-f2f8-4fc1-ad07-f7446e46764d.rna_seq.augmented_star_gene_counts.tsv	8ef08b94146b66aeacc9dbd3d26fc7c2	4237831	validated
c4f97ad6-26e8-4455-a702-1159d6bbf684	c4f97ad6-26e8-4455-a702-1159d6bbf684/11998f08-1056-4823-8d79-c145fdf911c9.rna_seq.augmented_star_gene_counts.tsv	f27cf8243afc98a6437969770ecf0ec9	4235734	validated
1d603662-09c5-4226-b7b0-012e277a9c75	1d603662-09c5-4226-b7b0-012e277a9c75/46737a37-49e8-4320-92b7-16793c54fb92.rna_seq.augmented_star_gene_counts.tsv	24c8660551ef75bc3f22f14851ad3150	4234419	validated
43b31c62-b116-4b50-b7d1-e890684fb602	43b31c62-b116-4b50-b7d1-e890684fb602/16f12031-c4a4-46e1-98a2-2c20dbadf3d9.rna_seq.augmented_star_gene_counts.tsv	3a494f6efa40a6d280e8fa36c0d14800	4253503	validated
208e33c8-c8ec-4cfc-9647-159b7867b304	208e33c8-c8ec-4cfc-9647-159b7867b304/0fdb2f1a-f0d9-4ae6-9de4-98aa7b846330.rna_seq.augmented_star_gene_counts.tsv	2da896f32a5041a6e4c1597a83da2fdf	4233392	validated
41f58e2c-c9b5-41f2-90d4-dfbea3892ee0	41f58e2c-c9b5-41f2-90d4-dfbea3892ee0/09c4a41f-bd36-4012-af42-bcce4e7aa622.rna_seq.augmented_star_gene_counts.tsv	98bbf798ddfcb5c75cbc15e7efa92f1a	4243355	validated
ceeef81f-605c-42f9-aeb6-551de5562508	ceeef81f-605c-42f9-aeb6-551de5562508/40c42d4f-60c8-4732-b8f0-22bf4773305d.rna_seq.augmented_star_gene_counts.tsv	82ad42fb3dcc41738eab173e2a0ae860	4236129	validated
759c38d2-c46b-4bf4-9026-7491acdeea9b	759c38d2-c46b-4bf4-9026-7491acdeea9b/ec2d0058-a74a-46f2-a30b-b840c7195da0.rna_seq.augmented_star_gene_counts.tsv	8d4337825b98419a8429d792a40c96df	4221584	validated
164a359d-58b1-487f-8bac-07e63990b262	164a359d-58b1-487f-8bac-07e63990b262/2671b18f-f4b9-4235-974c-3410ae043726.rna_seq.augmented_star_gene_counts.tsv	e62bedf4fdfeda773cac6cbfa271c493	4241486	validated
12d568f1-a850-4b73-99c4-92fad05672cf	12d568f1-a850-4b73-99c4-92fad05672cf/005b79ce-22fd-4575-9271-a41bfebc94d3.rna_seq.augmented_star_gene_counts.tsv	0289051310ba2743092c220e2aad08a0	4228863	validated
0a14b390-558e-418a-83f8-148f459f2855	0a14b390-558e-418a-83f8-148f459f2855/fdaad4b3-332b-4187-8e0d-c2f639add45c.rna_seq.augmented_star_gene_counts.tsv	cdeb9baaf28938156b30d153e6b5963c	4242395	validated
31599eb3-7f86-4e2c-b6d2-43982a6b6404	31599eb3-7f86-4e2c-b6d2-43982a6b6404/c8398298-5e40-406e-b2c9-b8bf5b165d21.rna_seq.augmented_star_gene_counts.tsv	683856928d8bdc00ac7bb3835d8b9182	4239256	validated
99946fe2-7688-48b3-a764-629620768823	99946fe2-7688-48b3-a764-629620768823/cd0b583f-350f-4c64-9b80-92f48d2fcf99.rna_seq.augmented_star_gene_counts.tsv	659fb3b47cb0557c472fd797daaa8edd	4228340	validated
1c3aea98-ef53-4d82-b212-f469ab6bc92f	1c3aea98-ef53-4d82-b212-f469ab6bc92f/dba18b8e-3cc1-414e-b09c-37c2fdc1ce4b.rna_seq.augmented_star_gene_counts.tsv	967245fafa66c6b5eac4dfa6eec11c68	4235590	validated
991e464f-9643-4325-a4e1-5968ce292d56	991e464f-9643-4325-a4e1-5968ce292d56/4a32c0be-51b4-4da4-b90c-542616af6e6b.rna_seq.augmented_star_gene_counts.tsv	3c09bf090e2beafc7517d90bc2020a7c	4236061	validated
f9e9f71b-ec2e-4d9f-8ef9-7b1d0db0950e	f9e9f71b-ec2e-4d9f-8ef9-7b1d0db0950e/6baf3bf3-ff4d-44be-8e17-4357aa0c7649.rna_seq.augmented_star_gene_counts.tsv	f001ec5354244d0940a13482c0474e73	4229649	validated
849a5e37-7da5-4d58-9790-9868792456b0	849a5e37-7da5-4d58-9790-9868792456b0/5b664467-3c27-4bf4-90f8-4f518a153dd8.rna_seq.augmented_star_gene_counts.tsv	57043e927c4b16c01dd548ed7cc88e63	4237232	validated
89ef95d9-e35a-43c0-8103-f592707c8c91	89ef95d9-e35a-43c0-8103-f592707c8c91/04486900-5d91-4ec8-8387-a3b80f8dc5f0.rna_seq.augmented_star_gene_counts.tsv	fdfef5ff4cf8077ed194db998b078881	4232964	validated
58dfd369-22de-465f-a09b-76ac538cb684	58dfd369-22de-465f-a09b-76ac538cb684/fcf1c18e-d1ee-4d30-96c6-ac8b656709ca.rna_seq.augmented_star_gene_counts.tsv	421048e436f241ce9e750f2effcf149b	4249859	validated
cb7b704c-3dc0-4532-a9de-47f512574421	cb7b704c-3dc0-4532-a9de-47f512574421/b8975a21-cacf-4df2-bdf2-40ac859d84a2.rna_seq.augmented_star_gene_counts.tsv	f2bc73528cee01c5e4b263d8833ce84a	4230431	validated
bfac79b0-d94d-4d27-bc68-900dcb5f1f9a	bfac79b0-d94d-4d27-bc68-900dcb5f1f9a/705a7ed2-dd06-4197-a894-13c890deb29b.rna_seq.augmented_star_gene_counts.tsv	da089698ccf0b56fe26ef24ce249c6a6	4247893	validated
d18d2b3d-1b24-42d1-9775-4dc6e72dfcfe	d18d2b3d-1b24-42d1-9775-4dc6e72dfcfe/05f392ef-b100-4565-8009-d41e03f1223f.rna_seq.augmented_star_gene_counts.tsv	a06a681761831f918cd43f0235ecfd05	4243713	validated
83f3c5ae-95b1-49b5-a268-4017c4246835	83f3c5ae-95b1-49b5-a268-4017c4246835/24c3cadc-355f-43b7-a8a3-d8b5b1c3fe30.rna_seq.augmented_star_gene_counts.tsv	f81ac1f24569c8e65ca8cc5589a9922c	4243847	validated
457339fa-6469-4098-8654-372033f5f5a5	457339fa-6469-4098-8654-372033f5f5a5/104de72f-7f50-416f-9133-78419d64bfd2.rna_seq.augmented_star_gene_counts.tsv	5a1ee087e2bef7f2067ad299b5b321b4	4247719	validated
f2662c9c-6c24-4e21-a589-01c5d545e5c6	f2662c9c-6c24-4e21-a589-01c5d545e5c6/c951618d-5ab1-4874-bb87-d3c16a28d791.rna_seq.augmented_star_gene_counts.tsv	5aec14d933c5fb8b787767cbd2f81fc9	4246140	validated
301e51a1-a6d0-4192-a110-2400b1f33a9d	301e51a1-a6d0-4192-a110-2400b1f33a9d/ce2fdfbf-dbf4-44df-a57e-4b55dc211462.rna_seq.augmented_star_gene_counts.tsv	dbca6c62a875731e8cd53e03de863959	4240648	validated
58249258-585d-4f6a-855b-008f3a011303	58249258-585d-4f6a-855b-008f3a011303/9bf0796c-24fe-4c86-9947-a4fac2083ed3.rna_seq.augmented_star_gene_counts.tsv	dfcf48a32c68b514554523357708e6ce	4238884	validated
5aa6ee1b-13e9-4c10-8e59-7909861b1e88	5aa6ee1b-13e9-4c10-8e59-7909861b1e88/a5dec952-c449-4fc5-80f0-85a2246884bf.rna_seq.augmented_star_gene_counts.tsv	d0a34bbc0f1a35735d0253d27eb7bcba	4239993	validated
e0a69a83-c3ee-430c-9769-816d68d8b746	e0a69a83-c3ee-430c-9769-816d68d8b746/3542bc9c-ce17-4129-90fe-b1bfee35e00d.rna_seq.augmented_star_gene_counts.tsv	2bf610cd7de5991d155214201b1990d4	4243433	validated
34a44761-d903-43ca-be70-34535b327052	34a44761-d903-43ca-be70-34535b327052/599c37da-7569-4f52-9818-5e6ec3757589.rna_seq.augmented_star_gene_counts.tsv	117ae4242de41a5fd825e6bd22b87baa	4243570	validated
3cce1959-ae03-43fa-8689-4ea4d6a3512d	3cce1959-ae03-43fa-8689-4ea4d6a3512d/44a5dbf8-1ad4-4f4b-ad4e-9e688e0e670d.rna_seq.augmented_star_gene_counts.tsv	1e6b5e04b72c5b3e07b83235cf4b4611	4232048	validated
7af8052b-6a86-44e0-b3ee-b6bfcfd7ef5a	7af8052b-6a86-44e0-b3ee-b6bfcfd7ef5a/fb35a846-ba5d-42e3-9465-b6acb4e724ce.rna_seq.augmented_star_gene_counts.tsv	ee52da29edadafca237e3380a06e32a3	4237091	validated
5aecbe47-0f80-492e-a945-3807caa44ffd	5aecbe47-0f80-492e-a945-3807caa44ffd/1245b825-e644-4e49-ab63-12d51d491fbf.rna_seq.augmented_star_gene_counts.tsv	82a7fbd9171699d5b7f345952974fbf0	4231658	validated
bc1fc8cf-28ef-437e-8160-c39ee94c05f8	bc1fc8cf-28ef-437e-8160-c39ee94c05f8/8762e826-22b0-4539-84c7-2a76aade09be.rna_seq.augmented_star_gene_counts.tsv	5fd390642cbefc5ef42948937ab456e2	4242318	validated
251394da-d748-4282-8c85-820509ac7e44	251394da-d748-4282-8c85-820509ac7e44/6dcbddc4-d2c7-4af3-a1e8-cfe0489d6645.rna_seq.augmented_star_gene_counts.tsv	53142b858e9b31181b91ec9f584e0b2f	4230848	validated
4d16e104-ebd1-4f82-9297-57857c876870	4d16e104-ebd1-4f82-9297-57857c876870/31ea1196-cc47-497c-b003-d97e27bd7db6.rna_seq.augmented_star_gene_counts.tsv	3a56268c139a18fc58961703b34beef0	4235768	validated
9fcfebe1-9390-4706-9d98-fcae52291a70	9fcfebe1-9390-4706-9d98-fcae52291a70/96641f1b-da02-4490-9f79-67991abd1f5c.rna_seq.augmented_star_gene_counts.tsv	290b78eed745e153e3a12b27aaae22cf	4233915	validated
a7399c6d-865d-475c-acc4-3785fbe9f138	a7399c6d-865d-475c-acc4-3785fbe9f138/eb51e7b1-db5f-405d-9b1e-0b123dfd97e6.rna_seq.augmented_star_gene_counts.tsv	6def0032559ec40d693d3b20c2f0f3bd	4249022	validated
3eac8cf0-efc3-4300-978e-af4e35dc502d	3eac8cf0-efc3-4300-978e-af4e35dc502d/ca15c78e-f808-4173-85a2-fc3e1243a523.rna_seq.augmented_star_gene_counts.tsv	c0aa43535b2e0e31c57d966bd00988a5	4226347	validated
3c78f8e8-5035-4a1b-8aa9-1f4c76652304	3c78f8e8-5035-4a1b-8aa9-1f4c76652304/a37a71d0-a7d4-4a12-8be7-02b24311261f.rna_seq.augmented_star_gene_counts.tsv	4660081cb7a17004a67ea071253638ce	4230635	validated
54b3a405-7047-4db3-8395-857d3e77cec8	54b3a405-7047-4db3-8395-857d3e77cec8/86fcf407-28f7-481d-bc6d-760736228a70.rna_seq.augmented_star_gene_counts.tsv	06e568380d96eac13d3ab5665b3d7e79	4227005	validated
5f5544b5-a403-4a28-95e1-7561f5f3b5f3	5f5544b5-a403-4a28-95e1-7561f5f3b5f3/8f499d98-c8f8-4eb7-8248-04a1f170ab61.rna_seq.augmented_star_gene_counts.tsv	af2d22437242dbd632a61a91446dc379	4224895	validated
703c7bff-5ff0-4579-beb3-ac652fd00d0d	703c7bff-5ff0-4579-beb3-ac652fd00d0d/936b45e8-3c7b-4e69-b58c-562a298685dc.rna_seq.augmented_star_gene_counts.tsv	db1788d6fe76f5b2face7ba71fb439a1	4242272	validated
e5b7c08e-04b4-4bc6-87b1-cb6ed08c6a9b	e5b7c08e-04b4-4bc6-87b1-cb6ed08c6a9b/41685739-a882-4a17-8ee5-71c1595bf9f3.rna_seq.augmented_star_gene_counts.tsv	b5aae28e55b89d98851c88dbc3b4f8a0	4215036	validated
68a888e3-3779-4382-9d4f-827dd97e27f7	68a888e3-3779-4382-9d4f-827dd97e27f7/a301ef61-2edf-4ac5-983f-abf02d821bee.rna_seq.augmented_star_gene_counts.tsv	a0013beefbb3c1b734c453f7c3c0c9d1	4259676	validated
c83f76c9-3da1-4e73-8081-984b86cf3516	c83f76c9-3da1-4e73-8081-984b86cf3516/bbf9ac2f-d194-4299-ba75-53a84cbe4950.rna_seq.augmented_star_gene_counts.tsv	1565fcf539c98fe792d12f7293c46ad2	4246640	validated
6700c8a2-9b68-4783-856b-a8f282124aa6	6700c8a2-9b68-4783-856b-a8f282124aa6/74b09f86-ab8e-4486-a6e5-35dc41a7dd63.rna_seq.augmented_star_gene_counts.tsv	ae6e8500e8e7f5a81a0792a61cc38d0d	4234866	validated
24dfde61-7dcb-444e-a946-5412cc55b400	24dfde61-7dcb-444e-a946-5412cc55b400/99747246-678d-4e27-92e3-2ac12b29af87.rna_seq.augmented_star_gene_counts.tsv	d339800d6d49ca5a1ba172fecd1c20b0	4247171	validated
ef9b29e4-bb97-4e33-a36d-24d4add64c48	ef9b29e4-bb97-4e33-a36d-24d4add64c48/169d443f-d12e-4104-a2b0-f9e01e300031.rna_seq.augmented_star_gene_counts.tsv	e20a5abed81bca85f2e90e00b22911ea	4245972	validated
72faa7ee-faef-403b-b930-6783bad8092d	72faa7ee-faef-403b-b930-6783bad8092d/d88e1ef5-3e4b-4c03-8da0-dfec2ee1b5b6.rna_seq.augmented_star_gene_counts.tsv	c8c2136426fe4970519fe778a397be1a	4233361	validated
1cd329b5-b1ec-450f-96dd-5cf89c1e6afe	1cd329b5-b1ec-450f-96dd-5cf89c1e6afe/382d5298-8c0d-40bf-9391-b962f037c04a.rna_seq.augmented_star_gene_counts.tsv	bca441d07e986bb20531049cbbb0787b	4243230	validated
6362bfbe-70be-4334-b613-38f166fdf830	6362bfbe-70be-4334-b613-38f166fdf830/cbbcfc91-9565-41a0-abaf-27ad59c67346.rna_seq.augmented_star_gene_counts.tsv	7e6b1c55be113644675ea1164dba390c	4231011	validated
bba6cc11-390b-45f6-b180-272bda481a72	bba6cc11-390b-45f6-b180-272bda481a72/d2c9c292-43c8-4d64-8b4a-5d1d06e4a781.rna_seq.augmented_star_gene_counts.tsv	76c9c4f0885f04a824e8d27c991b858b	4252861	validated
147cac6e-dd75-42ee-af6e-0be4ba0f252b	147cac6e-dd75-42ee-af6e-0be4ba0f252b/43eb433d-6b85-4aee-8ce2-d3faa8540fca.rna_seq.augmented_star_gene_counts.tsv	e87955a5b50baef095d57e45df7ff2ab	4235312	validated
a2fc5e41-69a7-4322-bc43-7cf3f8bff3d0	a2fc5e41-69a7-4322-bc43-7cf3f8bff3d0/62a23bb9-be3e-4e5b-8faf-ece06c60a4d9.rna_seq.augmented_star_gene_counts.tsv	7f9ad6f818a62f867359482773fa83c0	4241156	validated
cd187055-3a5a-402f-9dd7-39d16e1a291e	cd187055-3a5a-402f-9dd7-39d16e1a291e/2cccc6c8-9dac-4407-b390-e643b614fb28.rna_seq.augmented_star_gene_counts.tsv	ab80763fc70b652b104d537d6a1e2c4f	4233212	validated
f23b7ee8-2af9-4db6-9f2e-bbb74ce501c7	f23b7ee8-2af9-4db6-9f2e-bbb74ce501c7/c8b55027-80ef-4748-940a-1c97e0e12116.rna_seq.augmented_star_gene_counts.tsv	37ae779fac05bfbe61670d6e32746965	4241713	validated
531bf883-b093-481e-bef8-4e712ec5100c	531bf883-b093-481e-bef8-4e712ec5100c/574d58f5-dfcd-470d-a8fd-bf43b2996401.rna_seq.augmented_star_gene_counts.tsv	f11bf289a86d18612c0b85c3d34e38c6	4238926	validated
aaff2dfc-59bf-4940-8430-4c5ca8f7b305	aaff2dfc-59bf-4940-8430-4c5ca8f7b305/789b7e3a-9149-401f-843d-2c17f06b932c.rna_seq.augmented_star_gene_counts.tsv	a210207ad33a41462bddd6e6d226d7d4	4232218	validated
a24ed5fa-694a-4bfe-8d46-d10818b9fb67	a24ed5fa-694a-4bfe-8d46-d10818b9fb67/c21f6eeb-e014-4a5e-90fd-930e6225e693.rna_seq.augmented_star_gene_counts.tsv	1999ea5d0c50fc90a6adcc8325e05494	4242568	validated
82d8ec08-3637-4233-9b12-01fc04fbee1d	82d8ec08-3637-4233-9b12-01fc04fbee1d/4f98b2f7-0c0e-469f-b2df-4a0d29a51b80.rna_seq.augmented_star_gene_counts.tsv	c75727ef3f6b15153e649ccf220eb466	4237595	validated
82a4d3a7-d985-45a3-9f65-8fd094adb9ae	82a4d3a7-d985-45a3-9f65-8fd094adb9ae/f9c8bc98-be22-40d7-aa90-917a699b2c8a.rna_seq.augmented_star_gene_counts.tsv	84a2355ea5c9d779190f47d575ab27a8	4220964	validated
628e5b96-190c-41b2-b321-ce3133c5029f	628e5b96-190c-41b2-b321-ce3133c5029f/45b0d6c6-78a6-4f3c-b528-9e61eaf5488b.rna_seq.augmented_star_gene_counts.tsv	94ee894e85e0e5b03e2104e1e1ab593e	4227663	validated
ef76ed57-fef9-44f0-8f7a-ee919fe2e01e	ef76ed57-fef9-44f0-8f7a-ee919fe2e01e/56f0c57e-8469-49ee-b015-01e2ab4d2be7.rna_seq.augmented_star_gene_counts.tsv	86ca187588d7842a96fa9b8f9eb73d79	4235665	validated
44780b34-bead-4472-8890-f880de549949	44780b34-bead-4472-8890-f880de549949/ccd4322c-4b9b-49a9-8c1f-810d0e7c2165.rna_seq.augmented_star_gene_counts.tsv	72c925a7f21924bebca5fa758e579b3f	4238128	validated
b3bd41fa-6347-424b-aa0b-18e146282524	b3bd41fa-6347-424b-aa0b-18e146282524/481fa577-2de1-4a49-9ee3-ad86b26a7fb5.rna_seq.augmented_star_gene_counts.tsv	e8dd31197d572f6594f37da1a87390af	4229230	validated
41210d38-3fd9-411a-9349-7a1851866875	41210d38-3fd9-411a-9349-7a1851866875/84976428-d754-441f-9564-8a693513d44d.rna_seq.augmented_star_gene_counts.tsv	98c98c41d6b75098f85926957d26d01d	4220727	validated
e07a3d43-69aa-40ed-b4a0-39c0b2fe959d	e07a3d43-69aa-40ed-b4a0-39c0b2fe959d/13dfadb6-2008-4e91-9b54-35441d1d0035.rna_seq.augmented_star_gene_counts.tsv	d0a37c286319f1e61fa60061c00d10b8	4233863	validated
24a99edd-a72f-4552-b1b3-f060975f4f86	24a99edd-a72f-4552-b1b3-f060975f4f86/ff764b0c-5f54-4097-8db1-fd40399109b6.rna_seq.augmented_star_gene_counts.tsv	67498a405ae11f6c8debcac7a4416343	4248298	validated
3364d0d8-15da-492e-86f5-73cc8a052f2c	3364d0d8-15da-492e-86f5-73cc8a052f2c/e3c96dfa-2889-46b7-a3ae-f56db7f6c741.rna_seq.augmented_star_gene_counts.tsv	94c9647b7f782f0512d929ee25606b6f	4233918	validated
cb2b5b16-820b-4bc9-8e0a-9711d0cc8cd3	cb2b5b16-820b-4bc9-8e0a-9711d0cc8cd3/5c8c19b4-ebdc-4a15-8232-fc54a7e925ea.rna_seq.augmented_star_gene_counts.tsv	b52ab61d74102333a28ecc3c25a904df	4235613	validated
a0944f5f-eb00-4960-82ba-60228eee609e	a0944f5f-eb00-4960-82ba-60228eee609e/289e0c97-ef33-4e86-8255-ad09bf3f44cd.rna_seq.augmented_star_gene_counts.tsv	5c3b927fd9ced2bd3107010d32236786	4201957	validated
8aa8674a-7698-47fa-93b9-34132ca360ed	8aa8674a-7698-47fa-93b9-34132ca360ed/8302cb96-bb39-4394-a2dd-45e38d5a536e.rna_seq.augmented_star_gene_counts.tsv	3be0c6850fd13f3267f7f0bf3e02699a	4240375	validated
ba7ea027-76a6-4c29-a22d-36c4f9e20bf2	ba7ea027-76a6-4c29-a22d-36c4f9e20bf2/8b798cfc-2040-4709-9089-fdc7c83b4b51.rna_seq.augmented_star_gene_counts.tsv	bef34cd7bd696a5f2a2c283c948c9e79	4237365	validated
bc692874-f501-4474-9d1a-42e89d680426	bc692874-f501-4474-9d1a-42e89d680426/49c3c401-6884-4046-acd6-4691ab29069f.rna_seq.augmented_star_gene_counts.tsv	6fb6e9ee3fa9e5d0bf9d0a29915d7fa4	4248619	validated
38b11ea1-1646-4f13-abc8-da108346d4a8	38b11ea1-1646-4f13-abc8-da108346d4a8/58b46c1f-1c42-4329-a011-532c631ffbfd.rna_seq.augmented_star_gene_counts.tsv	530f60b9af06877d04f55084876744f1	4236016	validated
3d2b5c86-f88f-45ef-ad4b-77af2d4b0d3e	3d2b5c86-f88f-45ef-ad4b-77af2d4b0d3e/3c9d8427-5b18-4743-b004-93c6a128f988.rna_seq.augmented_star_gene_counts.tsv	47da86cab2dc15838c3879527e5a5cdd	4252975	validated
853da5b4-49df-41e9-9a98-687e7eb8c2ea	853da5b4-49df-41e9-9a98-687e7eb8c2ea/ff022aa7-0d1b-4efe-9e0e-72dd0fcd892f.rna_seq.augmented_star_gene_counts.tsv	926390bcc7cfd8d029ff55d8cf70d659	4238765	validated
b58f6f4a-67f7-429d-bace-67ffd9723af8	b58f6f4a-67f7-429d-bace-67ffd9723af8/eadd55dc-faa4-4d64-886f-768190967ea3.rna_seq.augmented_star_gene_counts.tsv	e7d9b303fd3d94df482e16704c4f29bb	4243148	validated
c5a36860-7e71-458a-86ee-a1c2d74e1854	c5a36860-7e71-458a-86ee-a1c2d74e1854/2863e605-60a9-4210-a3ac-7bebee7f1017.rna_seq.augmented_star_gene_counts.tsv	43741b2de528ba9beda962e39b5ee81d	4221820	validated
d058767b-ac21-4816-9eb1-a67f518aa00b	d058767b-ac21-4816-9eb1-a67f518aa00b/c09b1389-568a-4033-9505-e64e0cea4d00.rna_seq.augmented_star_gene_counts.tsv	ed004385ced4caad5b39cb0fae7eb2a3	4211675	validated
0557101f-2c8f-489a-aa90-3fd22eb82428	0557101f-2c8f-489a-aa90-3fd22eb82428/f1df7d1c-907e-4644-ae52-a0b2f208b86f.rna_seq.augmented_star_gene_counts.tsv	6abfb2c9e8d96f9a0c05d6e7dcaf2a44	4248559	validated
bad29386-4c25-44b9-93a6-304ae23a4e6b	bad29386-4c25-44b9-93a6-304ae23a4e6b/d793e185-2b3b-4780-a43e-f8cbb0543be8.rna_seq.augmented_star_gene_counts.tsv	851a42103023de2c8616af4fba8e9aa5	4236467	validated
d517ce77-165b-4cbe-8292-7350c5228107	d517ce77-165b-4cbe-8292-7350c5228107/ee21e2fc-c6c7-4e7f-bbab-4e46d27b0c5f.rna_seq.augmented_star_gene_counts.tsv	57cd20b551996c371693c3af24018d44	4238207	validated
ae37a8c8-f494-4a6f-9849-8c4001f76838	ae37a8c8-f494-4a6f-9849-8c4001f76838/2a4316c2-b109-420e-be04-8052c3d4a9a3.rna_seq.augmented_star_gene_counts.tsv	b00030507c7b879cec551d0aee46d1db	4235462	validated
0ea67bd4-07b1-4040-a9c6-f20731a7bf27	0ea67bd4-07b1-4040-a9c6-f20731a7bf27/a7838bd4-3d34-4433-8e2b-e0c1407f55bc.rna_seq.augmented_star_gene_counts.tsv	d39c188f835a087bd517cbc66bdea1ac	4237288	validated
65b591c3-a691-4783-9c77-9590792c2e22	65b591c3-a691-4783-9c77-9590792c2e22/6a97a580-2e26-4e47-b70f-75e3f85fbdcd.rna_seq.augmented_star_gene_counts.tsv	6a2a5641563bc5e883b166208c39baee	4247068	validated
00ec1a9f-3656-4e9c-bcfb-b68c01dffeee	00ec1a9f-3656-4e9c-bcfb-b68c01dffeee/2facd568-e0e0-4bcd-b9be-f9631b7a7549.rna_seq.augmented_star_gene_counts.tsv	5b35f8a1369709b1c8f926d5e48956c4	4236191	validated
1f7210ac-421e-46b0-bb9e-802603a75dd4	1f7210ac-421e-46b0-bb9e-802603a75dd4/4b05fe2e-87b4-4a0e-9d8f-bca88c29b58e.rna_seq.augmented_star_gene_counts.tsv	81501136a8c4ab3f969f13927c192f21	4242121	validated
30596477-d2de-4b4d-b9fc-301314c0688c	30596477-d2de-4b4d-b9fc-301314c0688c/65d28268-f99b-438e-8798-ed43028ba352.rna_seq.augmented_star_gene_counts.tsv	fd1260b12627d0daf7ba34e4207e1970	4246617	validated
f372571f-7193-49c0-9e84-3a6e27721d9a	f372571f-7193-49c0-9e84-3a6e27721d9a/903c0f4f-afe7-4fde-ab65-6622de9ce76c.rna_seq.augmented_star_gene_counts.tsv	8130f4a9bc61ed2921a1d3da40f37901	4233573	validated
718538b8-34aa-40c3-8b54-f62fa89bde05	718538b8-34aa-40c3-8b54-f62fa89bde05/94ead061-1dea-4473-b9b6-913d624dc1e9.rna_seq.augmented_star_gene_counts.tsv	f90b98aa6df419c70becfbb0111e9c4a	4241224	validated
a3340662-d48a-43d2-b506-13cfe85da6b4	a3340662-d48a-43d2-b506-13cfe85da6b4/42bbb410-9ac4-4801-bfaa-b10ad00a0a45.rna_seq.augmented_star_gene_counts.tsv	cc35e3f1795c93ec54439a6ab5481f4f	4239063	validated
86a91afd-86d3-4cc9-bf51-e42d1e62b665	86a91afd-86d3-4cc9-bf51-e42d1e62b665/4a6f99f6-2591-42b4-8459-217191d32690.rna_seq.augmented_star_gene_counts.tsv	5831dd347d16092da3c159a716db4e1c	4236782	validated
179ba7b7-bc04-47e2-aeed-c96ce62a20b3	179ba7b7-bc04-47e2-aeed-c96ce62a20b3/a875d8c4-b0b2-485f-80e5-b05d27f7c405.rna_seq.augmented_star_gene_counts.tsv	a582466541b6270295f54bca62fe80f1	4244276	validated
