,log2FC_rna,pvalue_rna,adjustedpvalue_rna,-log(adjustedp)_rna,category_rna,log2FC_prot,pvalue_prot,adjustedpvalue_prot,-log(adjustedp)_prot,category_prot
GRWD1,0.826558468660874,5.039073328568277e-13,4.895238641465461e-12,11.310226131614606,Not Significant,0.7827879624040973,2.7974844322308868e-08,7.600891530955703e-08,7.119135465052568,Not Significant
GSDMD,2.2443901084082896,4.208164718771257e-06,1.056919755096027e-05,4.975957984539238,Up,1.087065295777477,2.0466125527342345e-19,1.924407412954891e-18,17.71570297883287,Up
GSE1,-0.509355093500858,0.0031251843985215,0.0046600218517918,2.331612046809919,Not Significant,0.4915758408549513,0.0005443607308278,0.0008352374479933,3.0781900422485884,Not Significant
GSK3A,-0.7717544312236626,2.103843924878784e-12,1.8493999737547005e-11,10.732969152870416,Not Significant,-1.4066028620538875,7.819036498572294e-21,8.373287131032819e-20,19.077104016007155,Down
GSK3B,-0.7551027442517508,2.8692908383385666e-07,9.381770822922012e-07,6.027715180166946,Not Significant,-1.1130816002870982,7.74675709765948e-14,4.1330596939793705e-13,12.383728322136964,Down
GSKIP,-1.13860058409953,0.0001683248994997,0.0003106255793295,3.5077627839446754,Down,-1.396250904736601,5.792069051650083e-13,2.796365805131063e-12,11.553406017204482,Down
GSN,1.4286809097321616,9.50179442636562e-06,2.2152528824625607e-05,4.654576689671497,Up,0.2377671796801408,0.0439507935796109,0.0537141963567184,1.26991091756722,Not Significant
GSPT1,0.1595036386438266,0.0032833850345853,0.0048793068060794,2.311641873013357,Not Significant,0.3987363486255696,3.0166793639137466e-06,6.24922469960623e-06,5.204173859386899,Not Significant
GSPT2,0.3288293724764095,0.0627084380494414,0.077455223750622,1.110949287142128,Not Significant,0.2770040583311303,0.0023975923634436,0.0033977588714887,2.4688074449188937,Not Significant
GSR,-0.0272113122204196,0.7444642280854131,0.7703094323882962,0.1133347841988934,Not Significant,-0.3383204660457941,4.9059732052071414e-08,1.2954407684678116e-07,6.887582439502289,Not Significant
GSS,0.7505076282583154,7.692622649516235e-05,0.0001509162231182,3.821264072139365,Not Significant,-0.1282603904323816,0.0179061321983741,0.022872122966361,1.6406935227659944,Not Significant
GSTA4,-0.8677755312596389,1.7298781312085802e-05,3.833066182984731e-05,4.41645368200917,Not Significant,-0.3274868782164163,0.0004781769153842,0.0007373842240347,3.132306158142901,Not Significant
GSTCD,0.9385084405291976,6.032880399973332e-09,2.8241281203220884e-08,7.549115604827476,Not Significant,0.2854888480775936,0.001157900556484,0.0017049917799465,2.7682777104735155,Not Significant
GSTK1,0.9845134690188928,2.280970815845368e-07,7.578660949480948e-07,6.120407521758956,Not Significant,0.6119297216249916,1.3433848046863687e-14,7.785797567917824e-14,13.108696892202644,Not Significant
GSTM1,-0.2842128682498472,0.785689620910477,0.8075744557751399,0.0928174265923792,Not Significant,-0.5935577852142053,0.2831594596495619,0.3124569930554743,0.5052097510048364,Not Significant
GSTM2,0.6286119301844231,0.000274899702355,0.0004894555676077,3.3102867269836898,Not Significant,-0.913935065043356,3.22740602898968e-07,7.615975823113483e-07,6.118274443287588,Not Significant
GSTM3,-1.3816165946219885,3.8577996408189726e-06,9.77451548833258e-06,5.009904760884387,Down,-1.1657186776290616,1.2289029948585772e-05,2.355303125296065e-05,4.627953191646887,Down
GSTM4,-0.0171576657863923,0.8358721194910327,0.8535809155349886,0.0687553034834213,Not Significant,0.1187984378246086,0.7434123993371402,0.764189182767163,0.116799114119188,Not Significant
GSTM5,-3.203718265950835,9.413767423608076e-06,2.1958413571400286e-05,4.658399039544097,Down,-2.7832494071073066,5.369265450180861e-07,1.2305307005194424e-06,5.9099075466098085,Down
GSTO1,-0.3605625489386774,0.0533224051364947,0.0665143523210806,1.177084633474136,Not Significant,-0.5289582768930343,0.0026550946505744,0.0037428060966725,2.426802671770556,Not Significant
GSTP1,0.9898840161304748,2.182703395692632e-09,1.112781073289857e-08,7.9535902696404515,Not Significant,0.1228782011602433,0.3122628445113325,0.342357694177213,0.4655199073142406,Not Significant
