Gene,log2FC_rna,pvalue_rna,adjustedpvalue_rna,-log(adjustedp)_rna,log2FC_prot,pvalue_prot,adjustedpvalue_prot,-log(adjustedp)_prot
RPUSD2,0.1319844073539231,0.0895551046904539,0.1346936107835871,0.8706530046277371,0.3889762042103957,0.0002082003432544,0.0003367242655276,3.4727255857056707
RPUSD4,-0.0699869677578561,0.2546541981919061,0.3324213796307717,0.4783110524057383,-0.3083930087200409,0.0419109186495867,0.05131154460404,1.289784911812854
RRAGA,-0.5873710687836091,5.253040049901858e-10,2.9670273054026473e-09,8.527678456874554,-0.1844192151602648,0.0033458109116684,0.0046572005589136,2.3318750590923925
RRAGC,0.4125656226411784,2.874965931589288e-08,1.2620315607023236e-07,6.8989297841826325,0.0466679789115948,0.4512089226028069,0.4821510805228023,0.3168168556274985
RRBP1,0.8811022698139226,4.172607068354256e-05,0.0001169305915669,3.9320718531610113,0.7560646561294305,0.0112944659059109,0.0147879365552989,1.830092421349044
RREB1,1.2113282308087516,4.704024325100972e-22,2.3321655690490454e-20,19.63224062064892,0.4158051463555862,0.0165054981235052,0.0211870427879598,1.6739296563376138
RRM1,0.6845632075176162,3.3406243944444027e-10,1.938545618447533e-09,8.712523974586137,1.3824860478061536,3.6546750444150816e-10,1.2579865257049134e-09,8.90032401059452
RRM2,2.849992330409215,1.2430086991809221e-23,8.860580647158763e-22,21.05253781721067,0.643658822916012,0.0336784613477078,0.0417084002579763,1.3797764673696338
RRN3,0.2979483122498472,0.0006894767667325,0.0015985762789296,2.79626663575899,0.0971552169038932,0.4074104593288534,0.4389086598172258,0.3576258502925679
RRP1,0.1447361154163431,0.0533756418078696,0.0850738465645875,1.070203930378267,0.8162809671421521,6.85347969104869e-13,3.2783947658146057e-12,11.48433875232369
RRP12,0.3565909453982776,4.859965062121778e-05,0.0001347558321592,3.870452429705089,0.4345640390453262,0.0001535545341453,0.000252623541318,3.597526181143579
RRP15,0.6758506834931364,2.1486529078559592e-14,2.484265580596753e-13,12.604801977729666,1.1827338305667718,4.322335570987771e-12,1.8955247053422485e-11,10.722270550818717
RRP1B,0.4613835266842052,2.8887426401383383e-08,1.2673962952838136e-07,6.897087566691723,0.689894135879395,1.0407862962845525e-07,2.6111218505726453e-07,6.583172860924456
RRP7A,0.1497478754389245,0.0524125055103118,0.0836806100779308,1.07737516221828,0.2206106868012818,0.0284075447956469,0.0354719450309368,1.4501149972330636
RRP8,0.5122204945310802,0.0003799543769263,0.0009163142457654,3.037955561487757,0.6228183913426608,5.570610599810387e-05,9.719156173889762e-05,4.0123714392847845
RRP9,0.895445015761549,2.676619780712951e-05,7.685848294194777e-05,4.114308192034604,1.0626458434864907,9.441664866979638e-10,3.0905122515846243e-09,8.509969530413832
RRS1,0.4446523263411261,4.486674662555678e-06,1.4406634537859416e-05,4.841437460708714,1.0369947962723036,4.7117131451157385e-11,1.816452671389249e-10,9.74077591342046
RSBN1L,0.0499294643027781,0.3266863803355478,0.4102167227414056,0.3869866393204544,0.4942667020128438,0.0001895325779617,0.0003080163316165,3.5114262557628724
RSL1D1,0.0997692069356759,0.1828882855246637,0.2502326172634254,0.601656081635965,0.8243161082931544,2.2725515340825288e-09,7.071745565998518e-09,8.150473373174657
RSRC1,0.831793912568056,3.79786549821198e-15,5.0394912327522924e-14,13.297613306007102,0.5625959403283594,9.757903196973004e-06,1.8981501472115864e-05,4.721669437047632
RSU1,0.8527173542432607,6.383744908038726e-16,9.800973181047896e-15,14.0087307991876,0.5817505749403085,6.139029989232114e-06,1.2215859904017792e-05,4.913075956572206
RTCA,-0.0336373153541718,0.7486955061988954,0.8020518742335817,0.0957975419841174,-0.4886496270624365,7.0841171875565e-11,2.666856267821903e-10,9.5740003902996
RTKN,-0.1290324970516714,0.6068227430887891,0.6810525065008809,0.1668194043800903,-0.4758024031115547,0.003304421397382,0.0046032818957909,2.33693242896485
RTN1,-1.982609741785996,1.7827787982513684e-17,3.5863933651736583e-16,15.445342077586146,-2.735524210385176,1.5265744404319266e-43,2.1186817800607894e-41,40.67393426817916
RTN2,-1.5347217051328972,8.237694723845414e-11,5.283278258730768e-10,9.27709651536854,-0.6377663777701107,0.0006655037407612,0.0010117173123388,2.9949408183672763
RTN3,-1.2373289260004956,1.2669843402805465e-29,4.0217702915762485e-27,26.39558273830164,-2.600618932414828,3.6602098734908668e-40,2.908330120089041e-38,37.53635629891482
RTN4,-0.1889234854620038,0.0024347148189822,0.005154551719841,2.287809098385281,-1.445961187921455,4.7790320535314216e-33,1.6471835975234623e-31,30.783257991026083
RTN4IP1,-0.3241850147004159,0.0013524010764648,0.0029903552660534,2.5242772127053,-1.44620639219346,3.139544801944022e-21,3.4765448769612054e-20,19.458852160154155
RTN4R,-2.027587579511681,3.8330078213427154e-12,3.0018063815847046e-11,10.522617323458888,-2.2255607198019414,1.7197297625328924e-17,1.364380114192445e-16,15.865064619050209
RTN4RL2,-3.37267410710738,1.585690451019997e-12,1.3383095995797918e-11,10.873443406870535,-2.2486971376417664,2.191625202533341e-20,2.2519868443405283e-19,18.64743415087531
RUFY1,0.4244833723116876,1.845169505972158e-15,2.5741799694618423e-14,13.589361093402136,0.9999244427925842,3.6720458455050134e-14,2.0180741924953368e-13,12.69506287139989
RUFY2,-0.0786514313497903,0.3478365916136036,0.4318495439741808,0.3646675346736269,-0.5078471618037066,4.075928257145499e-11,1.5860312982664482e-10,9.799688246696666
RUFY3,-0.9202601977981182,2.761839781534511e-20,9.79751639191096e-19,18.00888400124506,-1.576439662489175,7.119474312172267e-35,3.0622565336942615e-33,32.51395843006457
RUNDC1,-0.4288162061999152,2.038984905825875e-08,9.147736613105001e-08,7.038686348341835,-0.5662712256593886,3.002951990664769e-10,1.045758690894265e-09,8.980568517479593
RUNDC3A,-3.1097028312499795,6.575299507806818e-19,1.8139217897270228e-17,16.741381442205487,-1.8999958587429648,9.314253599796673e-22,1.0856894257590543e-20,19.96429439203016
RUNDC3B,-2.175929803218695,4.461488010417297e-19,1.2650544077798093e-17,16.897890795839615,-2.353821162764964,8.028925815190789e-29,1.816806278485237e-27,26.74069137795896
RUNX1,1.506694503314746,2.4690059968029006e-14,2.8212924064449044e-13,12.54955190004653,0.6853642718644806,0.0002219423213465,0.0003573944342352,3.446852215120081
RUSC1,-0.8129036727307728,2.3009146570084925e-08,1.0234568889281452e-07,6.989930446401517,-0.6178191663224342,0.0018394585066172,0.0026431424068717,2.5778794373781357
RUSC2,-2.0181065150345034,2.835045812964074e-20,1.0042636197169265e-18,17.99815226970055,-0.7481154453623142,2.536470554791492e-06,5.305892685857041e-06,5.275241538072391
RUVBL1,1.218367731394931,1.0028939449921385e-15,1.4811319518729818e-14,13.829406249096898,1.001213755847953,2.2098681606913027e-22,2.7747307219102257e-21,20.55677915728469
RUVBL2,0.4054083128931207,6.145259431570417e-07,2.24249673076208e-06,5.649268181422342,0.9244110869967722,2.3160267848832688e-14,1.3116171275217598e-13,12.882192920807476
RWDD1,0.1163309443072755,0.1992254744754583,0.2688383507496909,0.5705087775418488,0.1981697772464904,0.0563015209553023,0.0678368482027714,1.168534338226908
RWDD2A,-0.2819405961882832,0.0002355499782475,0.000586702595366,3.2315819906132752,-0.5105829364222132,0.0001496884777561,0.0002466140178797,3.607982241143437
RWDD2B,0.2862069699004568,0.0173941320960289,0.031226395643859,1.5054781420048635,0.1691877600255087,0.150171460510551,0.171962016771653,0.7645674701166495
RWDD4,0.3518909545460484,1.7833115183679965e-07,7.012178270905817e-07,6.154147051350844,0.4154332217517839,0.0107954169299284,0.0141666029782684,1.8487342771104376
RXRA,0.3740800989552113,5.21358343579386e-05,0.0001440217069819,3.841572046015659,0.4347572532608487,3.544713995318155e-05,6.369123738531725e-05,4.195920313614024
RYR2,-3.672110321539325,2.4722423501601136e-26,3.266299866087216e-24,23.48594394690834,-2.878992859166713,1.4135962822282736e-44,2.373245758340984e-42,41.62465728666047
S100A1,-1.713597333266243,6.495026985087528e-16,9.95931302192656e-15,14.00177061750764,-2.7834710478607265,1.5257486644955205e-18,1.3190629442469993e-17,16.879734479899504
S100A10,2.309984471331745,7.407918100269832e-20,2.4435132821429856e-18,17.611985295945928,1.5118041786291472,6.4425318720293516e-12,2.7710873659484927e-11,10.557349781705604
S100A11,2.289783916117772,1.9558848441307276e-16,3.3244601780419498e-15,14.478278864866365,2.560080394659125,1.7026656630155414e-10,6.115613142280459e-10,9.213559994725824
S100A13,-0.21081466501637,0.065034946975796,0.1014865717922751,0.9935914176750752,-0.5418792873058123,2.615075858492247e-05,4.7855704309152254e-05,4.320066287723411
S100A16,1.1757732509444452,4.128073976928054e-16,6.564631369165614e-15,14.182789656296835,0.7550284273506767,1.7404341199534007e-09,5.501420818279669e-09,8.259525133442034
S100A2,0.9003117838543888,6.7669865238546234e-09,3.2513993437400174e-08,7.487929686261626,1.8367118048780824,6.941717698160781e-06,1.3723901143429358e-05,4.862522418932518
S100A3,0.6326604589197959,0.0026029319327002,0.0054727623483061,2.2617934104469595,1.1662544747222534,1.2863786501849369e-06,2.793639760019822e-06,5.553829596905534
S100A4,1.7523971216100973,3.666522703766881e-09,1.832661511768305e-08,7.736917740791184,1.6908937116345588,1.4298337420654926e-07,3.525139607096095e-07,6.452823678845386
S100A6,2.011238556928719,2.7427557674299487e-21,1.159834540960602e-19,18.935603961698156,2.8759366950352523,1.4041876685471576e-08,3.979928498617351e-08,7.400124730171254
S100A8,1.246900563225454,0.0002406567703963,0.0005983858374392,3.223018693878166,2.195716608098861,3.6152830161475103e-10,1.2448389320237987e-09,8.904886837691544
S100A9,1.3424637159147883,4.028607290472445e-05,0.0001130377906023,3.946776339646536,2.2982147348305224,7.396660544885328e-10,2.458232426938422e-09,8.609377056777225
S100B,-0.2993947055309132,0.0865451960016671,0.1305925225751789,0.8840816890433819,-0.5302124648177566,0.0214241211739758,0.0271063178922954,1.566929472742815
S100P,0.4067990735188793,0.0561451598029162,0.0889717320995123,1.0507479545150444,1.0433994619643527,0.0001830415325002,0.0002979326523525,3.525881897055394
S100PBP,0.3579963915302855,0.0005006345115379,0.0011868582668294,2.925601140867722,0.5207377275225777,0.0102197932659836,0.0134485244128475,1.87132536432428
S1PR1,-0.62196420560789,2.098214404016012e-07,8.176746885038164e-07,6.08741944582532,-1.189730540547624,8.29859632068724e-08,2.1166402622404678e-07,6.674352947081918
S1PR2,0.4512597801791553,0.0029516193640116,0.0061424845036333,2.211655930492166,0.5319227497224246,8.484813902039702e-07,1.891186893069192e-06,5.723265550680105
S1PR3,1.6103135090175795,6.2957613395819975e-18,1.3938496255621662e-16,15.85578407725037,1.046953769431287,1.8984629939472158e-07,4.607391304265929e-07,6.336544901689863
SAA2-SAA4,0.6146043576371687,8.492939189810473e-05,0.0002266205454992,3.6447007193954617,2.115895584515534,1.1548542150353592e-08,3.3042544047012255e-08,7.480926522397523
SAAL1,0.4042957018324902,3.2439845720976206e-11,2.2012623795449758e-10,9.657328188615605,0.9222607667249622,8.585839954991787e-06,1.679571661182287e-05,4.77480146166924
SAC3D1,0.2893713715232469,0.0011753076216145,0.0026304247676498,2.579974114874906,0.3576917987383347,3.287974706318419e-11,1.2919791890550555e-10,9.888744481814111
SACM1L,-0.381831774644418,1.6190543340688424e-12,1.3631734768622335e-11,10.865448872521943,-0.5088917807170034,5.7550930528111074e-08,1.5021254660659687e-07,6.82329379107058
SACS,-0.4285253560479933,3.249568913390457e-05,9.2291382037055e-05,4.034838850528702,-0.6430344349501721,1.421813318957878e-12,6.5659515692247344e-12,11.182702324971896
SAFB2,0.3782378663476269,6.745514217436894e-05,0.000183050803267,3.737428360998987,0.9306365983685304,3.801047816603595e-15,2.3564685362136284e-14,13.62773835460582
SALL1,0.7408933626091532,0.000540873138597,0.0012754482637326,2.8943371530723114,0.5350049014253626,0.0028553913992628,0.0040104937356534,2.3968021576865213
SALL2,0.1487931380925182,0.0482345566069148,0.0778030114555673,1.1090035928146302,0.8923259032659415,8.117122551834573e-09,2.3673614077345497e-08,7.62573543645053
SALL3,1.286431463002307,2.656905311550333e-16,4.384880460831414e-15,14.358042241729851,0.2588368504490349,0.0917771510016913,0.1078226145346055,0.9672901413982652
SAMD1,0.1936859852922356,0.0713806375923874,0.1102626268111694,0.9575716654391287,0.7190547134744067,9.774474596722992e-07,2.1615148943549957e-06,5.665241767526166
SAMD12,-2.718296644236881,5.39575412919547e-25,5.296506924730751e-23,22.27601045557788,-1.5063469580243882,8.02635080722194e-05,0.000136826540374,3.863829653931528
SAMD14,-0.2756103884815228,0.0379869060021936,0.0629731386669571,1.2008446603303025,-1.1505487786055306,4.140116053901536e-09,1.2473073228671806e-08,7.904026527931702
SAMD4A,0.4489350304226516,4.2148154568126323e-07,1.5696864146794814e-06,5.80418710044234,0.3789130253207513,0.0005285806284853,0.0008119828456174,3.090453145798681
SAMD9,1.9135936202261128,4.989575275512862e-18,1.1281702024429728e-16,15.947625375170356,1.0848476109042788,4.884182001996557e-06,9.869821482970716e-06,5.00569070241262
SAMD9L,1.4461941661654605,8.218902255538364e-20,2.6820615344441748e-18,17.571531262366975,1.013908588149873,0.0002337211173772,0.0003750274565715,3.425936935469624
SAMHD1,1.231780377546695,4.521082625380741e-12,3.502513519161841e-11,10.455620179729252,1.4146137906558118,5.099513191697247e-16,3.492160053445832e-15,14.456905859830329
SAMM50,-0.0340931846777667,0.5938329577793643,0.6695790540223842,0.1741981405356721,-1.181079227335971,1.725540560365678e-14,9.874190045544994e-14,13.0054985183017
SAMSN1,0.7931962365953069,7.531360407394611e-05,0.0002027999461028,3.6929321647590494,0.7349801661547591,7.698656341817016e-05,0.0001314987099802,3.8810785076396273
SAP30,1.1113323718842023,1.5510644544952872e-15,2.195200775725177e-14,13.658525752505271,0.9897419664151312,5.88439084737933e-05,0.0001023231278489,3.9900261926618334
SAP30BP,0.8608824835891049,1.8781548968353785e-13,1.838440608267934e-12,11.735550395666284,0.7466779959492986,6.105785718000554e-08,1.5896027025599457e-07,6.798711407532694
SAPCD2,0.5473685405352064,1.904331210684068e-05,5.595775841733588e-05,4.252139691007946,0.284750786563572,0.0300581891306377,0.0374522014197759,1.4265226496237402
SAR1A,-0.2693040249815812,0.0011099139673258,0.0024961830317794,2.602723573325555,-0.2838435539286368,0.0172460774434362,0.0220669231848467,1.6562582167701776
SAR1B,-0.3637758391382419,1.4661128098388156e-05,4.378097654011036e-05,4.358714555667781,-0.1177488782051953,0.0650510035673934,0.0777489833658282,1.109305281034212
SARAF,-0.4017881664721212,1.0234840228521274e-08,4.8061472596641115e-08,7.318202926607493,-0.1834400315810032,0.0791706440148218,0.0937528138282458,1.0280156888083347
SARDH,-0.2598558721285462,0.128440816429085,0.1842125592747151,0.7346807637278508,-0.9169413317356409,1.0748511725054514e-08,3.088083316204594e-08,7.510310990952951
SARM1,0.5051641953339896,5.3941900511056036e-11,3.5451678738672536e-10,9.450363194904607,0.5420993051980285,6.533548512796446e-07,1.4777858859126077e-06,5.830388485631864
SARNP,0.3759411419258267,5.514940391037139e-07,2.023424976516445e-06,5.693912893515532,1.2257719885600908,2.4805496631741832e-11,9.919339778709208e-11,10.003517233088306
SARS,-0.3658308778942754,5.152513464861717e-11,3.3963790212553957e-10,9.468983850331885,-0.1437849089197841,0.0081975038597121,0.0108933764427094,1.9628374881817623
SARS2,-0.1767024411181363,0.0394557448178825,0.0651562269332265,1.1860440727601411,-1.5809923789875076,2.6895607845202068e-18,2.2928450619222628e-17,16.63962529155251
SART3,0.0613494503874942,0.0827077792705636,0.125468193950541,0.9014663534055544,0.6124203861998104,6.1605975638766e-09,1.8171056968657282e-08,7.740619810044491
SASH3,0.3819583410240561,0.0005636313846096,0.0013259170647381,2.877483639922948,0.7543076248815588,8.571080826630661e-06,1.6769996301578677e-05,4.775467033172337
SATB1,-1.2945844263629986,1.3298946050692996e-13,1.3338237151047938e-12,11.87490156518428,-1.2301699130648815,1.2781923111344046e-10,4.678165881363579e-10,9.329924382765515
SATB2,-0.7740183319130001,1.1715103323849953e-05,3.5504098628833295e-05,4.449721508659313,-1.0132430766671374,9.44212362611371e-08,2.3837755232650402e-07,6.622734643897139
SAV1,-0.0096602167072994,0.9174205402994138,0.9361496616706998,0.0286547153196658,-0.0099666873564637,0.9234635085225336,0.9314274864545594,0.0308509501702976
SAYSD1,0.4322650651761552,8.0340832141587e-08,3.3136864988266445e-07,6.479688581695191,0.2359336132680017,0.0246148147226276,0.0309401770858388,1.5094772049487863
SBDS,0.1000583757643926,0.1850124709213836,0.2527569623978792,0.5972968725744141,0.4895986472646261,0.0002588495108405,0.0004136267360053,3.3833913970796905
SBF1,-0.984407892978762,1.563234105402946e-19,4.7641605990347656e-18,17.322013606950176,-1.895387343981471,1.0023903504773459e-27,2.070214515499741e-26,25.683984650644103
SBF2,0.3073843755744541,0.0005825955462781,0.0013675021936166,2.8640719683401525,0.3356960063884344,0.0001740342397258,0.0002842941621635,3.5462320582349123
SC5D,-0.8035239443497666,9.73063181071666e-17,1.7385680023211736e-15,14.759808317661046,-0.7490645819472108,3.167639035073439e-05,5.726285987509452e-05,4.242126965833164
SCAF11,0.7601460439706145,1.5266775000224507e-09,8.052449601974264e-09,8.094071984627236,0.9174116032963082,1.2539458704457989e-08,3.5730420381796664e-08,7.446961874130038
SCAF4,0.4797612601381562,1.711526462557224e-07,6.74292872305346e-07,6.1711514310616336,0.7896854377870617,1.102778791453545e-08,3.165698963110852e-08,7.499530386023187
SCAI,-1.7879295599097738,2.4851123716168985e-16,4.1292397407926735e-15,14.384129901557175,-2.8913304218373748,2.2533558753875367e-33,8.201112345073033e-32,31.08612723876696
SCAMP1,-0.6384572514697968,1.5662624989492916e-14,1.861993579733394e-13,12.730021820825764,-1.525908041189425,1.468024354293255e-15,9.5325424228562e-15,14.020791253300937
SCAMP2,0.5069471198802677,3.527527427191064e-06,1.1512862248017622e-05,4.938816691662407,1.1490088144648645,4.3048131657456107e-07,9.986360651269458e-07,6.000592753719733
SCAMP5,-1.562048816771961,1.7902562646931504e-14,2.1017023833635923e-13,12.677428783271663,-2.878493718212345,2.3431551916050623e-30,6.253821125491563e-29,28.203854544794865
SCAPER,-0.9923686125507256,5.043733737318138e-28,1.0104831148158192e-25,24.99547093915371,-0.4970370952593682,9.223434503076627e-08,2.3347940112481665e-07,6.631751429326761
SCARA3,1.197415795187334,4.377884103129274e-15,5.737492935586365e-14,13.24127783618893,0.9673845006521468,1.5289964473875506e-06,3.291009929871177e-06,5.482670807319193
SCARB1,0.1797833937771802,0.0204925641028185,0.0362071927535533,1.441205145961857,0.3093694220729501,7.735216488185951e-05,0.0001320581735698,3.879234713529978
SCARF2,1.014466133902855,3.4413374595798686e-09,1.7275245468689905e-08,7.762575772900791,0.4746057838395048,0.0271349473841707,0.0339643659598164,1.4689764883225758
SCCPDH,-0.0597025327459626,0.448825440785409,0.5333361575028911,0.2729989723424736,-0.928292943878711,7.090712678439129e-22,8.387185030667374e-21,20.07638377585563
SCFD2,0.2608715299390063,3.4092714715796005e-05,9.662501543175856e-05,4.0149104237134425,0.203104205454576,4.9917062764991016e-05,8.764957933886497e-05,4.057250163897033
SCG2,-0.8074120258511055,1.2482793066102129e-05,3.768582363162897e-05,4.423821988690911,-1.789203176111024,2.999109730590047e-17,2.334908989208063e-16,15.63173004283022
SCG3,-1.3017706831385016,6.420810850529887e-09,3.0917545076566494e-08,7.509794997354854,-2.0733824093943354,5.6992542433381324e-21,6.192436056253302e-20,19.20813846928952
SCG5,-1.6385321551954668,4.655093912492037e-23,2.8805014027627937e-21,20.54053190894223,-2.120299481357221,1.5550470620881466e-16,1.1248425899427045e-15,14.948908248310268
SCHIP1,-0.6053743358111063,5.9471308279725146e-15,7.626430834066327e-14,13.117678664106617,-0.0856926111474707,0.6523607707523852,0.6784317377122168,0.1684938435478112
SCIMP,0.4298953453382648,0.033887306438063,0.0569384539875087,1.2445943291421584,0.2873697205139862,0.1257450394620732,0.1454957887684215,0.8371495767200282
SCIN,1.5037042215642469,9.89303390873945e-08,4.024056162379924e-07,6.395335966609812,1.96940037809424,1.2627993829967558e-08,3.595316952301212e-08,7.444262817501452
SCLT1,0.2304370209390587,0.0009383945599631,0.002133603705546,2.6708862430545848,0.340233262011473,0.0950690333294431,0.1114635692640429,0.9528670541664204
SCML2,0.0944632149716913,0.0737627842564976,0.1134904930629053,0.9450405171778846,0.3403736536473572,0.0154247033892826,0.0198781400989282,1.701624252864237
SCN1A,-0.6356490405916642,0.0017163712926591,0.0037316800511631,2.4280955991085333,-3.255588695617323,1.5440981447758912e-22,1.9600631206063722e-21,20.70772994267942
SCN1B,-1.3507681169390224,3.093290893135874e-09,1.5614666668737515e-08,7.806467282357452,-2.7390285886436767,4.431741042873243e-11,1.7148696102329958e-10,9.765768895859743
SCN2A,-3.1776818442453134,1.3781453953144956e-14,1.6577081571002416e-13,12.780491925484911,-3.4802359148476865,7.193428153030608e-23,9.383006722417994e-22,21.027657972525574
SCN2B,-2.5616143761688868,1.2051257663378557e-23,8.638475479280576e-22,21.063562895178,-3.5243429742847416,2.0181221841336747e-36,1.0451061599327074e-34,33.9808395924895
SCN3A,-0.5991746766195973,0.0117303298080004,0.0217800608604638,1.6619409110207086,-2.0645231020366697,7.532998081581224e-09,2.2025555345836785e-08,7.657073132605273
SCN3B,-3.334869857956459,3.9126096545914215e-14,4.309689282448108e-13,12.365554040229668,-2.8125732393064395,3.500836309135895e-18,2.948236661957567e-17,16.530437657564377
SCN4B,-0.9700641721859212,0.0004833226053515,0.0011481554203521,2.9399993195750893,-2.3144785267484025,7.364395649749311e-10,2.449073300902254e-09,8.61099821622238
SCN7A,0.4283181030116543,0.0245565032864208,0.0425952773633311,1.370638549459288,0.2730218125513162,0.1451672538298008,0.1665064402329913,0.778568963938091
SCN8A,-1.5187234152703208,3.493943796512569e-10,2.021756019752846e-09,8.694271255109122,-2.3868977228516703,1.8061258113795786e-09,5.693508046835262e-09,8.244620061209957
SCOC,-1.012810843300901,8.593214853522166e-25,7.837140203350327e-23,22.105842383805417,-0.2837324431258557,0.0001474778201354,0.0002431643639774,3.614100071101357
SCP2,0.7727732594950893,1.2710584876127789e-17,2.651576981591625e-16,15.576495759759776,0.9822791791389418,5.145484645008143e-22,6.2496324002205094e-21,20.20414552685606
SCPEP1,0.0743637296948502,0.4345153243564378,0.5197936353719682,0.2841690425336522,1.1629655851574952,7.795376156422199e-22,9.168595526802107e-21,20.037697185777613
SCRIB,0.3619102772971416,1.8298069546328792e-05,5.3982065884293104e-05,4.267750499087011,0.577156458020587,2.8149652018615765e-06,5.853170752332632e-06,5.232608806192645
SCRN1,-0.2510229244235624,0.0003847516437279,0.0009268775552925,3.032977634327,-0.8587030545490066,6.3150940706225024e-24,9.129696414043004e-23,22.03954366363744
SCUBE2,1.047082240660357,4.2815843697912265e-08,1.837585340938317e-07,6.735752482318359,0.604193705121565,0.0010535591220882,0.0015601788165908,2.806825623050573
SCYL1,-0.3046334110591289,7.720069676209628e-05,0.0002075612617158,3.6828536979954976,-0.5917292926812332,5.796693025941489e-11,2.2021086754388668e-10,9.65716125213139
SCYL2,-0.0167109092084984,0.7950602719234391,0.8399129518952335,0.0757657216411084,-0.1564097671207582,0.00181829897517,0.0026146061132556,2.582593727723713
SDC1,1.1898745637384265,6.875438275307878e-14,7.240390449163084e-13,12.140238013175123,0.1990317755069809,0.6224894076859693,0.6499641132112804,0.187110621610328
SDC3,0.669239607619696,6.337283421483356e-07,2.3067743071706934e-06,5.636994894401825,0.0906647168665693,0.3780997900740607,0.4096212234472209,0.3876175496220017
SDC4,-0.3158246980397532,0.0393575948662241,0.0650029281519191,1.1870670794867155,-0.723677010857366,0.0023244264307942,0.0033003621222394,2.4814384058608447
SDCBP,0.5357422242414032,1.0829391173671624e-16,1.916668928797117e-15,14.717452897457758,0.0800138915848262,0.2545336539897033,0.2831506684171018,0.5479824088228439
SDCCAG8,0.2281835588793814,0.0050805028313468,0.0101204278894685,1.994801125232724,0.2179928899760103,0.0072786097511065,0.0097231838936432,2.012191500400624
SDE2,0.2480736123929521,5.1938677218933895e-05,0.0001435095126141,3.843119310505397,0.7551289415853609,1.1198528846148666e-05,2.158220454722486e-05,4.665904195714531
SDF2,0.2482681390376946,9.143359219643913e-06,2.818539362423212e-05,4.549975895644636,0.0801659680606871,0.2932362663075611,0.3227552390816754,0.4911266993766622
SDF2L1,0.6023648863870896,6.250755084391015e-08,2.6291680566629695e-07,6.580181652863327,1.017832791770374,2.0364984937051823e-08,5.651269746994732e-08,7.247853962418014
SDF4,0.7711677788287812,1.431445404585321e-15,2.0397730211302e-14,13.690418156669708,1.0232679945693015,2.7251074223582148e-15,1.7160098704976804e-14,13.765480218416014
SDHA,-0.3753354797357566,1.1420655827018527e-07,4.606331183564138e-07,6.336644840574191,-1.8084586025908995,3.3708870057980374e-17,2.606802588659121e-16,15.583891856404453
SDHAF1,-0.2767891910317157,1.6673004740200056e-07,6.576110728739224e-07,6.182030882743619,-0.8735686602808755,9.301407280888568e-07,2.064357108459895e-06,5.685215172927363
SDHB,-0.0017244798352642,0.9761476048677654,0.9830249993069062,0.0074354374852736,-1.7735605730276232,8.382641139445208e-19,7.432275265799417e-18,17.1288782139493
SDK2,-0.5691977959695063,7.924128120975172e-08,3.271095077400357e-07,6.485306832521232,-1.198495086252872,1.9912674433838603e-09,6.243103258488736e-09,8.204599481948254
SDR39U1,-0.015074997187142,0.72921097662206,0.7853436744038947,0.1049402499624336,-1.651999952972828,3.4055871498313316e-09,1.0359075582289401e-08,7.984678998203066
SDSL,1.2223401130819609,0.0001070705527426,0.0002807078221517,3.551745485228015,0.180501389949818,0.1434653830779051,0.1648268402271428,0.7829720668293245
SEC11A,1.1014160568337117,6.146042631068779e-12,4.6739755441376194e-11,10.33031356431732,1.6229431848116538,7.638513549342883e-12,3.2532441708310174e-11,10.487683339710774
SEC13,0.531616111233113,2.433684409359729e-13,2.340972622336501e-12,11.63060366534554,0.3077453909104974,6.998691614814274e-07,1.5761441155041492e-06,5.802404075103625
SEC14L1,0.3820199715035137,8.942868305175322e-09,4.231157319301108e-08,7.373540826799599,0.2998813311945447,7.380741410956312e-06,1.453718686408018e-05,4.837519627012711
SEC14L2,0.1841301551701857,0.135360961049268,0.1929262703344923,0.7146086314307684,0.2205589431923396,0.0208856225476606,0.0264797131666991,1.5770867235674764
SEC22A,0.0142415276748852,0.8204210716554594,0.859820419921222,0.0655922450136148,0.0826676736732127,0.3340976318148335,0.3646453024599562,0.4381293768599583
SEC23A,-0.324120612889077,0.0004117274304058,0.0009880649832086,3.0052144917272696,-0.1041145803627883,0.0394122366765046,0.04840613233814,1.315099616208651
SEC23B,0.4091362430536023,1.7987500547667487e-06,6.094406548185316e-06,5.215068578051595,0.8964634063516742,3.1955634509291245e-14,1.772116140688399e-13,12.751507818788008
SEC24A,0.7647290674398022,3.08679750461677e-20,1.0855756058682462e-18,17.96433992433491,0.4588953343575174,6.477002907259585e-06,1.2861335990397752e-05,4.890713916083545
SEC24D,0.8180068594973537,3.064343758567427e-08,1.339390024086285e-07,6.8730929400574565,1.0811683562892649,3.25036355488641e-14,1.8005872401709765e-13,12.744585831800617
SEC31A,0.3814899401842986,4.009877529118932e-13,3.720934949382116e-12,11.429347922392155,0.4052551031212521,2.726260378701136e-13,1.3669385492244762e-12,11.864251008718632
SEC61A1,1.65544570213431,2.1735587396894132e-17,4.305196330266503e-16,15.366007038587291,0.9276984003795876,6.535030370600584e-07,1.4777999375968168e-06,5.830384356116243
SEC61A2,-1.3725564303218345,2.3108855403947124e-33,4.0344760270233976e-30,29.394212860780502,-0.2529951192793639,0.3033045637515356,0.3330271312330943,0.4775203837163906
