Gene Symbol,log2FC,pval,p_adj,neg_log10_p
ADAD2,0.3965231256942525,0.03875757197612621,0.11791874139754194,0.9284171648905488
ADAL,-0.225811749346164,0.05547356576688043,0.1514920748046286,0.8196100863606572
ADAM10,-0.2525829040786878,0.0008708954886361333,0.007995413951299386,2.0971590463503698
ADAM11,-0.04921400365013806,0.8624879635942304,0.9248234069464198,0.03394118694795729
ADAM12,1.1059332394420327,1.6619639691549766e-05,0.0005054744700472779,3.2963007743906534
ADAM15,-0.5004325777084047,0.059432979012702565,0.15918901465308644,0.7980869054435591
ADAM17,0.2375491819915645,0.0011779372861711811,0.00997545140118713,2.0010674428483237
ADAM18,-0.47267862902530755,0.00032836188605915177,0.0039993275481689594,2.3980130253396252
ADAM19,0.25766659848330953,0.018979873877055225,0.07165076940381057,1.1447791416792648
ADAM1A,0.11870197107008629,0.3152269611485217,0.49583908406738286,0.304659243349163
ADAM2,0.10580819432146793,0.738645325712012,0.8468948203026109,0.07217052331581654
ADAM20,0.025870726138879085,0.8321828948202198,0.9059503463377165,0.04289560464380237
ADAM21,-0.04979019715121691,0.5546189471130841,0.7127323826907442,0.14707350877087683
ADAM22,-0.7401947160830904,4.463276706628333e-05,0.0010076687283575526,2.9966822189741387
ADAM23,-0.0023913110893527545,0.9871044432118642,0.9942966311497251,0.0024840320481770138
ADAM28,-0.33917843663231384,0.1534585876145507,0.30679540014113005,0.5131511561581956
ADAM29,-0.1675313346469176,0.13951514621049965,0.28655428872443395,0.5427930872745692
ADAM30,0.22615769520759166,0.21705316592346907,0.3867644712513104,0.4125534276815682
ADAM33,0.7676180482625572,3.050904551084808e-05,0.0007882737608324705,3.1033229295012115
ADAM3A,0.1670790569784435,0.5820232080049338,0.7327476688348358,0.1350455545528195
ADAM3B,0.8104656576652776,0.0015238962738539585,0.012008035131779492,1.9205280501522233
ADAM5,-0.2896352831138431,0.0006745409055922829,0.006630182770110665,2.178474499505264
ADAM6,-0.17478079782978462,0.5745973330459784,0.7277754310517508,0.13800260983628457
ADAM7,0.1196800720377027,0.4611435721131776,0.6330354407305145,0.19857197515984307
ADAM8,0.759934140694857,0.00033011915388460057,0.004006976502966446,2.3971832042760433
ADAM9,0.43657703008882187,0.004930393090695607,0.027083661173564835,1.5672926280222856
ADAMDEC1,0.5013763490901679,0.04184179194442791,0.12446720001353502,0.9049450801336067
ADAMTS1,1.4053390470929115,0.00023667808910360515,0.00314405474682399,2.502509900280036
ADAMTS10,0.4190933973456996,0.0061601216999869,0.03187870466522147,1.4964993337055246
ADAMTS12,0.2740126774354179,0.07913766981263917,0.19383346613037278,0.7125712381160636
ADAMTS13,-0.3032051966991425,0.01267744579583921,0.05339490490860975,1.2725001825902933
ADAMTS14,0.49010497934145203,0.18438835682313715,0.34700020993569036,0.45967026246018017
ADAMTS15,-0.20710936381059497,0.5897551691174938,0.7387119815562418,0.13152485687239238
ADAMTS16,-0.6182998872666321,0.0044575019953363194,0.025165796202787125,1.5991893247142164
ADAMTS18,0.17559671516248088,0.3828326337010693,0.5600568110695915,0.25176791677484367
ADAMTS2,0.18931813734754943,0.314188383284286,0.4945708451107171,0.305771488825378
ADAMTS20,-0.1165968751677724,0.35238095050461754,0.531278977143496,0.2746773689033847
ADAMTS3,1.1195472781674027,3.1049337595253353e-07,3.8417520765194654e-05,4.415470665313393
ADAMTS5,0.10732244813282321,0.658531711380656,0.7900896103293416,0.10232364913422577
ADAMTS6,-0.032252280839133896,0.8673938612341753,0.9282138881968129,0.03235193783239907
ADAMTS7,0.1343048887050191,0.39965657503053875,0.5761805276985114,0.2394414230010835
ADAMTS8,-0.449755162918521,0.11669443307981078,0.25348683606460276,0.5960445892811274
ADAMTS9,0.47369511108850304,0.04766050062020323,0.13578108633803382,0.8671607210061097
ADAMTS9-AS2,0.1869627511040779,0.4624014069290365,0.6341343823995923,0.19781869897893395
ADAMTSL1,-0.39748511621875693,0.10085395052173825,0.2295713254151403,0.639082358398092
ADAMTSL2,0.25430789670652,0.025957550276504655,0.08902339812493107,1.0504958322199782
ADAMTSL3,-0.4096751839937527,0.01205544516975033,0.051579667938903645,1.287521458102812
ADAMTSL4,0.45428350428349695,0.0023907896922723383,0.016377063239536062,1.785763973956087
ADAMTSL5,0.0311026449509475,0.8776068133484662,0.9334397611131224,0.029913703703444053
ADAP1,-0.5976149339027756,1.0533408033950907e-05,0.000366431792553619,3.436006852876443
ADAP2,-0.23422969748514255,0.29640578087791064,0.475795753215013,0.32257943864073807
ADAR,-0.27815277226188684,0.0003172557850228436,0.00389975500181082,2.4089626762308973
ADARB1,-0.15125155891091424,0.08905276743078105,0.21002918118991123,0.6777203607455485
ADARB2,-1.0010177242356848,0.0004841364577255236,0.005258808767845101,2.2791126216527258
ADAT1,0.01657106036855005,0.8173512434603443,0.8966736968490334,0.047365569708957334
ADAT2,0.1532276964826691,0.283432839358622,0.4624311698569684,0.3349529002781627
ADAT3,0.17612292042076216,0.40971936768034767,0.5859030990001748,0.2321742048852704
ADCK1,-0.05375669357876056,0.6516165551349797,0.7853335102645751,0.10494587076047279
ADCK2,-0.002207440801404559,0.9788920337147756,0.9899117179398457,0.0044035348177609655
ADCK3,-0.14249421779036098,0.261318267462086,0.437826860334289,0.35869759832512654
ADCK4,-0.027726395818818972,0.7927105097250479,0.8800724884311015,0.055481555089500256
ADCK5,0.19335467755877378,0.3126431731943268,0.4928673200523671,0.3072699771210825
ADCY1,-0.5709219730109041,0.012987505833558963,0.05422710319601301,1.2657835948931262
ADCY10,-0.03359692830852978,0.7931665521814292,0.8802674715140729,0.055385346312477546
ADCY10P1,-0.17983347708178243,0.14278799274335324,0.29104417094360846,0.5360410943773009
ADCY2,-1.1536084925257022,9.181875987457706e-06,0.00033645807189840713,3.473069048164188
ADCY3,0.2709812721249758,0.002461782127238275,0.01659662773757351,1.7799801471252739
ADCY4,-0.18273300861120845,0.395104792351476,0.5715301691237209,0.24296083974264981
ADCY5,-0.2837860757778321,0.13895953561920205,0.28564724469757763,0.5441699607104132
ADCY6,-0.11898894034935381,0.16377893688988612,0.3207481893464884,0.49383578657906113
ADCY7,0.08688016356655126,0.4615059350360169,0.6332878734719175,0.19839882799139782
ADCY8,-0.21180369281425104,0.5580004099548589,0.7154111784963779,0.1454442781633363
ADCY9,-0.07458930626106586,0.5055337603375571,0.6741083400718145,0.17127029973442978
ADCYAP1,-0.17584638767469585,0.12513214102759296,0.2656359838944515,0.5757130944084357
ADCYAP1R1,-1.0081104316845462,0.0010363291249355245,0.009077985774041538,2.042010502168197
ADD1,-0.3708061674401648,0.00011590897871453387,0.0018996937312027915,2.721316410399824
ADD2,-0.19012778942665953,0.23334817168260452,0.4063004655900787,0.39115268000416636
ADD3,-0.6484197125148974,6.474449355183092e-07,5.9159238957874694e-05,4.227977421533182
ADD3-AS1,-0.6827001057446296,0.0002295435943433954,0.003081326055214936,2.511262343718646
ADGB,-0.2168238216788314,0.36512181227412804,0.5445875986630366,0.2639322526279565
ADH1A,-0.09371876582184058,0.4563821013868368,0.6292581399213624,0.20117115782160844
ADH1B,0.11197230837610395,0.5304792109219412,0.6949273678692873,0.15806058444867374
ADH1C,-0.17602084711915733,0.45785182640383243,0.6306719322035192,0.20019649667494613
ADH4,-0.24920868817783592,0.03251079156423457,0.10431872681274365,0.9816377220490232
ADH5,0.09229999145546763,0.25693231283625484,0.4326262148340236,0.3638871681775105
ADH6,-0.3245450602737465,0.029966607118561795,0.0986466351361224,1.0059177240634625
ADH7,0.1774575280477828,0.12324548094458092,0.26286508734441233,0.5802670912634649
ADHFE1,-0.455962504000345,0.000165612578060151,0.002433327665217815,2.613799406229683
ADI1,0.06317551266115728,0.655483630728579,0.7878781853043056,0.10354092405825402
ADIPOQ,-0.037872118714756375,0.816022416023347,0.895660011194363,0.047856815430857624
ADIPOR1,0.142903720868242,0.07274350643543115,0.18256249242804368,0.7385884436951592
ADIPOR2,-0.5552015323040926,9.018370400031486e-07,7.16422036629367e-05,4.144831064029953
ADIRF,-1.0194014734629677,0.004546082322186398,0.02551864260371145,1.5931424304758084
ADIRF-AS1,0.02461419200892756,0.839081169388104,0.9103686006599063,0.04078272985421418
ADK,-0.36154683649997743,0.0020404847151033914,0.014756191530653552,1.8310257164049712
ADM,1.7689147700155319,9.999439092462854e-09,3.628229363931268e-06,5.440305266170628
ADM2,0.0801266309388895,0.6377883981374405,0.7749102334800031,0.11074860376755742
ADM5,0.17121535001107446,0.389581795297701,0.5663113766139597,0.2469447137557112
ADNP,0.08035798164015695,0.3489246550564282,0.527824776620105,0.27751022742245435
ADNP2,0.26310658441925305,0.0012929377012656832,0.010689958702891803,1.9710239725406
ADO,-0.3499737911330314,0.0009613690340006693,0.008617914414262842,2.0645978232666744
ADORA1,-0.13590493447382634,0.5659873324985352,0.7211323434818483,0.14198502547542902
ADORA2A,-0.0136321991590993,0.8945660485967393,0.9426905574389245,0.025630843054047645
ADORA2A-AS1,0.2159516991630719,0.36237104569700157,0.5418894122981782,0.26608933436387355
ADORA2B,0.2194849339734004,0.3007161112702073,0.48024848779726603,0.3185339939672304
ADORA3,-0.3117400016399241,0.30375786861421356,0.4832975878332416,0.3157853724450775
ADPGK,0.27979183623020454,0.0017441814376978192,0.013171176404970945,1.880375433590192
ADPRH,0.09680460387389012,0.2943294839781547,0.47335509245315865,0.3248129462905366
ADPRHL1,-0.030068910564502005,0.8674615752600071,0.9282396932692779,0.032339864273771744
ADPRHL2,0.2450855207508429,0.023311457644820475,0.0826204317060476,1.0829125400897104
ADPRM,-0.0276358795681535,0.7245574703248762,0.8375311743668357,0.07699901879437619
ADRA1A,-0.2195180345411618,0.1173211357532126,0.2544587388127441,0.5943826296679383
ADRA1B,0.0034138990790877344,0.9870051900958162,0.9942436951568454,0.002507154344771173
ADRA1D,0.4531882393963409,0.01858822720128386,0.07063061879624011,1.1510069888696697
ADRA2A,-0.12230893838516721,0.3888881842135817,0.5659969352201852,0.24718592043816923
ADRA2B,-0.16262918927786796,0.2729250811276267,0.45051791554589493,0.34628793394570373
ADRA2C,0.016756494744012862,0.9487868281282548,0.9731827625728409,0.01180559208174082
ADRB1,-0.24645354785986306,0.3478179887184528,0.5266746073837738,0.27845761982164924
ADRB2,-0.5917866798376634,5.008599419470189e-05,0.0010959206746199417,2.960220879995456
ADRB3,0.1740960405599612,0.3720043590129976,0.5500633071887241,0.25958732435936194
ADRBK1,0.09359036054728342,0.18691154492081744,0.35007272560505687,0.4558417240839807
ADRBK2,-0.7058744262002996,0.00010614035275759008,0.001779313472605585,2.749747532843636
ADRM1,0.026975411216755063,0.7660772132061257,0.863865671035933,0.06355378398331904
ADSL,-0.04681340567225334,0.5727566129331337,0.7262216836011206,0.13893078802058562
ADSS,0.36768402471964556,5.410381297842668e-05,0.001154272300443407,2.9376917261630386
ADSSL1,0.4660662629120438,0.0021054606149926336,0.015097762375612384,1.8210874142918914
ADTRP,-0.18191050795676666,0.0076392163422470336,0.03735645824072572,1.427634305874048
AEBP1,1.325523556741997,0.0021873745960939873,0.015466481612306853,1.8106084704084096
AEBP2,0.1256643647152682,0.23135849244327905,0.4037726292415289,0.3938631241547735
AEN,0.6420486892128849,0.0034834088945272456,0.021164890229590484,1.674383979625915
AES,0.23780812065257173,0.1962753879949913,0.3616065838062325,0.4417636708828284
AF001548.5,-0.41001016525909506,0.018750478513659942,0.07114157886028351,1.1478765006529101
AF007147,-0.6660631873870981,0.022310189112308264,0.07985141821445683,1.0977173660972812
AF067845.1,-0.3155754585962711,0.21550690260393585,0.38504044615960004,0.4144936480984621
AF070581,-0.09290446953129017,0.796605900751575,0.8827000902717518,0.05418682899833996
AF086102,-0.06573910437791852,0.7772387012429555,0.8706414789783501,0.060160646089379495
AF086126,-0.01614177445890963,0.9613329973285566,0.9802566939568451,0.008660183316361857
AF086288,-0.3152522606436152,0.15246762727337912,0.3053655488852532,0.5151799612972633
AF090939,0.14082387910112892,0.5155091629295294,0.6825791453927286,0.16584698470551526
AF131215.3,0.06134053815425489,0.833493397586827,0.9064018741090438,0.04267920518087411
AF131215.8,0.09425452669320844,0.7187496171659091,0.8334256330611121,0.07913314639637992
AF186192.1,-0.4419187749821907,0.08908261796008851,0.21005304423195087,0.6776710199886052
AF198444,0.343003079802223,0.22530421899732583,0.3962559217821541,0.4020242344824683
AF279780,0.06784351719807269,0.8215521464458324,0.8995960087348542,0.04595248007975124
AFAP1,0.37483106729993576,0.0011966115454490984,0.010081464108670878,1.9964763916858728
AFAP1-AS1,-0.21590446123474116,0.1668178677928058,0.3245798213588773,0.4886784831077297
AFAP1L1,1.516820755387573,9.992473742941354e-06,0.0003551582069903529,3.4495781452058027
AFAP1L2,-0.34438616019163604,0.03291440752044509,0.10513844502779836,0.9782384503805623
AFF1,0.16934252490534973,0.16611598804970676,0.32359773858871654,0.48999452204701316
AFF2,-0.2908446373908262,0.001698219480724913,0.012907923150529594,1.8891436289049692
AFF3,-0.459489075072975,0.09109910047133903,0.21312465521816598,0.6713663062415811
AFF4,-0.1668371974851386,0.08809316841107842,0.20843560296419866,0.6810280970315052
AFG3L1P,0.09130342984667017,0.5449540800404569,0.7054646943975026,0.15152471601596357
AFG3L2,0.17836047924397747,0.05051360825316999,0.14161637078087821,0.8488865395216534
AFM,-0.393408876218194,0.012070085860306147,0.051631932482603546,1.2870816198525479
AFMID,-0.07523392368432269,0.7080008042596992,0.8255743850744329,0.0832437902728279
AFP,-0.11485853688686021,0.5516846079270296,0.7105524416017537,0.1484038638902108
AFTPH,0.16408352816180383,0.08491450106332299,0.20312693568967938,0.6922324830661414
AGA,0.3273110441996163,0.0261336444650852,0.0894366324805761,1.0484845614549296
AGAP1,-0.15258288510979767,0.41411169966494893,0.5895311324551497,0.22949325537556162
AGAP10,-0.32935159987698626,0.002039122697018548,0.014756191530653552,1.8310257164049712
AGAP11,-0.2684814867696357,0.008930181257009832,0.04187743589465624,1.3780199175111658
AGAP2,0.16811684419994588,0.41824328258763244,0.5934288228117757,0.22663136384305152
AGAP3,0.04236456928044774,0.6868917329782575,0.8106837959480626,0.09114850762990732
AGAP4,-0.2684814867696357,0.008930181257009832,0.04187743589465624,1.3780199175111658
AGAP5,-0.32935159987698626,0.002039122697018548,0.014756191530653552,1.8310257164049712
AGAP6,-0.169611576848812,0.08695662209926054,0.2065959697012897,0.6848781550020859
AGAP7P,-0.1519143642551164,0.1711802843464631,0.3303206973385479,0.4810642132952467
AGAP9,-0.32935159987698626,0.002039122697018548,0.014756191530653552,1.8310257164049712
AGBL2,0.10178616995543166,0.39804327798627603,0.5744926708919948,0.24071550746563053
AGBL3,0.30590511971213274,0.06358485831262947,0.16632530206117233,0.7790416791647556
AGBL5,0.20923076276102037,0.18692469444238075,0.35007272560505687,0.4558417240839807
AGER,0.13498428510249827,0.4716942980506877,0.6421628150483567,0.19235484621091498
AGFG1,-0.4473324448037381,5.841034801122065e-06,0.00024871126183177754,3.60430454910617
AGFG2,-0.2710635769341554,0.040047970402953395,0.1207261148388141,0.9181987754400645
AGGF1,0.043384291629131155,0.47000202271415664,0.6405699419745468,0.19343344397513088
AGK,-0.026846015734257378,0.7508733602268237,0.854460090824153,0.06830821701534631
AGL,0.12564217920415466,0.2461391209046975,0.42030274613855917,0.3764377724287133
AGMAT,0.13922813044532667,0.333472621072743,0.5133501158813231,0.28958633560623204
AGO1,-0.24669731352146584,0.006855578976388345,0.034512755858800495,1.4620203607176694
AGO2,-0.0317728331069933,0.7597961776192056,0.8602457254580348,0.0653774767013367
AGO3,-0.2222266092110754,0.09559972530165771,0.2207742869803984,0.6560515091710912
AGO4,-0.481301762198898,0.0003066390826219929,0.00380715220056906,2.4193997608147337
AGPAT1,-0.050237232344191085,0.504202702688306,0.6728813101130844,0.17206153445183725
AGPAT2,0.11056578995007804,0.18621068635252422,0.3493200300247102,0.45677651118513946
AGPAT3,-0.23914292674292525,0.2038846567312629,0.37064872503889107,0.4310374894300758
AGPAT4,-0.3651622275237507,0.035769336886556195,0.11166041404425886,0.9521007660897135
AGPAT4-IT1,-0.08418829054353871,0.6808864026235565,0.8065372846692357,0.09337555121137653
AGPAT5,0.1075791996121751,0.17840343944523437,0.33979327480667737,0.4687852209444687
AGPAT6,0.11427880270906954,0.29415248869555954,0.4731804003280074,0.3249732526444455
AGPAT9,1.3285456145258587,0.003898895460187654,0.022930244294860538,1.6395913183470465
AGPS,-0.07955023671458683,0.3187104635158616,0.4994580870901331,0.30150095049946785
AGR2,0.24188688513480905,0.29168148643849756,0.4714111323370237,0.32660016586037144
AGR3,0.9860412434958965,0.0048462667317811904,0.026806188287768654,1.5717649362326553
AGRN,0.312779464852472,0.017978795381767106,0.06884326504996793,1.1621385404427067
AGRP,-0.686411814569535,1.1965267473833719e-08,4.191019517810987e-06,5.37768031662789
AGT,-0.3678936410270808,0.039336094675917165,0.11905386550669417,0.9242564991169496
AGTPBP1,0.18636680219433543,0.1554802161017215,0.30979633138096874,0.5089237294768618
AGTR1,0.3300177233850299,0.004626924313443423,0.025854913027089366,1.5874569188054173
