gene_name,ensembl_id,baseMean,log2FC,SE,statistic,pvalue,FDR
ERI2,ENSG00000196678,522.656533084868,0.8564601346258356,0.15593034334904488,5.492581599135443,3.961004354442254e-08,1.1507515167310005e-07
RHOXF2,ENSG00000131721,10.646072877637003,3.1214571483765265,0.568305945518958,5.492564652875691,3.961384577002177e-08,1.1507877155066206e-07
MT-TV,ENSG00000210077,17.19994839530826,-2.8642433124941373,0.5215009305759037,-5.492307193644116,3.967165534875081e-08,1.1523927294782636e-07
CENATAC,ENSG00000186166,1567.4177120533864,1.0094341720814717,0.18380208724932634,5.4919625080871945,3.9749178708871846e-08,1.1545701505224219e-07
AL137058.1,ENSG00000244471,21.064922445608453,7.2625210037546495,1.3225293933048121,5.4913872164358075,3.987889508475155e-08,1.1582632114970515e-07
ELOCP31,ENSG00000256021,12.12663293093425,6.051976534129651,1.1021978157002514,5.490826100290076,4.000581056289742e-08,1.161874450507115e-07
CLEC12A,ENSG00000172322,35.5421608939055,3.008272926120917,0.5478934249465937,5.490616950576019,4.005321700620585e-08,1.1631762201021681e-07
MIR5692A1,ENSG00000266318,17.623323587749848,7.00138519420268,1.2751736494013208,5.4905347185379405,4.0071870858830205e-08,1.1636428782775443e-07
IFI44,ENSG00000137965,2166.9903942514143,2.2646688974937352,0.4124805508077093,5.490365286458032,4.0110332090457064e-08,1.1646095068560377e-07
SUPT4H1P1,ENSG00000226247,16.09541706304298,6.875148183447714,1.2522182893135756,5.49037515433227,4.0108091092953035e-08,1.1646095068560377e-07
AC011239.1,ENSG00000224361,22.90831060317954,7.375935854856095,1.343532201598294,5.489958369499091,4.020284887570697e-08,1.1672204653266168e-07
LINC00345,ENSG00000235660,19.94438876583542,6.768934895344492,1.233025964210109,5.489693722451945,4.0263130138569306e-08,1.1688952445400475e-07
AP006621.1,ENSG00000255108,8.52691133008293,3.141714509494706,0.5723461878698037,5.489185699284115,4.037909328083091e-08,1.1721106456958713e-07
UFM1,ENSG00000120686,2308.2511850453147,-0.9096670066312865,0.16571982049436382,-5.48918653132517,4.0378903091722285e-08,1.1721106456958713e-07
BCCIP,ENSG00000107949,1011.9918164232504,-0.6225538531110636,0.11341847082026422,-5.488998825399728,4.042183118832562e-08,1.1732755759298717e-07
S100Z,ENSG00000171643,14.542308798689318,2.0242075637523227,0.36878066156625733,5.488920040316815,4.0439862414833975e-08,1.1737232712613053e-07
Y_RNA,ENSG00000200769,14.531598987238889,3.7755695494959514,0.6879389966086074,5.488233067334029,4.059741802076681e-08,1.1782201920299774e-07
FSTL5,ENSG00000168843,237.03938880536668,-3.8399129716686473,0.6997583484767566,-5.487484329450906,4.076981714962246e-08,1.183147294694033e-07
AL512430.2,ENSG00000217041,17.60181821709857,6.995587044346182,1.2748873079465926,5.487219929747109,4.083086540240522e-08,1.1848425483762283e-07
AL050327.1,ENSG00000254620,11.816754679582646,5.5990232147814885,1.0204894955947361,5.486605436853033,4.0973090590246586e-08,1.1888930488445447e-07
RNU4-55P,ENSG00000222663,16.103571735543632,6.455503064789138,1.176677985262902,5.486210454890768,4.106476317968148e-08,1.1914762655233827e-07
PHF21B,ENSG00000056487,659.6925766037986,1.4484493165789356,0.26401928036148653,5.48614977889405,4.107886327067695e-08,1.1918085619530872e-07
SEPTIN14P12,ENSG00000235748,19.028381572998008,7.114103318653777,1.296787734602806,5.485942786799075,4.112700011858012e-08,1.193128249992498e-07
C11orf71,ENSG00000180425,253.20831263144578,-1.4175829922216112,0.25840903813085475,-5.4858104131163055,4.1157812821724566e-08,1.1939452125918025e-07
AP003117.2,ENSG00000272249,8.678605105297532,2.550552087326629,0.46493915573020833,5.48577605454819,4.1165814144922996e-08,1.194100378215392e-07
AGMAT,ENSG00000116771,87.47004833663254,-1.1332119167887509,0.20658175731936368,-5.485537210514041,4.122147714705309e-08,1.1956379612674334e-07
FXYD4,ENSG00000150201,2.5640028301058875,-2.755260660822996,0.502297929849436,-5.485311599131787,4.127412328002765e-08,1.1970878468905843e-07
CCN3,ENSG00000136999,360.19739805233195,-2.605245075721262,0.47495209910839253,-5.485279632645014,4.128158789069622e-08,1.1972272146178274e-07
HINT1P2,ENSG00000271159,15.111997831656378,5.961650352293564,1.0868518451515519,5.485246566851313,4.128931058182434e-08,1.1973740486235185e-07
KCTD8,ENSG00000183783,272.9506285843158,-3.048825623131176,0.555858026476197,-5.484899880746316,4.1370365342969444e-08,1.1996473284219913e-07
TFR2,ENSG00000106327,264.8139967417413,-1.7985162240388506,0.3279281801565339,-5.484482069154115,4.146825417483338e-08,1.2024084340440705e-07
MTCO2P11,ENSG00000235917,10.958611281870803,5.479453850755715,0.9991541278649064,5.484092691950106,4.1559683283440456e-08,1.2049818907304732e-07
FMO4,ENSG00000076258,128.34668003803512,1.3436656801864455,0.2450184943962745,5.483935747369755,4.159659045952866e-08,1.205974308280217e-07
DSCC1,ENSG00000136982,264.2073071315668,1.0871357799699402,0.1982486828535697,5.483697365963938,4.165270916551478e-08,1.2075235455742869e-07
CICP22,ENSG00000226220,10.009112526287531,2.5257659401550003,0.46062984222053655,5.483287682750123,4.1749326530622834e-08,1.2102465750689693e-07
CNBP,ENSG00000169714,7799.55106799167,-0.7208362780521295,0.13148555237027945,-5.482247023020188,4.1995727887991156e-08,1.217310974045119e-07
BTF3L4P1,ENSG00000232260,10.056176580388232,5.362763232439327,0.9782786056460387,5.48183636183871,4.2093349348278706e-08,1.220062126133247e-07
SCARNA8,ENSG00000251733,12.912034597351141,6.133256529275019,1.1188698307321405,5.481653326251257,4.213693101522985e-08,1.2212466988827867e-07
CCZ1B,ENSG00000146574,554.3772654176832,0.9683924218019575,0.17666142084571906,5.4816293063082995,4.2142653527331996e-08,1.2213339250334487e-07
AC109361.2,ENSG00000250740,11.73042891544127,4.432171414744393,0.8085639572681871,5.481534731920181,4.2165192258187477e-08,1.2219084584945878e-07
LINC02871,ENSG00000125899,18.74146498053991,7.089003997797331,1.2933049262374112,5.481309050929886,4.221902321708199e-08,1.2233896795892212e-07
RNA5SP160,ENSG00000201736,18.231111970191048,7.049326304472502,1.2861246201077416,5.481060073231444,4.22784883718292e-08,1.2250339628058046e-07
CFAP65,ENSG00000181378,38.23732275447618,-2.582279703149292,0.4711407662059964,-5.48090907934773,4.231459088937222e-08,1.2260011373720222e-07
SCIN,ENSG00000006747,666.6625314781483,2.133103335213034,0.3892037161953876,5.48068594016758,4.236799802147845e-08,1.2274695301685685e-07
AL831737.1,ENSG00000236327,17.466472278233482,6.987480179483839,1.275060799005333,5.480115289353048,4.250487761219877e-08,1.2313559106972823e-07
AC073335.1,ENSG00000179131,9.160750948931451,2.3541898491105138,0.4296096208640677,5.479835028776975,4.2572259430782394e-08,1.2332285871658147e-07
BX255923.1,ENSG00000225655,9.191374159627514,3.475671858868678,0.6342790154046503,5.479720713527481,4.259977347136011e-08,1.23394621149605e-07
AC245884.1,ENSG00000227407,9.27933497210175,2.871894546500716,0.5241469141445961,5.4791785833321685,4.273049136549735e-08,1.2376529568187127e-07
AC040975.1,ENSG00000242958,16.595242226842885,6.913964339389524,1.2619123324901862,5.478957738487189,4.278385266230954e-08,1.2391188001830374e-07
AC009686.1,ENSG00000254205,18.125882515200736,7.039948936389432,1.2849442071962855,5.478797364868016,4.28226431803433e-08,1.240162478826552e-07
AC092755.2,ENSG00000259238,16.29446241138627,6.881197506088953,1.2559886180164148,5.478710083341712,4.284376880745683e-08,1.2406944731396494e-07
RRP15,ENSG00000067533,958.1800043983699,0.7522173861864822,0.1373164327354492,5.477985199598707,4.301961060050294e-08,1.2457064704599228e-07
AC105384.1,ENSG00000249706,10.066384123713911,3.726723409624202,0.6803308836314035,5.477810135168439,4.306218239335412e-08,1.2468590102691079e-07
TMEM160,ENSG00000130748,312.2776071614403,-1.4347833734796396,0.2619310042535448,-5.477714933245525,4.308535053583206e-08,1.2474496081887089e-07
TECRL,ENSG00000205678,1.6695947019628996,-4.36446396852687,0.7968029627288408,-5.477469553551518,4.314512136097023e-08,1.249099819002906e-07
AC008443.5,ENSG00000274525,13.1491426898729,2.213254177639249,0.4040669666031679,5.477443989656484,4.31513529656303e-08,1.2491998965723814e-07
AL109628.1,ENSG00000259121,16.92608850051914,6.943557310972981,1.267737526018201,5.477125326392911,4.322910546219254e-08,1.2513703052999266e-07
DENND10P1,ENSG00000221930,4.345372776018998,-2.395692645476392,0.4374116386552251,-5.476975081965561,4.3265811572940214e-08,1.2523523250833895e-07
ATG10-IT1,ENSG00000236447,11.77771183121791,6.008025949311112,1.0969735341560263,5.476910574632487,4.3281580584910636e-08,1.2527282219056783e-07
MRPS18AP1,ENSG00000229759,10.668248072761504,2.7570501353724475,0.5034348540415511,5.4764784623849145,4.338735549993054e-08,1.2557090049832035e-07
Y_RNA,ENSG00000199466,9.520103443150715,5.274537621493527,0.9631593313702365,5.476287722810844,4.34341255186475e-08,1.2569818055566932e-07
ASMTL,ENSG00000169093,961.4523965393737,-0.759332644801894,0.13867284385245385,-5.4757126464487476,4.357543232094354e-08,1.2609901572646122e-07
ECEL1P3,ENSG00000230122,10.087406900491054,5.3550003814578275,0.9779619617022589,5.475673483390718,4.3585071595398877e-08,1.2611880306937022e-07
AC005740.1,ENSG00000226040,7.999659529187179,-2.237127305104977,0.40858970163698916,-5.475241534825929,4.369152511793257e-08,1.264187138816252e-07
RN7SL344P,ENSG00000241395,17.353414874095165,6.977672640715896,1.2744359882319312,5.4751064040464374,4.3724879770705525e-08,1.265070926990612e-07
MIR4648,ENSG00000264357,17.6286091065968,6.998885559972333,1.2783193892819664,5.47506798273913,4.3734367900319215e-08,1.265264127308316e-07
Y_RNA,ENSG00000207286,17.228496378555793,6.966811480655599,1.2725375242841803,5.47473952453742,4.381556206408235e-08,1.2675316723833206e-07
AP002981.1,ENSG00000253923,8.344503431452054,4.67312068753101,0.8535951882235333,5.474633353143091,4.3841838646312745e-08,1.2682103283546574e-07
LINC01303,ENSG00000250548,23.656925944093835,2.5217733823509985,0.46065928012934376,5.474270227754743,4.393182484931259e-08,1.27073170321974e-07
CCDC9B,ENSG00000188549,1117.6180246479837,1.1490446766484046,0.20991215544470726,5.4739311032946505,4.401602506432929e-08,1.2730854046714038e-07
OR2B11,ENSG00000177535,17.69366331464878,7.002492886551617,1.2793755366159112,5.473367815890851,4.415622792367497e-08,1.2770584767415672e-07
AC011816.1,ENSG00000234073,13.35884651250177,6.184249182712478,1.1299088176204504,5.47322853514525,4.4190961763344463e-08,1.2779809260769604e-07
MIR4521,ENSG00000283160,23.13405944896565,7.392898705500775,1.3507410067943662,5.473217047763956,4.4193827669248666e-08,1.2779817111009157e-07
AC114781.3,ENSG00000250677,11.862834500603368,6.004648757519147,1.097106855700929,5.473166744257419,4.420637965939293e-08,1.2782625768425786e-07
PPP4R3A,ENSG00000100796,3025.8066486465436,0.7130910119144909,0.13029250917939852,5.473000837927241,4.424780196420909e-08,1.279378160967713e-07
LINC01725,ENSG00000233008,28.417564499574112,3.119869581485072,0.5700577436216219,5.472900976073571,4.427275289604712e-08,1.2799351802126542e-07
EIF3C,ENSG00000184110,248.04854048014238,-1.0655655427319122,0.1946980842874793,-5.472912312576034,4.426991973387637e-08,1.2799351802126542e-07
CSF2RA,ENSG00000198223,396.0335309011124,1.6570420163703,0.30277631078724343,5.472825836545315,4.429153583662857e-08,1.2803959749753942e-07
AC048380.1,ENSG00000267762,17.719762232119844,7.004793226922006,1.2799348353191349,5.472773326913516,4.430466647351527e-08,1.2806933221851702e-07
TUBB8P7,ENSG00000261812,7.45418902984107,-2.4426437483757373,0.44637866829353995,-5.47213368800466,4.446491883234378e-08,1.285243133812703e-07
MMP7,ENSG00000137673,24.49085350713071,5.071619345266246,0.926835483394442,5.471973652424213,4.450510125769263e-08,1.286322004057566e-07
OR6V1,ENSG00000225781,9.276628603879882,4.88003398762149,0.8918368555937631,5.471890914815899,4.4525889176884546e-08,1.286840216250989e-07
Y_RNA,ENSG00000222506,17.9157467958413,7.024203526361445,1.2837337427427453,5.471698135279961,4.457436178334359e-08,1.2881584241393922e-07
AL513008.1,ENSG00000223946,16.49832569129801,6.486767952199068,1.1855336761053108,5.471601594236661,4.4598655344260633e-08,1.2887777552752227e-07
SERBP1P3,ENSG00000242142,8.916469455568324,-2.421881743437255,0.4426525523004569,-5.471292847744312,4.467643442432686e-08,1.2909424912379787e-07
GOLGA5P1,ENSG00000251215,17.932295498741677,7.021408890833751,1.2833225841490377,5.4712735344633545,4.468130417295296e-08,1.2909577731042878e-07
RPL13AP5,ENSG00000236552,131.06786413853666,-1.78545767144651,0.3263334330857703,-5.471268005130316,4.4682698461785045e-08,1.2909577731042878e-07
RN7SL510P,ENSG00000266308,9.541755805159227,5.285704640673719,0.9662653290969675,5.47024143525208,4.494229280125256e-08,1.2983745617785978e-07
Y_RNA,ENSG00000201988,9.141826608800187,5.2186955900283065,0.9540522638594553,5.470031137410613,4.499565211718599e-08,1.2998326890808496e-07
AC007349.3,ENSG00000235728,11.062324732376691,4.032911941969605,0.7373463910778301,5.469494379804883,4.5132123349668634e-08,1.3036914090976786e-07
AC131159.1,ENSG00000276292,7.8681605053955535,4.601020785687959,0.8412679829045419,5.469149996416818,4.521989444942337e-08,1.3061429669052937e-07
AP003170.5,ENSG00000257070,9.645575479979005,5.298937755316844,0.9688844770488672,5.469112036408015,4.522957922743114e-08,1.306338889612961e-07
RPS20P31,ENSG00000240925,17.60540483648552,7.00114761050438,1.2801608971586949,5.468959117594797,4.5268613939769945e-08,1.30738242940371e-07
Y_RNA,ENSG00000200120,16.76923488636993,6.926999730050518,1.2666058206320943,5.46894670560856,4.5271783709258086e-08,1.3073901025127267e-07
AL049840.3,ENSG00000269910,17.233428807069178,6.9670707983571445,1.2739841557404656,5.4687264099511035,4.532807856493627e-08,1.3089318594707287e-07
AL158834.2,ENSG00000227253,17.93390497916202,1.9284941344040407,0.35265036941748407,5.468572562647734,4.536743329630728e-08,1.3099842726999276e-07
CAPN1,ENSG00000014216,2916.3175658550604,-0.8768156905583652,0.16033949521285537,-5.4684947672709505,4.538734626067249e-08,1.3104752060731238e-07
RNU6-979P,ENSG00000206623,16.295834066374656,6.887359344817672,1.259557031357924,5.4680805817839255,4.549350635472709e-08,1.3134561422327063e-07
AF131215.6,ENSG00000269918,451.0269910668375,1.2089214925712453,0.2210920731455356,5.46795493556869,4.552575836133743e-08,1.3143030112024174e-07
AC005486.1,ENSG00000243018,10.81579803915427,4.637061281257858,0.8480535064526012,5.467887634419006,4.554304294421098e-08,1.3147176981759758e-07
AC104164.1,ENSG00000225673,16.69488946661803,6.925868234551948,1.2666793199787243,5.467736091774419,4.55819860990894e-08,1.3157575225666233e-07
AGAP4,ENSG00000188234,282.10412355508754,-0.7765454390023526,0.142025587823764,-5.467644604759168,4.560551189213151e-08,1.316352208675943e-07
RN7SL663P,ENSG00000275132,8.387217615796532,4.051090469928758,0.7409292493285438,5.4675807084144665,4.5621949753356076e-08,1.3167422464074478e-07
HLA-DQB1,ENSG00000179344,1059.2208237590996,2.269501755605759,0.4150847103221624,5.467562883355342,4.5626536421277395e-08,1.31679020651932e-07
ANAPC1P1,ENSG00000233673,7.78235483275827,3.9399289160083613,0.7206076373140406,5.46750924080387,4.5640342190129515e-08,1.3171042083701543e-07
AC073878.2,ENSG00000261797,23.900797722600423,2.4260309146435604,0.443724775846629,5.467422705920988,4.566262186300119e-08,1.3176626970389403e-07
AC010261.1,ENSG00000250882,9.65824363222664,4.9341145640572615,0.9025296567841827,5.466983302951041,4.5775915387283364e-08,1.3208472854891102e-07
AC124893.1,ENSG00000241882,17.208096319558827,6.970214361409711,1.2749741376275225,5.466945685957142,4.5785627023037775e-08,1.3210428398065358e-07
AC013640.1,ENSG00000261191,16.699887446549873,6.920704326784601,1.2660919826525903,5.466193942943252,4.5980124977478826e-08,1.3264846179821335e-07
MIR320B2,ENSG00000221406,9.330346890596003,5.237878774302456,0.9582312140841547,5.466195107522818,4.597982304804563e-08,1.3264846179821335e-07
SGTA,ENSG00000104969,3344.1696552173917,-0.5703599301817293,0.1043434700264298,-5.466177519659442,4.598438309026247e-08,1.32652245440249e-07
ADAM22,ENSG00000008277,4585.88130269433,-1.0565060481196409,0.19331321441650845,-5.465255188625211,4.622413310979188e-08,1.3333531418400208e-07
HJV,ENSG00000168509,7.31726217509783,-2.213195048221438,0.4049644451990615,-5.465158915700699,4.62492279505248e-08,1.3339915383807509e-07
AC122714.1,ENSG00000250749,16.8982046555667,6.94069903361947,1.2700515507153392,5.464895523107086,4.631795230937924e-08,1.3358882023293893e-07
ZC3H7A,ENSG00000122299,2586.7073959422855,0.5498624499021684,0.10063524015101391,5.463915513860166,4.6574526671204934e-08,1.343202188475961e-07
MIR3174,ENSG00000265871,17.1164438421547,6.956034055191497,1.2732963468336334,5.463012654115752,4.681212166234943e-08,1.349967910522906e-07
NCBP3,ENSG00000074356,2796.686786593478,0.703701559107572,0.12881357516718536,5.462945642136299,4.682980318233407e-08,1.3503913076258632e-07
RNVU1-18,ENSG00000206737,12.412056295270748,5.655872622305756,1.0353396834242508,5.462818351171179,4.6863407511403714e-08,1.3512737736219074e-07
AC013549.2,ENSG00000252329,16.938724894828958,6.946406299065278,1.2715972973014438,5.46274069141763,4.6883920870030784e-08,1.3517786817266017e-07
AC091917.2,ENSG00000248876,10.746167559592177,5.450504361492657,0.9977649795154316,5.4627136383757575,4.689106881300797e-08,1.3518981920543107e-07
NRAV,ENSG00000248008,822.6078960948025,0.9775945410856147,0.17896454657720454,5.4625039416054655,4.694651064495669e-08,1.3534099402697908e-07
LRRTM4-AS1,ENSG00000234653,32.496160539062444,4.362419083133985,0.7986498611415906,5.462242335957263,4.7015765783440735e-08,1.3553196899562774e-07
DPP4,ENSG00000197635,1243.7475829396667,3.0797019561659216,0.5638262043425516,5.462147612945734,4.704086631971152e-08,1.35595643542521e-07
FCGR1B,ENSG00000198019,99.75831728206026,1.5450601460293178,0.2828948533213791,5.461605709291827,4.718471464570843e-08,1.3600157939913874e-07
GNA11,ENSG00000088256,2415.075812135029,-0.7400659539279814,0.13550593207452422,-5.461502257487644,4.721222435769892e-08,1.3607215930596976e-07
AC007998.4,ENSG00000275512,7.821343588178518,3.436729225339549,0.6292795279564054,5.461371413909456,4.7247040307898196e-08,1.36163786417084e-07
AL031719.2,ENSG00000280231,11.165728355411813,2.606101091059204,0.47721009325588387,5.461118966026965,4.731428409242522e-08,1.3634885133509734e-07
KIAA1614,ENSG00000135835,1052.0146098340292,1.2347136155406737,0.2261036624340965,5.460829790408908,4.739142493724228e-08,1.365624117806894e-07
RN7SL743P,ENSG00000243954,17.070582696648856,6.951721469875942,1.2731610531427517,5.460205881035922,4.7558275283059075e-08,1.3703443388172278e-07
NAP1L6P,ENSG00000204118,13.098255524806694,-3.5002846721545975,0.6410821004954719,-5.459963192622816,4.762333047857381e-08,1.3721310174815452e-07
AL606489.2,ENSG00000237848,7.91887594505445,3.5974339030236444,0.658911458201724,5.459662080913912,4.770416657645167e-08,1.3743721202516817e-07
ZNF84,ENSG00000198040,3916.5306933914007,0.6495937061567526,0.11898149519777486,5.459619624690185,4.771557501838496e-08,1.374612831479281e-07
ERC2,ENSG00000187672,923.3123049680049,-2.3543417091081396,0.4312395178801616,-5.459475793594581,4.775424363380231e-08,1.3756387856092566e-07
MSC,ENSG00000178860,53.81788572532059,-2.634849141649809,0.4826384713806016,-5.459260498055087,4.781218205086299e-08,1.377219670962826e-07
GAPDHP15,ENSG00000214563,15.458906090267039,4.375042327164524,0.8014463133901434,5.458933747736583,4.790024438992471e-08,1.379584317464207e-07
HOXB-AS2,ENSG00000239552,33.26431439530652,7.504455037755887,1.3747109221889293,5.4589331594213775,4.7900403088213914e-08,1.379584317464207e-07
AC009303.1,ENSG00000224967,11.784887740972877,6.00008243958838,1.0991521087747527,5.458828120046819,4.792874567692251e-08,1.3803123091283104e-07
BNIP3P37,ENSG00000270479,24.264955050071165,7.049353402682919,1.2913955855726627,5.458709539847868,4.796076149734537e-08,1.3811459872378885e-07
Y_RNA,ENSG00000201820,17.604825779797515,6.997950859854404,1.282100397289792,5.458192567951185,4.8100582644652206e-08,1.3850838749389778e-07
MTCO1P46,ENSG00000236007,15.305861728707416,5.9671408660681715,1.093266755356986,5.458083159328954,4.8130224116335456e-08,1.3857662073141992e-07
FAR2P1,ENSG00000180178,2.2630492523954655,-4.152369875017521,0.7607744962992087,-5.458082382120779,4.8130434744363085e-08,1.3857662073141992e-07
AC008946.1,ENSG00000267939,31.157628314782926,1.7502323544095795,0.32066988687458015,5.458050244344045,4.81391450549617e-08,1.3859283566088897e-07
NEBL-AS1,ENSG00000231920,14.478152237818321,-2.819262552979485,0.5165528717557037,-5.457839278672745,4.8196361088964767e-08,1.3874868780305057e-07
EML3,ENSG00000149499,1483.0488316232877,0.9347822881101987,0.17128183712337655,5.457568086666789,4.8270007957859135e-08,1.3895181841900765e-07
MTND6P2,ENSG00000250389,22.22648747451019,7.335395272544949,1.3441294331981015,5.4573578193967265,4.832718473103553e-08,1.3910751466793404e-07
AL445220.1,ENSG00000237593,10.929001560093756,3.3477623237177827,0.6134850255200858,5.456958498505642,4.8435950552335575e-08,1.3941167814817436e-07
LINC00862,ENSG00000203721,73.25657275827663,2.5917570243316095,0.4749580729414932,5.456812236668457,4.847584825298242e-08,1.3951759445729543e-07
C9orf116,ENSG00000160345,133.3466884703451,-1.4265386288325785,0.2614356475977641,-5.456557443258089,4.854542758873827e-08,1.3970891802195283e-07
PPP3CC,ENSG00000120910,1124.6428375922046,0.6750922593252424,0.12372530199289594,5.456379967971344,4.8593949974086035e-08,1.3983962118917024e-07
AC108066.1,ENSG00000223373,21.392097320296266,7.281406330018607,1.3345321302062303,5.456149136621674,4.86571304414534e-08,1.4001248675895114e-07
TRAPPC12,ENSG00000171853,2710.972656520883,0.789442843193898,0.14469050607973818,5.4560790792924605,4.867632146272023e-08,1.4005875724978918e-07
VSIG10L2,ENSG00000283703,10.913678113694111,4.492959519452567,0.8235089854937433,5.455871883120701,4.8733122299926356e-08,1.40213231470594e-07
NAPEPLD,ENSG00000161048,2610.508153296765,-0.772399362480945,0.14157567283851613,-5.455735063763095,4.87706652253199e-08,1.4031228129976205e-07
H3P7,ENSG00000237178,16.932655532628438,6.9471761707247985,1.2733910216049873,5.4556503484440695,4.879392497091706e-08,1.403702286577874e-07
CACNA1C-IT1,ENSG00000256837,9.425735326850868,5.263821772212826,0.9648533025066228,5.455566932856817,4.8816838363833e-08,1.4042717228762926e-07
SLC39A13,ENSG00000165915,1484.8220686776026,-0.9242806791526792,0.16942016854370198,-5.455552825248552,4.88207146078725e-08,1.404293496218652e-07
AC011155.1,ENSG00000280098,27.91688441746748,7.664607500807383,1.4049241955523688,5.455530999516966,4.882671209187717e-08,1.404376278855238e-07
AL122017.1,ENSG00000226089,23.06102980957433,7.388669222655241,1.3544425112141663,5.455136826761143,4.893514966227528e-08,1.4074052914112126e-07
DYNC1I2P1,ENSG00000225137,14.875741509703651,-1.8436246962156801,0.33797101883241704,-5.454978662326789,4.897872655178677e-08,1.4085686026797552e-07
LSP1,ENSG00000130592,280.2448625289219,1.6698176956898407,0.30610993284970156,5.454960837581552,4.898363991850558e-08,1.408619920467073e-07
POC1B,ENSG00000139323,1057.9822950507955,0.762947702776421,0.13987592422375159,5.454460494259018,4.9121753967890214e-08,1.412501431962474e-07
IFI27L2,ENSG00000119632,612.0735294210281,-0.7957500136605177,0.14589246874540804,-5.454359779524698,4.914960072044554e-08,1.4132119019184632e-07
AKIRIN1P2,ENSG00000228125,16.810071906407696,6.936257267115504,1.271900288290109,5.453459937838623,4.9399079197037175e-08,1.4202945116690615e-07
AC008171.1,ENSG00000223890,16.214892713439966,6.884844927801133,1.262541960139027,5.453161277145193,4.948215297845436e-08,1.4225921482451223e-07
ABLIM3,ENSG00000173210,1024.4450721468106,-1.853987958036256,0.3400189575265555,-5.452601735864858,4.963815649110059e-08,1.4269860581563584e-07
ANKRD20A19P,ENSG00000196593,7.03354764518035,-3.13943138946209,0.5757877728766635,-5.452410657797299,4.9691539334570074e-08,1.4284294804310135e-07
RN7SL487P,ENSG00000243871,9.765672325224214,5.309692139917508,0.9738768368030907,5.452118727197001,4.977320553988138e-08,1.4306856979950963e-07
RNU6-91P,ENSG00000272439,16.43533411991949,6.891259887809064,1.2639980969281475,5.451954322207181,4.9819254304629383e-08,1.4319179017685694e-07
GNB3,ENSG00000111664,174.06217218755165,-1.1476829301756857,0.21052297719975618,-5.45158037113782,4.99241493969363e-08,1.434841216611769e-07
HSF2BP,ENSG00000160207,77.76935223385446,1.6191755449938565,0.29701529978562324,5.451488681433344,4.994990146581583e-08,1.4354896993868898e-07
AC004470.1,ENSG00000237019,19.026675240699614,7.113322924227094,1.3048879916005283,5.4512900494257375,5.0005733631574436e-08,1.4370025037404885e-07
AP002967.1,ENSG00000279836,15.954280583107053,6.860221275459547,1.2584838085461036,5.4511796090447895,5.003680275389658e-08,1.4378035508889195e-07
CEBPA-DT,ENSG00000267296,60.22282503691755,-1.7073859912785914,0.31322213593697124,-5.4510387210377855,5.007646457193591e-08,1.4388513904544183e-07
RNU6-522P,ENSG00000201367,16.502314654514333,6.905600238267209,1.2668826067836667,5.450860404342429,5.012670674790334e-08,1.4402030832113475e-07
RANP3,ENSG00000254500,16.28316486025068,6.880380789899456,1.2623223982318084,5.450573323849053,5.020769667408442e-08,1.4424379684560348e-07
MARK2P17,ENSG00000244065,8.67065804453162,4.443549977291617,0.81526988244271,5.450403692060672,5.025561207089674e-08,1.443722417088699e-07
VEPH1,ENSG00000197415,82.75677936772988,2.7504614960902667,0.5046649883321834,5.4500739295983065,5.0348885975201396e-08,1.446309659084732e-07
RNU6-60P,ENSG00000201662,17.359370516436666,6.978818984803444,1.2805361755866618,5.449919430512132,5.039264402140644e-08,1.4474742813754204e-07
AC006458.1,ENSG00000227489,19.304578480124977,7.1321816742779065,1.3087735346542937,5.449515508549643,5.050721916099505e-08,1.4506727698155137e-07
GOT2P6,ENSG00000214745,21.08216038001092,7.262900154814559,1.3327706614434076,5.4494748158312145,5.0518775910210867e-08,1.4509121356949174e-07
RPL32P34,ENSG00000239524,13.92671420113035,6.241899933442688,1.145470174923467,5.4492033665212904,5.059593322958294e-08,1.4530354159623593e-07
AL157402.2,ENSG00000261573,17.206245481724483,6.964286936089105,1.2780673580538604,5.449076601638406,5.063200425764134e-08,1.453885827066434e-07
RPS26P18,ENSG00000229087,15.897060874593237,6.855209131150409,1.2580492528801916,5.449078496295768,5.0631464948243625e-08,1.453885827066434e-07
UCKL1-AS1,ENSG00000280213,120.17732194800902,1.9200799650114517,0.3523770089033589,5.448936555159996,5.067188355153667e-08,1.454938150141354e-07
AC016596.2,ENSG00000264281,12.22480519480511,6.060763847541531,1.1124462101333141,5.448141035794635,5.08989920000052e-08,1.4613658933981085e-07
MYL7,ENSG00000106631,13.90724059032167,-2.6114848413402436,0.4793562356919,-5.447900010251961,5.096799557944402e-08,1.4632537421025384e-07
AC018926.2,ENSG00000276533,23.29221587170494,1.7163157370034017,0.31504802543597915,5.44779080785629,5.099928914241588e-08,1.4640587921836632e-07
SLIT2,ENSG00000145147,824.0963440013969,-2.760309257866634,0.5066922840093665,-5.447703359571206,5.1024362169782444e-08,1.4646851753627724e-07
UBE2SP1,ENSG00000233966,30.89975116261858,1.549894648163562,0.2845228071395283,5.447347661670942,5.11264704721479e-08,1.4675226818322025e-07
ANKRD44-AS1,ENSG00000231621,9.716309835267658,5.305179584107408,0.9739482629065456,5.447085626781863,5.120181809391534e-08,1.4695917429199712e-07
SLC6A12-AS1,ENSG00000256577,9.542573033610967,-2.743395603005856,0.5036787248216975,-5.446717258063698,5.1307923828578485e-08,1.4725433015674962e-07
